preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Artichoke is a,vegetable.,artichoke,vegetable,19,"(-8.849794387817383, -4.424897193908691, [-7.569209098815918, -1.280585765838623])",116535552,openai-gpt
Turnip is a,vegetable.,turnip,vegetable,20,"(-6.449729919433594, -3.224864959716797, [-5.316299915313721, -1.133430004119873])",116535552,openai-gpt
Eggplant is a,vegetable.,eggplant,vegetable,21,"(-6.262501239776611, -3.1312506198883057, [-5.208144187927246, -1.0543570518493652])",116535552,openai-gpt
Romaine is a,vegetable.,romaine,vegetable,22,"(-10.467458724975586, -5.233729362487793, [-9.423075675964355, -1.0443835258483887])",116535552,openai-gpt
Green pepper is a,vegetable.,green pepper,vegetable,23,"(-6.977394104003906, -3.488697052001953, [-5.73638916015625, -1.2410049438476562])",116535552,openai-gpt
Okra is a,vegetable.,okra,vegetable,24,"(-9.48587703704834, -4.74293851852417, [-8.400198936462402, -1.0856781005859375])",116535552,openai-gpt
Radish is a,vegetable.,radish,vegetable,25,"(-8.890621185302734, -4.445310592651367, [-7.860011577606201, -1.0306096076965332])",116535552,openai-gpt
Onion is a,vegetable.,onion,vegetable,26,"(-7.283657073974609, -3.6418285369873047, [-5.888577461242676, -1.3950796127319336])",116535552,openai-gpt
Bean is a,vegetable.,bean,vegetable,27,"(-6.3952531814575195, -3.1976265907287598, [-5.416794776916504, -0.9784584045410156])",116535552,openai-gpt
Green onion is a,vegetable.,green onion,vegetable,28,"(-6.401383876800537, -3.2006919384002686, [-5.083443641662598, -1.3179402351379395])",116535552,openai-gpt
Potato is a,vegetable.,potato,vegetable,29,"(-6.6570725440979, -3.32853627204895, [-5.460848808288574, -1.1962237358093262])",116535552,openai-gpt
Parsnip is a,vegetable.,parsnip,vegetable,30,"(-7.936707496643066, -3.968353748321533, [-6.842904090881348, -1.0938034057617188])",116535552,openai-gpt
Turnip green is a,vegetable.,turnip green,vegetable,31,"(-7.407886028289795, -3.7039430141448975, [-6.0628461837768555, -1.3450398445129395])",116535552,openai-gpt
Collard is a,vegetable.,collard,vegetable,32,"(-9.410091400146484, -4.705045700073242, [-8.376148223876953, -1.033942699432373])",116535552,openai-gpt
Wax bean is a,vegetable.,wax bean,vegetable,33,"(-6.430788516998291, -3.2153942584991455, [-5.251642227172852, -1.1791462898254395])",116535552,openai-gpt
Watercress is a,vegetable.,watercress,vegetable,34,"(-7.206785202026367, -3.6033926010131836, [-5.879009246826172, -1.3277759552001953])",116535552,openai-gpt
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,"(-8.720009803771973, -4.360004901885986, [-7.791338920593262, -0.9286708831787109])",116535552,openai-gpt
Leek is a,vegetable.,leek,vegetable,36,"(-9.728578567504883, -4.864289283752441, [-8.66120719909668, -1.067370891571045])",116535552,openai-gpt
Pepper is a,vegetable.,pepper,vegetable,37,"(-7.821705341339111, -3.9108526706695557, [-6.715757369995117, -1.1059479713439941])",116535552,openai-gpt
Sweet potato is a,vegetable.,sweet potato,vegetable,38,"(-6.470239162445068, -3.235119581222534, [-5.327226638793945, -1.143012523651123])",116535552,openai-gpt
Yam is a,vegetable.,yam,vegetable,39,"(-9.703912734985352, -4.851956367492676, [-8.684184074401855, -1.019728183746338])",116535552,openai-gpt
Parsley is a,vegetable.,parsley,vegetable,40,"(-7.831157207489014, -3.915578603744507, [-6.70684814453125, -1.1243090629577637])",116535552,openai-gpt
Endive is a,vegetable.,endive,vegetable,41,"(-10.30855655670166, -5.15427827835083, [-9.148065567016602, -1.1604909896850586])",116535552,openai-gpt
Rutabaga is a,vegetable.,rutabaga,vegetable,42,"(-6.224290370941162, -3.112145185470581, [-4.81063985824585, -1.4136505126953125])",116535552,openai-gpt
Mushroom is a,vegetable.,mushroom,vegetable,43,"(-6.835996627807617, -3.4179983139038086, [-5.7161478996276855, -1.1198487281799316])",116535552,openai-gpt
Avocado is a,vegetable.,avocado,vegetable,44,"(-6.866928577423096, -3.433464288711548, [-5.736263275146484, -1.1306653022766113])",116535552,openai-gpt
Rhubarb is a,vegetable.,rhubarb,vegetable,45,"(-6.7176833152771, -3.35884165763855, [-5.5282135009765625, -1.189469814300537])",116535552,openai-gpt
Kale is a,vegetable.,kale,vegetable,46,"(-10.07911205291748, -5.03955602645874, [-8.934012413024902, -1.1450996398925781])",116535552,openai-gpt
Escarole is a,vegetable.,escarole,vegetable,47,"(-9.659652709960938, -4.829826354980469, [-8.546751022338867, -1.1129021644592285])",116535552,openai-gpt
Sauerkraut is a,vegetable.,sauerkraut,vegetable,48,"(-8.884933471679688, -4.442466735839844, [-7.6173505783081055, -1.267582893371582])",116535552,openai-gpt
Pickle is a,vegetable.,pickle,vegetable,49,"(-6.800252437591553, -3.4001262187957764, [-5.722481727600098, -1.077770709991455])",116535552,openai-gpt
Baked bean is a,vegetable.,baked bean,vegetable,50,"(-6.591787338256836, -3.295893669128418, [-5.341039657592773, -1.2507476806640625])",116535552,openai-gpt
Pumpkin is a,vegetable.,pumpkin,vegetable,51,"(-6.919249057769775, -3.4596245288848877, [-5.74030876159668, -1.1789402961730957])",116535552,openai-gpt
Seaweed is a,vegetable.,seaweed,vegetable,52,"(-8.262990951538086, -4.131495475769043, [-7.080678939819336, -1.1823115348815918])",116535552,openai-gpt
Garlic is a,vegetable.,garlic,vegetable,53,"(-7.829146385192871, -3.9145731925964355, [-6.4253740310668945, -1.4037723541259766])",116535552,openai-gpt
Dandelion is a,vegetable.,dandelion,vegetable,54,"(-7.47329044342041, -3.736645221710205, [-6.41792631149292, -1.0553641319274902])",116535552,openai-gpt
Peanut is a,vegetable.,peanut,vegetable,55,"(-7.409134864807129, -3.7045674324035645, [-6.465683937072754, -0.943450927734375])",116535552,openai-gpt
Rice is a,vegetable.,rice,vegetable,56,"(-6.841543197631836, -3.420771598815918, [-5.530086994171143, -1.3114562034606934])",116535552,openai-gpt
A saw is a,tool.,saw,tool,1,"(-4.922398090362549, -2.4611990451812744, [-3.0711398124694824, -1.8512582778930664])",116535552,openai-gpt
A hammer is a,tool.,hammer,tool,2,"(-4.76050329208374, -2.38025164604187, [-3.167534351348877, -1.5929689407348633])",116535552,openai-gpt
A ruler is a,tool.,ruler,tool,3,"(-6.290609836578369, -3.1453049182891846, [-4.808246612548828, -1.482363224029541])",116535552,openai-gpt
A screwdriver is a,tool.,screwdriver,tool,4,"(-5.102138996124268, -2.551069498062134, [-3.328606128692627, -1.7735328674316406])",116535552,openai-gpt
A drill is a,tool.,drill,tool,5,"(-5.609164714813232, -2.804582357406616, [-4.327534198760986, -1.281630516052246])",116535552,openai-gpt
A nail is a,tool.,nail,tool,6,"(-5.913891315460205, -2.9569456577301025, [-4.514955520629883, -1.3989357948303223])",116535552,openai-gpt
A tape measure is a,tool.,tape measure,tool,7,"(-6.989243507385254, -3.494621753692627, [-5.152027130126953, -1.8372163772583008])",116535552,openai-gpt
A sawhorse is a,tool.,sawhorse,tool,8,"(-8.752098083496094, -4.376049041748047, [-6.2146148681640625, -2.5374834537506104])",116535552,openai-gpt
A sandpaper is a,tool.,sandpaper,tool,9,"(-5.949749946594238, -2.974874973297119, [-4.565687656402588, -1.3840622901916504])",116535552,openai-gpt
A sander is a,tool.,sander,tool,10,"(-4.672393798828125, -2.3361968994140625, [-3.3747005462646484, -1.2976932525634766])",116535552,openai-gpt
A level is a,tool.,level,tool,11,"(-9.704724311828613, -4.852362155914307, [-8.109436988830566, -1.5952873229980469])",116535552,openai-gpt
A plane is a,tool.,plane,tool,12,"(-10.155691146850586, -5.077845573425293, [-8.569059371948242, -1.5866317749023438])",116535552,openai-gpt
A file is a,tool.,file,tool,13,"(-7.879507064819336, -3.939753532409668, [-6.060101509094238, -1.8194055557250977])",116535552,openai-gpt
A toolbox is a,tool.,toolbox,tool,14,"(-5.772350788116455, -2.8861753940582275, [-4.063775062561035, -1.70857572555542])",116535552,openai-gpt
A t-square is a,tool.,T-square,tool,15,"(-10.502842903137207, -5.2514214515686035, [-8.455327033996582, -2.047515630722046])",116535552,openai-gpt
A chisel is a,tool.,chisel,tool,16,"(-4.708247661590576, -2.354123830795288, [-2.789111614227295, -1.9191360473632812])",116535552,openai-gpt
A rasp is a,tool.,rasp,tool,17,"(-10.09679889678955, -5.048399448394775, [-8.76385498046875, -1.3329439163208008])",116535552,openai-gpt
A pencil is a,tool.,pencil,tool,18,"(-5.339666366577148, -2.669833183288574, [-3.6567764282226562, -1.6828899383544922])",116535552,openai-gpt
A hacksaw is a,tool.,hacksaw,tool,19,"(-5.1984758377075195, -2.5992379188537598, [-3.149451732635498, -2.0490241050720215])",116535552,openai-gpt
A square is a,tool.,square,tool,20,"(-10.662693977355957, -5.3313469886779785, [-9.182402610778809, -1.4802913665771484])",116535552,openai-gpt
A bench is a,tool.,bench,tool,21,"(-10.655473709106445, -5.327736854553223, [-8.315275192260742, -2.3401987552642822])",116535552,openai-gpt
A plier is a,tool.,plier,tool,22,"(-9.068328857421875, -4.5341644287109375, [-7.394974708557129, -1.673354148864746])",116535552,openai-gpt
A wrench is a,tool.,wrench,tool,23,"(-4.0117268562316895, -2.0058634281158447, [-2.735532283782959, -1.2761945724487305])",116535552,openai-gpt
A ladder is a,tool.,ladder,tool,24,"(-7.572581768035889, -3.7862908840179443, [-5.843166828155518, -1.729414939880371])",116535552,openai-gpt
A lathe is a,tool.,lathe,tool,25,"(-8.443866729736328, -4.221933364868164, [-6.084200382232666, -2.3596668243408203])",116535552,openai-gpt
A vise is a,tool.,vise,tool,26,"(-6.708162307739258, -3.354081153869629, [-5.3718390464782715, -1.3363232612609863])",116535552,openai-gpt
A screw is a,tool.,screw,tool,27,"(-5.535196304321289, -2.7675981521606445, [-4.483811378479004, -1.0513849258422852])",116535552,openai-gpt
A wood is a,tool.,wood,tool,28,"(-7.605014324188232, -3.802507162094116, [-5.775829315185547, -1.8291850090026855])",116535552,openai-gpt
A wedge is a,tool.,wedge,tool,29,"(-8.456094741821289, -4.2280473709106445, [-7.149199485778809, -1.3068947792053223])",116535552,openai-gpt
A lumber is a,tool.,lumber,tool,30,"(-6.179074764251709, -3.0895373821258545, [-4.687994003295898, -1.4910807609558105])",116535552,openai-gpt
A blueprint is a,tool.,blueprint,tool,31,"(-6.794565677642822, -3.397282838821411, [-5.253736972808838, -1.5408287048339844])",116535552,openai-gpt
A brace is a,tool.,brace,tool,32,"(-8.345877647399902, -4.172938823699951, [-6.477830410003662, -1.8680472373962402])",116535552,openai-gpt
An awl is a,tool.,awl,tool,33,"(-8.522624015808105, -4.261312007904053, [-6.857752799987793, -1.6648712158203125])",116535552,openai-gpt
A crowbar is a,tool.,crowbar,tool,34,"(-4.962027072906494, -2.481013536453247, [-3.5943384170532227, -1.3676886558532715])",116535552,openai-gpt
A hinge is a,tool.,hinge,tool,35,"(-7.183653354644775, -3.5918266773223877, [-5.241733551025391, -1.9419198036193848])",116535552,openai-gpt
A miter box is a,tool.,miter box,tool,36,"(-8.523876190185547, -4.261938095092773, [-6.356196403503418, -2.167679786682129])",116535552,openai-gpt
A knife is a,tool.,knife,tool,37,"(-5.95324182510376, -2.97662091255188, [-4.237096786499023, -1.7161450386047363])",116535552,openai-gpt
A chalk is a,tool.,chalk,tool,38,"(-6.500503063201904, -3.250251531600952, [-4.87254524230957, -1.627957820892334])",116535552,openai-gpt
A nut is a,tool.,nut,tool,39,"(-8.045150756835938, -4.022575378417969, [-6.9555535316467285, -1.0895967483520508])",116535552,openai-gpt
A bolt is a,tool.,bolt,tool,40,"(-8.663832664489746, -4.331916332244873, [-6.867960453033447, -1.7958722114562988])",116535552,openai-gpt
A plumb line is a,tool.,plumb line,tool,41,"(-10.07892894744873, -5.039464473724365, [-8.12990665435791, -1.9490222930908203])",116535552,openai-gpt
A brush is a,tool.,brush,tool,42,"(-5.816682815551758, -2.908341407775879, [-4.233480930328369, -1.5832018852233887])",116535552,openai-gpt
A sledge hammer is a,tool.,sledge hammer,tool,43,"(-5.991839408874512, -2.995919704437256, [-3.9818618297576904, -2.009977340698242])",116535552,openai-gpt
A glue is a,tool.,glue,tool,44,"(-6.3841376304626465, -3.1920688152313232, [-4.984522819519043, -1.3996148109436035])",116535552,openai-gpt
A paintbrush is a,tool.,paintbrush,tool,45,"(-5.642651557922363, -2.8213257789611816, [-3.8995275497436523, -1.743124008178711])",116535552,openai-gpt
A varnish is a,tool.,varnish,tool,46,"(-8.303987503051758, -4.151993751525879, [-6.3383684158325195, -1.9656195640563965])",116535552,openai-gpt
An apron is a,tool.,apron,tool,47,"(-8.10037612915039, -4.050188064575195, [-6.368478775024414, -1.7318973541259766])",116535552,openai-gpt
A stapler is a,tool.,stapler,tool,48,"(-6.9611992835998535, -3.4805996417999268, [-5.1513566970825195, -1.809842586517334])",116535552,openai-gpt
An extension cord is a,tool.,extension cord,tool,49,"(-7.257578372955322, -3.628789186477661, [-5.006413459777832, -2.2511649131774902])",116535552,openai-gpt
A soldering iron is a,tool.,soldering iron,tool,50,"(-6.867516994476318, -3.433758497238159, [-4.00581169128418, -2.8617053031921387])",116535552,openai-gpt
A plaster is a,tool.,plaster,tool,51,"(-8.10850715637207, -4.054253578186035, [-6.443883895874023, -1.6646232604980469])",116535552,openai-gpt
A wheelbarrow is a,tool.,wheelbarrow,tool,52,"(-7.144537448883057, -3.5722687244415283, [-5.574890613555908, -1.5696468353271484])",116535552,openai-gpt
An axe is a,tool.,axe,tool,53,"(-5.185060024261475, -2.5925300121307373, [-3.452437400817871, -1.7326226234436035])",116535552,openai-gpt
A slide rule is a,tool.,slide rule,tool,54,"(-7.931920528411865, -3.9659602642059326, [-6.502231597900391, -1.4296889305114746])",116535552,openai-gpt
A cement is a,tool.,cement,tool,55,"(-7.750707626342773, -3.8753538131713867, [-6.276457786560059, -1.4742498397827148])",116535552,openai-gpt
An anvil is a,tool.,anvil,tool,56,"(-7.186190605163574, -3.593095302581787, [-5.662961959838867, -1.523228645324707])",116535552,openai-gpt
A hatchet is a,tool.,hatchet,tool,57,"(-5.449409484863281, -2.7247047424316406, [-3.8043575286865234, -1.6450519561767578])",116535552,openai-gpt
A rag is a,tool.,rag,tool,58,"(-6.411980152130127, -3.2059900760650635, [-5.02396297454834, -1.388017177581787])",116535552,openai-gpt
A scissor is a,tool.,scissor,tool,59,"(-7.233743667602539, -3.6168718338012695, [-5.230530738830566, -2.0032129287719727])",116535552,openai-gpt
A crane is a,tool.,crane,tool,60,"(-6.980385780334473, -3.4901928901672363, [-5.4314961433410645, -1.5488896369934082])",116535552,openai-gpt
Orange is a,fruit.,orange,fruit,1,"(-9.493704795837402, -4.746852397918701, [-7.7829179763793945, -1.7107868194580078])",116535552,openai-gpt
Apple is a,fruit.,apple,fruit,2,"(-7.1198625564575195, -3.5599312782287598, [-5.517316818237305, -1.6025457382202148])",116535552,openai-gpt
Banana is a,fruit.,banana,fruit,3,"(-6.759931564331055, -3.3799657821655273, [-5.206533432006836, -1.5533981323242188])",116535552,openai-gpt
Peach is a,fruit.,peach,fruit,4,"(-7.738306522369385, -3.8691532611846924, [-6.012969017028809, -1.7253375053405762])",116535552,openai-gpt
Pear is a,fruit.,pear,fruit,5,"(-6.7747955322265625, -3.3873977661132812, [-5.181371688842773, -1.593423843383789])",116535552,openai-gpt
Apricot is a,fruit.,apricot,fruit,6,"(-9.733762741088867, -4.866881370544434, [-7.2342987060546875, -2.4994637966156006])",116535552,openai-gpt
Tangerine is a,fruit.,tangerine,fruit,7,"(-7.779872894287109, -3.8899364471435547, [-5.786126136779785, -1.9937467575073242])",116535552,openai-gpt
Plum is a,fruit.,plum,fruit,8,"(-7.1360602378845215, -3.5680301189422607, [-5.416214942932129, -1.7198452949523926])",116535552,openai-gpt
Grape is a,fruit.,grape,fruit,9,"(-7.24453592300415, -3.622267961502075, [-5.439316749572754, -1.8052191734313965])",116535552,openai-gpt
Nectarine is a,fruit.,nectarine,fruit,10,"(-7.486450672149658, -3.743225336074829, [-5.51516056060791, -1.971290111541748])",116535552,openai-gpt
Strawberry is a,fruit.,strawberry,fruit,11,"(-7.810685634613037, -3.9053428173065186, [-6.257308006286621, -1.553377628326416])",116535552,openai-gpt
Grapefruit is a,fruit.,grapefruit,fruit,12,"(-7.452032089233398, -3.726016044616699, [-5.729812145233154, -1.7222199440002441])",116535552,openai-gpt
Berry is a,fruit.,berry,fruit,13,"(-10.557369232177734, -5.278684616088867, [-8.355653762817383, -2.2017159461975098])",116535552,openai-gpt
Cherry is a,fruit.,cherry,fruit,14,"(-8.759981155395508, -4.379990577697754, [-7.124984264373779, -1.6349973678588867])",116535552,openai-gpt
Pineapple is a,fruit.,pineapple,fruit,15,"(-7.371878147125244, -3.685939073562622, [-5.461421966552734, -1.9104561805725098])",116535552,openai-gpt
Blackberry is a,fruit.,blackberry,fruit,16,"(-12.071805000305176, -6.035902500152588, [-9.689007759094238, -2.3827970027923584])",116535552,openai-gpt
Melon is a,fruit.,melon,fruit,17,"(-7.8759942054748535, -3.9379971027374268, [-5.66221809387207, -2.213776111602783])",116535552,openai-gpt
Blueberry is a,fruit.,blueberry,fruit,18,"(-8.970991134643555, -4.485495567321777, [-6.596621513366699, -2.3743691444396973])",116535552,openai-gpt
Raspberry is a,fruit.,raspberry,fruit,19,"(-7.618605613708496, -3.809302806854248, [-5.9536213874816895, -1.6649842262268066])",116535552,openai-gpt
Lemon is a,fruit.,lemon,fruit,20,"(-8.142412185668945, -4.071206092834473, [-6.433567523956299, -1.7088441848754883])",116535552,openai-gpt
Black raspberry is a,fruit.,black raspberry,fruit,21,"(-8.978235244750977, -4.489117622375488, [-7.182284355163574, -1.7959504127502441])",116535552,openai-gpt
Boysenberry is a,fruit.,boysenberry,fruit,22,"(-11.791199684143066, -5.895599842071533, [-9.114104270935059, -2.6770951747894287])",116535552,openai-gpt
Watermelon is a,fruit.,watermelon,fruit,23,"(-6.835986614227295, -3.4179933071136475, [-5.048525810241699, -1.7874608039855957])",116535552,openai-gpt
Cantaloupe is a,fruit.,cantaloupe,fruit,24,"(-8.050126075744629, -4.0250630378723145, [-6.148728370666504, -1.901397705078125])",116535552,openai-gpt
Lime is a,fruit.,lime,fruit,25,"(-8.326536178588867, -4.163268089294434, [-6.361612319946289, -1.96492338180542])",116535552,openai-gpt
Tangelo is a,fruit.,tangelo,fruit,26,"(-11.527154922485352, -5.763577461242676, [-9.257039070129395, -2.270115852355957])",116535552,openai-gpt
Papaya is a,fruit.,papaya,fruit,27,"(-9.31246566772461, -4.656232833862305, [-7.32295560836792, -1.9895095825195312])",116535552,openai-gpt
Honeydew is a,fruit.,honeydew,fruit,28,"(-7.722917556762695, -3.8614587783813477, [-6.035890579223633, -1.6870269775390625])",116535552,openai-gpt
Fig is a,fruit.,fig,fruit,29,"(-6.502358913421631, -3.2511794567108154, [-4.783555030822754, -1.718803882598877])",116535552,openai-gpt
Mango is a,fruit.,mango,fruit,30,"(-8.233179092407227, -4.116589546203613, [-6.562206745147705, -1.6709728240966797])",116535552,openai-gpt
Guava is a,fruit.,guava,fruit,31,"(-8.853768348693848, -4.426884174346924, [-6.965335845947266, -1.888432502746582])",116535552,openai-gpt
Pomegranate is a,fruit.,pomegranate,fruit,32,"(-6.431061744689941, -3.2155308723449707, [-4.366158485412598, -2.064903497695923])",116535552,openai-gpt
Cranberry is a,fruit.,cranberry,fruit,33,"(-8.864625930786133, -4.432312965393066, [-6.59246826171875, -2.2721574306488037])",116535552,openai-gpt
Passion fruit is a,fruit.,passion fruit,fruit,34,"(-6.11932897567749, -3.059664487838745, [-4.2926025390625, -1.8267264366149902])",116535552,openai-gpt
Prune is a,fruit.,prune,fruit,35,"(-8.83553695678711, -4.417768478393555, [-7.157009601593018, -1.67852783203125])",116535552,openai-gpt
Gooseberry is a,fruit.,gooseberry,fruit,36,"(-8.046733856201172, -4.023366928100586, [-6.075486183166504, -1.971247673034668])",116535552,openai-gpt
Date is a,fruit.,date,fruit,37,"(-13.90119457244873, -6.950597286224365, [-10.673538208007812, -3.227656364440918])",116535552,openai-gpt
Kumquat is a,fruit.,kumquat,fruit,38,"(-11.15772819519043, -5.578864097595215, [-8.73704719543457, -2.4206809997558594])",116535552,openai-gpt
Raisin is a,fruit.,raisin,fruit,39,"(-9.391936302185059, -4.695968151092529, [-7.589285850524902, -1.8026504516601562])",116535552,openai-gpt
Muskmelon is a,fruit.,muskmelon,fruit,40,"(-6.845995903015137, -3.4229979515075684, [-4.637218952178955, -2.2087771892547607])",116535552,openai-gpt
Persimmon is a,fruit.,persimmon,fruit,41,"(-10.292013168334961, -5.1460065841674805, [-8.45797348022461, -1.8340392112731934])",116535552,openai-gpt
Pawpaw is a,fruit.,pawpaw,fruit,42,"(-11.096925735473633, -5.548462867736816, [-8.837343215942383, -2.259582757949829])",116535552,openai-gpt
Coconut is a,fruit.,coconut,fruit,43,"(-7.798011302947998, -3.899005651473999, [-5.75246524810791, -2.045546054840088])",116535552,openai-gpt
Avocado is a,fruit.,avocado,fruit,44,"(-7.381223201751709, -3.6906116008758545, [-5.486850738525391, -1.8943724632263184])",116535552,openai-gpt
Pumpkin is a,fruit.,pumpkin,fruit,45,"(-9.306777954101562, -4.653388977050781, [-7.179606914520264, -2.1271705627441406])",116535552,openai-gpt
Tomato is a,fruit.,tomato,fruit,46,"(-8.442337036132812, -4.221168518066406, [-6.465671539306641, -1.97666597366333])",116535552,openai-gpt
Nut is a,fruit.,nut,fruit,47,"(-8.399971008300781, -4.199985504150391, [-6.9197773933410645, -1.4801936149597168])",116535552,openai-gpt
Gourd is a,fruit.,gourd,fruit,48,"(-9.030231475830078, -4.515115737915039, [-7.359007358551025, -1.6712236404418945])",116535552,openai-gpt
Olive is a,fruit.,olive,fruit,49,"(-10.02401351928711, -5.012006759643555, [-8.135149002075195, -1.888864517211914])",116535552,openai-gpt
Pickle is a,fruit.,pickle,fruit,50,"(-7.801030158996582, -3.900515079498291, [-5.910852432250977, -1.8901777267456055])",116535552,openai-gpt
Squash is a,fruit.,squash,fruit,51,"(-8.352045059204102, -4.176022529602051, [-6.678555965423584, -1.6734895706176758])",116535552,openai-gpt
A pant is a,clothing.,pant,clothing,1,"(-12.269272804260254, -6.134636402130127, [-8.241063117980957, -4.028209686279297])",116535552,openai-gpt
A shirt is a,clothing.,shirt,clothing,2,"(-11.332843780517578, -5.666421890258789, [-7.8260498046875, -3.5067942142486572])",116535552,openai-gpt
A dress is a,clothing.,dress,clothing,3,"(-10.83926010131836, -5.41963005065918, [-7.735532760620117, -3.1037278175354004])",116535552,openai-gpt
A skirt is a,clothing.,skirt,clothing,4,"(-12.000910758972168, -6.000455379486084, [-8.607544898986816, -3.3933660984039307])",116535552,openai-gpt
A blouse is a,clothing.,blouse,clothing,5,"(-11.601653099060059, -5.800826549530029, [-7.897756099700928, -3.70389723777771])",116535552,openai-gpt
A suit is a,clothing.,suit,clothing,6,"(-11.319204330444336, -5.659602165222168, [-7.867034912109375, -3.45216965675354])",116535552,openai-gpt
A slack is a,clothing.,slack,clothing,7,"(-14.739855766296387, -7.369927883148193, [-11.005050659179688, -3.73480486869812])",116535552,openai-gpt
A jacket is a,clothing.,jacket,clothing,8,"(-12.293171882629395, -6.146585941314697, [-8.63321304321289, -3.659958839416504])",116535552,openai-gpt
A coat is a,clothing.,coat,clothing,9,"(-10.964066505432129, -5.4820332527160645, [-8.018396377563477, -2.9456703662872314])",116535552,openai-gpt
A sweater is a,clothing.,sweater,clothing,10,"(-12.124860763549805, -6.062430381774902, [-8.335158348083496, -3.7897026538848877])",116535552,openai-gpt
A sweatshirt is a,clothing.,sweatshirt,clothing,11,"(-13.438288688659668, -6.719144344329834, [-9.06363582611084, -4.374652862548828])",116535552,openai-gpt
An underpant is a,clothing.,underpant,clothing,12,"(-14.103665351867676, -7.051832675933838, [-8.863741874694824, -5.239923477172852])",116535552,openai-gpt
A sports jacket is a,clothing.,sports jacket,clothing,13,"(-14.208109855651855, -7.104054927825928, [-9.186392784118652, -5.021717071533203])",116535552,openai-gpt
A jumper is a,clothing.,jumper,clothing,14,"(-14.633768081665039, -7.3168840408325195, [-9.773950576782227, -4.859817981719971])",116535552,openai-gpt
A panty is a,clothing.,panty,clothing,15,"(-12.685857772827148, -6.342928886413574, [-8.725181579589844, -3.9606757164001465])",116535552,openai-gpt
A sock is a,clothing.,sock,clothing,16,"(-13.788187980651855, -6.894093990325928, [-9.368122100830078, -4.420065879821777])",116535552,openai-gpt
A parka is a,clothing.,parka,clothing,17,"(-12.69327449798584, -6.34663724899292, [-8.778487205505371, -3.914787530899048])",116535552,openai-gpt
A pajama is a,clothing.,pajama,clothing,18,"(-12.240094184875488, -6.120047092437744, [-8.3626127243042, -3.87748122215271])",116535552,openai-gpt
An undershirt is a,clothing.,undershirt,clothing,19,"(-12.274237632751465, -6.137118816375732, [-8.4943208694458, -3.779916763305664])",116535552,openai-gpt
An overcoat is a,clothing.,overcoat,clothing,20,"(-12.061779022216797, -6.030889511108398, [-8.530044555664062, -3.5317349433898926])",116535552,openai-gpt
A nightgown is a,clothing.,nightgown,clothing,21,"(-12.011483192443848, -6.005741596221924, [-8.397863388061523, -3.6136200428009033])",116535552,openai-gpt
A raincoat is a,clothing.,raincoat,clothing,22,"(-12.778068542480469, -6.389034271240234, [-8.774807929992676, -4.003260612487793])",116535552,openai-gpt
A bathing suit is a,clothing.,bathing suit,clothing,23,"(-14.600629806518555, -7.300314903259277, [-8.674477577209473, -5.92615270614624])",116535552,openai-gpt
A bathrobe is a,clothing.,bathrobe,clothing,24,"(-13.710411071777344, -6.855205535888672, [-8.85117244720459, -4.859239101409912])",116535552,openai-gpt
A slip is a,clothing.,slip,clothing,25,"(-15.39059829711914, -7.69529914855957, [-11.175469398498535, -4.2151288986206055])",116535552,openai-gpt
A bra is a,clothing.,bra,clothing,26,"(-13.793798446655273, -6.896899223327637, [-8.757475852966309, -5.036322116851807])",116535552,openai-gpt
A shoe is a,clothing.,shoe,clothing,27,"(-12.865640640258789, -6.4328203201293945, [-8.868271827697754, -3.997368574142456])",116535552,openai-gpt
A tuxedo is a,clothing.,tuxedo,clothing,28,"(-12.838729858398438, -6.419364929199219, [-8.746051788330078, -4.092677593231201])",116535552,openai-gpt
A stocking is a,clothing.,stocking,clothing,29,"(-13.382243156433105, -6.691121578216553, [-8.569267272949219, -4.812975883483887])",116535552,openai-gpt
A vest is a,clothing.,vest,clothing,30,"(-12.32442569732666, -6.16221284866333, [-8.4493989944458, -3.8750267028808594])",116535552,openai-gpt
A nylon is a,clothing.,nylon,clothing,31,"(-12.467076301574707, -6.2335381507873535, [-8.442243576049805, -4.024832725524902])",116535552,openai-gpt
A cape is a,clothing.,cape,clothing,32,"(-11.847923278808594, -5.923961639404297, [-8.034442901611328, -3.8134801387786865])",116535552,openai-gpt
A boot is a,clothing.,boot,clothing,33,"(-15.846174240112305, -7.923087120056152, [-11.227188110351562, -4.618986129760742])",116535552,openai-gpt
A sandal is a,clothing.,sandal,clothing,34,"(-13.275318145751953, -6.637659072875977, [-9.144923210144043, -4.13039493560791])",116535552,openai-gpt
A tie is a,clothing.,tie,clothing,35,"(-13.699832916259766, -6.849916458129883, [-9.078168869018555, -4.621664047241211])",116535552,openai-gpt
A girdle is a,clothing.,girdle,clothing,36,"(-13.43088150024414, -6.71544075012207, [-8.63833999633789, -4.792541980743408])",116535552,openai-gpt
A belt is a,clothing.,belt,clothing,37,"(-14.143864631652832, -7.071932315826416, [-9.553983688354492, -4.58988094329834])",116535552,openai-gpt
A scarf is a,clothing.,scarf,clothing,38,"(-12.26950740814209, -6.134753704071045, [-8.743087768554688, -3.5264196395874023])",116535552,openai-gpt
A mitten is a,clothing.,mitten,clothing,39,"(-15.630748748779297, -7.815374374389648, [-10.717802047729492, -4.9129462242126465])",116535552,openai-gpt
