preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Okra is a,vegetable.,okra,vegetable,24,"(-13.2540283203125, -6.62701416015625, [-9.655189514160156, -3.5988388061523438])",124439808,gpt2
Radish is a,vegetable.,radish,vegetable,25,"(-13.266899108886719, -6.633449554443359, [-9.727890014648438, -3.5390090942382812])",124439808,gpt2
Onion is a,vegetable.,onion,vegetable,26,"(-13.13616943359375, -6.568084716796875, [-9.559669494628906, -3.5764999389648438])",124439808,gpt2
Bean is a,vegetable.,bean,vegetable,27,"(-11.824531555175781, -5.912265777587891, [-8.66387939453125, -3.1606521606445312])",124439808,gpt2
Green onion is a,vegetable.,green onion,vegetable,28,"(-7.7374725341796875, -3.8687362670898438, [-4.860771179199219, -2.8767013549804688])",124439808,gpt2
Potato is a,vegetable.,potato,vegetable,29,"(-9.066856384277344, -4.533428192138672, [-5.6050262451171875, -3.4618301391601562])",124439808,gpt2
Parsnip is a,vegetable.,parsnip,vegetable,30,"(-14.250251770019531, -7.125125885009766, [-10.004722595214844, -4.2455291748046875])",124439808,gpt2
Turnip green is a,vegetable.,turnip green,vegetable,31,"(-10.900016784667969, -5.450008392333984, [-7.9977569580078125, -2.9022598266601562])",124439808,gpt2
Collard is a,vegetable.,collard,vegetable,32,"(-13.720298767089844, -6.860149383544922, [-10.349502563476562, -3.3707962036132812])",124439808,gpt2
Wax bean is a,vegetable.,wax bean,vegetable,33,"(-8.951995849609375, -4.4759979248046875, [-5.389900207519531, -3.5620956420898438])",124439808,gpt2
Watercress is a,vegetable.,watercress,vegetable,34,"(-11.754974365234375, -5.8774871826171875, [-8.3609619140625, -3.394012451171875])",124439808,gpt2
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,"(-9.891098022460938, -4.945549011230469, [-6.967559814453125, -2.9235382080078125])",124439808,gpt2
Leek is a,vegetable.,leek,vegetable,36,"(-11.533897399902344, -5.766948699951172, [-8.200912475585938, -3.3329849243164062])",124439808,gpt2
Pepper is a,vegetable.,pepper,vegetable,37,"(-9.961257934570312, -4.980628967285156, [-6.7880706787109375, -3.173187255859375])",124439808,gpt2
Sweet potato is a,vegetable.,sweet potato,vegetable,38,"(-8.573196411132812, -4.286598205566406, [-5.440711975097656, -3.1324844360351562])",124439808,gpt2
Yam is a,vegetable.,yam,vegetable,39,"(-12.138397216796875, -6.0691986083984375, [-9.121665954589844, -3.0167312622070312])",124439808,gpt2
Parsley is a,vegetable.,parsley,vegetable,40,"(-14.034446716308594, -7.017223358154297, [-10.399795532226562, -3.6346511840820312])",124439808,gpt2
Endive is a,vegetable.,endive,vegetable,41,"(-15.286026000976562, -7.643013000488281, [-10.925529479980469, -4.360496520996094])",124439808,gpt2
Rutabaga is a,vegetable.,rutabaga,vegetable,42,"(-12.85394287109375, -6.426971435546875, [-8.827880859375, -4.02606201171875])",124439808,gpt2
Mushroom is a,vegetable.,mushroom,vegetable,43,"(-12.962203979492188, -6.481101989746094, [-8.723968505859375, -4.2382354736328125])",124439808,gpt2
Avocado is a,vegetable.,avocado,vegetable,44,"(-8.216148376464844, -4.108074188232422, [-4.956611633300781, -3.2595367431640625])",124439808,gpt2
Rhubarb is a,vegetable.,rhubarb,vegetable,45,"(-9.7982177734375, -4.89910888671875, [-6.274162292480469, -3.5240554809570312])",124439808,gpt2
Kale is a,vegetable.,kale,vegetable,46,"(-11.883995056152344, -5.941997528076172, [-8.692611694335938, -3.1913833618164062])",124439808,gpt2
Escarole is a,vegetable.,escarole,vegetable,47,"(-12.926071166992188, -6.463035583496094, [-9.939582824707031, -2.9864883422851562])",124439808,gpt2
Sauerkraut is a,vegetable.,sauerkraut,vegetable,48,"(-12.971481323242188, -6.485740661621094, [-8.079582214355469, -4.891899108886719])",124439808,gpt2
Pickle is a,vegetable.,pickle,vegetable,49,"(-11.940361022949219, -5.970180511474609, [-9.421272277832031, -2.5190887451171875])",124439808,gpt2
Baked bean is a,vegetable.,baked bean,vegetable,50,"(-8.705986022949219, -4.352993011474609, [-5.058013916015625, -3.6479721069335938])",124439808,gpt2
Pumpkin is a,vegetable.,pumpkin,vegetable,51,"(-9.342216491699219, -4.671108245849609, [-6.440498352050781, -2.9017181396484375])",124439808,gpt2
Seaweed is a,vegetable.,seaweed,vegetable,52,"(-11.598129272460938, -5.799064636230469, [-8.137741088867188, -3.46038818359375])",124439808,gpt2
Garlic is a,vegetable.,garlic,vegetable,53,"(-9.643783569335938, -4.821891784667969, [-6.648338317871094, -2.9954452514648438])",124439808,gpt2
Dandelion is a,vegetable.,dandelion,vegetable,54,"(-11.149604797363281, -5.574802398681641, [-8.156326293945312, -2.9932785034179688])",124439808,gpt2
Peanut is a,vegetable.,peanut,vegetable,55,"(-8.38409423828125, -4.192047119140625, [-5.626731872558594, -2.7573623657226562])",124439808,gpt2
Rice is a,vegetable.,rice,vegetable,56,"(-9.768905639648438, -4.884452819824219, [-6.979766845703125, -2.7891387939453125])",124439808,gpt2
A saw is a,tool.,saw,tool,1,"(-7.8765106201171875, -3.9382553100585938, [-4.199821472167969, -3.6766891479492188])",124439808,gpt2
A hammer is a,tool.,hammer,tool,2,"(-7.797027587890625, -3.8985137939453125, [-3.2922515869140625, -4.5047760009765625])",124439808,gpt2
A ruler is a,tool.,ruler,tool,3,"(-9.217552185058594, -4.608776092529297, [-5.576316833496094, -3.6412353515625])",124439808,gpt2
A screwdriver is a,tool.,screwdriver,tool,4,"(-9.217636108398438, -4.608818054199219, [-3.72149658203125, -5.4961395263671875])",124439808,gpt2
A drill is a,tool.,drill,tool,5,"(-8.825614929199219, -4.412807464599609, [-4.45806884765625, -4.367546081542969])",124439808,gpt2
A nail is a,tool.,nail,tool,6,"(-8.023521423339844, -4.011760711669922, [-5.107307434082031, -2.9162139892578125])",124439808,gpt2
A tape measure is a,tool.,tape measure,tool,7,"(-9.441688537597656, -4.720844268798828, [-3.74114990234375, -5.700538635253906])",124439808,gpt2
A sawhorse is a,tool.,sawhorse,tool,8,"(-12.342628479003906, -6.171314239501953, [-7.016761779785156, -5.32586669921875])",124439808,gpt2
A sandpaper is a,tool.,sandpaper,tool,9,"(-9.106803894042969, -4.553401947021484, [-4.545989990234375, -4.560813903808594])",124439808,gpt2
A sander is a,tool.,sander,tool,10,"(-9.373886108398438, -4.686943054199219, [-3.7083740234375, -5.6655120849609375])",124439808,gpt2
A level is a,tool.,level,tool,11,"(-10.505523681640625, -5.2527618408203125, [-6.847892761230469, -3.6576309204101562])",124439808,gpt2
A plane is a,tool.,plane,tool,12,"(-9.841827392578125, -4.9209136962890625, [-6.8258819580078125, -3.0159454345703125])",124439808,gpt2
A file is a,tool.,file,tool,13,"(-11.878898620605469, -5.939449310302734, [-7.5516510009765625, -4.327247619628906])",124439808,gpt2
A toolbox is a,tool.,toolbox,tool,14,"(-8.576766967773438, -4.288383483886719, [-2.429656982421875, -6.1471099853515625])",124439808,gpt2
A t-square is a,tool.,T-square,tool,15,"(-10.851211547851562, -5.425605773925781, [-5.9213104248046875, -4.929901123046875])",124439808,gpt2
A chisel is a,tool.,chisel,tool,16,"(-7.6160125732421875, -3.8080062866210938, [-1.7765655517578125, -5.839447021484375])",124439808,gpt2
A rasp is a,tool.,rasp,tool,17,"(-11.820625305175781, -5.910312652587891, [-6.875556945800781, -4.945068359375])",124439808,gpt2
A pencil is a,tool.,pencil,tool,18,"(-7.145164489746094, -3.572582244873047, [-3.3734817504882812, -3.7716827392578125])",124439808,gpt2
A hacksaw is a,tool.,hacksaw,tool,19,"(-8.546775817871094, -4.273387908935547, [-2.9751663208007812, -5.5716094970703125])",124439808,gpt2
A square is a,tool.,square,tool,20,"(-10.998832702636719, -5.499416351318359, [-6.898345947265625, -4.100486755371094])",124439808,gpt2
A bench is a,tool.,bench,tool,21,"(-10.696029663085938, -5.348014831542969, [-5.8332977294921875, -4.86273193359375])",124439808,gpt2
A plier is a,tool.,plier,tool,22,"(-8.977851867675781, -4.488925933837891, [-3.6204147338867188, -5.3574371337890625])",124439808,gpt2
A wrench is a,tool.,wrench,tool,23,"(-7.8464202880859375, -3.9232101440429688, [-2.5226974487304688, -5.323722839355469])",124439808,gpt2
A ladder is a,tool.,ladder,tool,24,"(-9.759048461914062, -4.879524230957031, [-4.5931854248046875, -5.165863037109375])",124439808,gpt2
A lathe is a,tool.,lathe,tool,25,"(-8.205009460449219, -4.102504730224609, [-3.2458114624023438, -4.959197998046875])",124439808,gpt2
A vise is a,tool.,vise,tool,26,"(-10.050247192382812, -5.025123596191406, [-4.045829772949219, -6.004417419433594])",124439808,gpt2
A screw is a,tool.,screw,tool,27,"(-8.518203735351562, -4.259101867675781, [-4.069328308105469, -4.448875427246094])",124439808,gpt2
A wood is a,tool.,wood,tool,28,"(-8.832756042480469, -4.416378021240234, [-5.610565185546875, -3.2221908569335938])",124439808,gpt2
A wedge is a,tool.,wedge,tool,29,"(-9.809310913085938, -4.904655456542969, [-5.105308532714844, -4.704002380371094])",124439808,gpt2
A lumber is a,tool.,lumber,tool,30,"(-8.658111572265625, -4.3290557861328125, [-4.4487152099609375, -4.2093963623046875])",124439808,gpt2
A blueprint is a,tool.,blueprint,tool,31,"(-8.448867797851562, -4.224433898925781, [-4.5942230224609375, -3.854644775390625])",124439808,gpt2
A brace is a,tool.,brace,tool,32,"(-10.101089477539062, -5.050544738769531, [-5.225257873535156, -4.875831604003906])",124439808,gpt2
An awl is a,tool.,awl,tool,33,"(-9.361175537109375, -4.6805877685546875, [-4.091461181640625, -5.26971435546875])",124439808,gpt2
A crowbar is a,tool.,crowbar,tool,34,"(-8.933868408203125, -4.4669342041015625, [-3.9224166870117188, -5.011451721191406])",124439808,gpt2
A hinge is a,tool.,hinge,tool,35,"(-10.888031005859375, -5.4440155029296875, [-5.174720764160156, -5.713310241699219])",124439808,gpt2
A miter box is a,tool.,miter box,tool,36,"(-10.230209350585938, -5.115104675292969, [-4.475059509277344, -5.755149841308594])",124439808,gpt2
A knife is a,tool.,knife,tool,37,"(-6.196311950683594, -3.098155975341797, [-2.7992401123046875, -3.3970718383789062])",124439808,gpt2
A chalk is a,tool.,chalk,tool,38,"(-9.432472229003906, -4.716236114501953, [-4.80517578125, -4.627296447753906])",124439808,gpt2
A nut is a,tool.,nut,tool,39,"(-9.753440856933594, -4.876720428466797, [-5.5920562744140625, -4.161384582519531])",124439808,gpt2
A bolt is a,tool.,bolt,tool,40,"(-9.360237121582031, -4.680118560791016, [-4.451026916503906, -4.909210205078125])",124439808,gpt2
A plumb line is a,tool.,plumb line,tool,41,"(-11.5311279296875, -5.76556396484375, [-6.7942047119140625, -4.7369232177734375])",124439808,gpt2
A brush is a,tool.,brush,tool,42,"(-8.215324401855469, -4.107662200927734, [-3.353790283203125, -4.861534118652344])",124439808,gpt2
A sledge hammer is a,tool.,sledge hammer,tool,43,"(-9.325416564941406, -4.662708282470703, [-3.3750076293945312, -5.950408935546875])",124439808,gpt2
A glue is a,tool.,glue,tool,44,"(-9.501968383789062, -4.750984191894531, [-4.881416320800781, -4.620552062988281])",124439808,gpt2
A paintbrush is a,tool.,paintbrush,tool,45,"(-7.723243713378906, -3.861621856689453, [-2.8721694946289062, -4.85107421875])",124439808,gpt2
A varnish is a,tool.,varnish,tool,46,"(-11.668464660644531, -5.834232330322266, [-6.1819610595703125, -5.486503601074219])",124439808,gpt2
An apron is a,tool.,apron,tool,47,"(-11.732437133789062, -5.866218566894531, [-5.454521179199219, -6.277915954589844])",124439808,gpt2
A stapler is a,tool.,stapler,tool,48,"(-10.471046447753906, -5.235523223876953, [-4.1990203857421875, -6.272026062011719])",124439808,gpt2
An extension cord is a,tool.,extension cord,tool,49,"(-11.909477233886719, -5.954738616943359, [-5.705406188964844, -6.204071044921875])",124439808,gpt2
A soldering iron is a,tool.,soldering iron,tool,50,"(-10.631248474121094, -5.315624237060547, [-5.0012969970703125, -5.629951477050781])",124439808,gpt2
A plaster is a,tool.,plaster,tool,51,"(-10.512771606445312, -5.256385803222656, [-5.306175231933594, -5.206596374511719])",124439808,gpt2
A wheelbarrow is a,tool.,wheelbarrow,tool,52,"(-9.257888793945312, -4.628944396972656, [-4.1634368896484375, -5.094451904296875])",124439808,gpt2
An axe is a,tool.,axe,tool,53,"(-7.988533020019531, -3.9942665100097656, [-3.2568511962890625, -4.731681823730469])",124439808,gpt2
A slide rule is a,tool.,slide rule,tool,54,"(-10.644920349121094, -5.322460174560547, [-4.748954772949219, -5.895965576171875])",124439808,gpt2
A cement is a,tool.,cement,tool,55,"(-9.664573669433594, -4.832286834716797, [-5.4532470703125, -4.211326599121094])",124439808,gpt2
An anvil is a,tool.,anvil,tool,56,"(-8.760879516601562, -4.380439758300781, [-2.9912948608398438, -5.769584655761719])",124439808,gpt2
A hatchet is a,tool.,hatchet,tool,57,"(-9.330421447753906, -4.665210723876953, [-3.5297698974609375, -5.800651550292969])",124439808,gpt2
A rag is a,tool.,rag,tool,58,"(-9.140365600585938, -4.570182800292969, [-4.727729797363281, -4.412635803222656])",124439808,gpt2
A scissor is a,tool.,scissor,tool,59,"(-9.876152038574219, -4.938076019287109, [-3.8984909057617188, -5.9776611328125])",124439808,gpt2
A crane is a,tool.,crane,tool,60,"(-10.674674987792969, -5.337337493896484, [-4.479248046875, -6.195426940917969])",124439808,gpt2
Orange is a,fruit.,orange,fruit,1,"(-12.214149475097656, -6.107074737548828, [-8.385139465332031, -3.829010009765625])",124439808,gpt2
Apple is a,fruit.,apple,fruit,2,"(-14.7938232421875, -7.39691162109375, [-9.919120788574219, -4.874702453613281])",124439808,gpt2
Banana is a,fruit.,banana,fruit,3,"(-10.060882568359375, -5.0304412841796875, [-6.333518981933594, -3.7273635864257812])",124439808,gpt2
Peach is a,fruit.,peach,fruit,4,"(-10.100982666015625, -5.0504913330078125, [-6.3303070068359375, -3.7706756591796875])",124439808,gpt2
Pear is a,fruit.,pear,fruit,5,"(-13.155548095703125, -6.5777740478515625, [-9.159599304199219, -3.9959487915039062])",124439808,gpt2
Apricot is a,fruit.,apricot,fruit,6,"(-11.705917358398438, -5.852958679199219, [-7.667518615722656, -4.038398742675781])",124439808,gpt2
Tangerine is a,fruit.,tangerine,fruit,7,"(-12.612579345703125, -6.3062896728515625, [-8.17083740234375, -4.441741943359375])",124439808,gpt2
Plum is a,fruit.,plum,fruit,8,"(-12.07232666015625, -6.036163330078125, [-8.060432434082031, -4.011894226074219])",124439808,gpt2
Grape is a,fruit.,grape,fruit,9,"(-9.719779968261719, -4.859889984130859, [-6.132110595703125, -3.5876693725585938])",124439808,gpt2
Nectarine is a,fruit.,nectarine,fruit,10,"(-11.877204895019531, -5.938602447509766, [-7.947257995605469, -3.9299468994140625])",124439808,gpt2
Strawberry is a,fruit.,strawberry,fruit,11,"(-8.311027526855469, -4.155513763427734, [-4.380767822265625, -3.9302597045898438])",124439808,gpt2
Grapefruit is a,fruit.,grapefruit,fruit,12,"(-8.949844360351562, -4.474922180175781, [-3.6089019775390625, -5.3409423828125])",124439808,gpt2
Berry is a,fruit.,berry,fruit,13,"(-12.987663269042969, -6.493831634521484, [-8.803443908691406, -4.1842193603515625])",124439808,gpt2
Cherry is a,fruit.,cherry,fruit,14,"(-10.709243774414062, -5.354621887207031, [-6.703590393066406, -4.005653381347656])",124439808,gpt2
Pineapple is a,fruit.,pineapple,fruit,15,"(-10.009780883789062, -5.004890441894531, [-6.043983459472656, -3.9657974243164062])",124439808,gpt2
Blackberry is a,fruit.,blackberry,fruit,16,"(-9.745635986328125, -4.8728179931640625, [-5.671440124511719, -4.074195861816406])",124439808,gpt2
Melon is a,fruit.,melon,fruit,17,"(-13.751045227050781, -6.875522613525391, [-9.403190612792969, -4.3478546142578125])",124439808,gpt2
Blueberry is a,fruit.,blueberry,fruit,18,"(-9.438461303710938, -4.719230651855469, [-5.104530334472656, -4.333930969238281])",124439808,gpt2
Raspberry is a,fruit.,raspberry,fruit,19,"(-12.03570556640625, -6.017852783203125, [-8.442573547363281, -3.5931320190429688])",124439808,gpt2
Lemon is a,fruit.,lemon,fruit,20,"(-9.983772277832031, -4.991886138916016, [-6.1361236572265625, -3.8476486206054688])",124439808,gpt2
Black raspberry is a,fruit.,black raspberry,fruit,21,"(-9.307174682617188, -4.653587341308594, [-5.710823059082031, -3.5963516235351562])",124439808,gpt2
Boysenberry is a,fruit.,boysenberry,fruit,22,"(-11.17376708984375, -5.586883544921875, [-7.263694763183594, -3.9100723266601562])",124439808,gpt2
Watermelon is a,fruit.,watermelon,fruit,23,"(-8.448661804199219, -4.224330902099609, [-3.7117385864257812, -4.7369232177734375])",124439808,gpt2
Cantaloupe is a,fruit.,cantaloupe,fruit,24,"(-11.507537841796875, -5.7537689208984375, [-7.28802490234375, -4.219512939453125])",124439808,gpt2
Lime is a,fruit.,lime,fruit,25,"(-11.390678405761719, -5.695339202880859, [-7.541343688964844, -3.849334716796875])",124439808,gpt2
Tangelo is a,fruit.,tangelo,fruit,26,"(-15.476661682128906, -7.738330841064453, [-10.974380493164062, -4.502281188964844])",124439808,gpt2
Papaya is a,fruit.,papaya,fruit,27,"(-12.237846374511719, -6.118923187255859, [-7.512947082519531, -4.7248992919921875])",124439808,gpt2
Honeydew is a,fruit.,honeydew,fruit,28,"(-12.442947387695312, -6.221473693847656, [-7.945137023925781, -4.497810363769531])",124439808,gpt2
Fig is a,fruit.,fig,fruit,29,"(-14.788742065429688, -7.394371032714844, [-10.38568115234375, -4.4030609130859375])",124439808,gpt2
Mango is a,fruit.,mango,fruit,30,"(-12.333747863769531, -6.166873931884766, [-7.9681549072265625, -4.365592956542969])",124439808,gpt2
Guava is a,fruit.,guava,fruit,31,"(-12.778572082519531, -6.389286041259766, [-8.523529052734375, -4.255043029785156])",124439808,gpt2
Pomegranate is a,fruit.,pomegranate,fruit,32,"(-9.092453002929688, -4.546226501464844, [-4.668739318847656, -4.423713684082031])",124439808,gpt2
Cranberry is a,fruit.,cranberry,fruit,33,"(-8.609024047851562, -4.304512023925781, [-4.4930267333984375, -4.115997314453125])",124439808,gpt2
Passion fruit is a,fruit.,passion fruit,fruit,34,"(-9.175117492675781, -4.587558746337891, [-3.7712326049804688, -5.4038848876953125])",124439808,gpt2
Prune is a,fruit.,prune,fruit,35,"(-13.874427795410156, -6.937213897705078, [-9.496414184570312, -4.378013610839844])",124439808,gpt2
Gooseberry is a,fruit.,gooseberry,fruit,36,"(-9.426376342773438, -4.713188171386719, [-4.928535461425781, -4.497840881347656])",124439808,gpt2
Date is a,fruit.,date,fruit,37,"(-14.338386535644531, -7.169193267822266, [-11.066909790039062, -3.2714767456054688])",124439808,gpt2
Kumquat is a,fruit.,kumquat,fruit,38,"(-13.264495849609375, -6.6322479248046875, [-8.830039978027344, -4.434455871582031])",124439808,gpt2
Raisin is a,fruit.,raisin,fruit,39,"(-14.8035888671875, -7.40179443359375, [-10.324699401855469, -4.478889465332031])",124439808,gpt2
Muskmelon is a,fruit.,muskmelon,fruit,40,"(-13.144874572753906, -6.572437286376953, [-8.483573913574219, -4.6613006591796875])",124439808,gpt2
Persimmon is a,fruit.,persimmon,fruit,41,"(-12.880813598632812, -6.440406799316406, [-8.788345336914062, -4.09246826171875])",124439808,gpt2
Pawpaw is a,fruit.,pawpaw,fruit,42,"(-14.267807006835938, -7.133903503417969, [-9.517951965332031, -4.749855041503906])",124439808,gpt2
Coconut is a,fruit.,coconut,fruit,43,"(-9.898391723632812, -4.949195861816406, [-5.556434631347656, -4.341957092285156])",124439808,gpt2
Avocado is a,fruit.,avocado,fruit,44,"(-9.669570922851562, -4.834785461425781, [-5.143531799316406, -4.526039123535156])",124439808,gpt2
Pumpkin is a,fruit.,pumpkin,fruit,45,"(-10.489761352539062, -5.244880676269531, [-6.750068664550781, -3.7396926879882812])",124439808,gpt2
Tomato is a,fruit.,tomato,fruit,46,"(-14.430160522460938, -7.215080261230469, [-9.557411193847656, -4.872749328613281])",124439808,gpt2
Nut is a,fruit.,nut,fruit,47,"(-10.097633361816406, -5.048816680908203, [-6.565315246582031, -3.532318115234375])",124439808,gpt2
Gourd is a,fruit.,gourd,fruit,48,"(-13.145164489746094, -6.572582244873047, [-9.157379150390625, -3.9877853393554688])",124439808,gpt2
Olive is a,fruit.,olive,fruit,49,"(-12.448707580566406, -6.224353790283203, [-8.275222778320312, -4.173484802246094])",124439808,gpt2
Pickle is a,fruit.,pickle,fruit,50,"(-13.251350402832031, -6.625675201416016, [-9.546829223632812, -3.7045211791992188])",124439808,gpt2
Squash is a,fruit.,squash,fruit,51,"(-14.336013793945312, -7.168006896972656, [-9.508552551269531, -4.827461242675781])",124439808,gpt2
A pant is a,clothing.,pant,clothing,1,"(-10.922256469726562, -5.461128234863281, [-5.798828125, -5.1234283447265625])",124439808,gpt2
A shirt is a,clothing.,shirt,clothing,2,"(-10.892448425292969, -5.446224212646484, [-7.085380554199219, -3.80706787109375])",124439808,gpt2
A dress is a,clothing.,dress,clothing,3,"(-10.40057373046875, -5.200286865234375, [-6.785285949707031, -3.6152877807617188])",124439808,gpt2
A skirt is a,clothing.,skirt,clothing,4,"(-11.767158508300781, -5.883579254150391, [-6.494842529296875, -5.272315979003906])",124439808,gpt2
A blouse is a,clothing.,blouse,clothing,5,"(-13.022315979003906, -6.511157989501953, [-7.405708312988281, -5.616607666015625])",124439808,gpt2
A suit is a,clothing.,suit,clothing,6,"(-17.089523315429688, -8.544761657714844, [-10.803047180175781, -6.286476135253906])",124439808,gpt2
A slack is a,clothing.,slack,clothing,7,"(-14.40875244140625, -7.204376220703125, [-9.605018615722656, -4.803733825683594])",124439808,gpt2
A jacket is a,clothing.,jacket,clothing,8,"(-10.913032531738281, -5.456516265869141, [-5.880424499511719, -5.0326080322265625])",124439808,gpt2
A coat is a,clothing.,coat,clothing,9,"(-10.715217590332031, -5.357608795166016, [-6.632057189941406, -4.083160400390625])",124439808,gpt2
A sweater is a,clothing.,sweater,clothing,10,"(-10.4300537109375, -5.21502685546875, [-6.455635070800781, -3.9744186401367188])",124439808,gpt2
A sweatshirt is a,clothing.,sweatshirt,clothing,11,"(-12.095039367675781, -6.047519683837891, [-7.105247497558594, -4.9897918701171875])",124439808,gpt2
An underpant is a,clothing.,underpant,clothing,12,"(-14.629447937011719, -7.314723968505859, [-9.536781311035156, -5.0926666259765625])",124439808,gpt2
A sports jacket is a,clothing.,sports jacket,clothing,13,"(-13.189689636230469, -6.594844818115234, [-7.41705322265625, -5.772636413574219])",124439808,gpt2
A jumper is a,clothing.,jumper,clothing,14,"(-15.180854797363281, -7.590427398681641, [-10.045745849609375, -5.135108947753906])",124439808,gpt2
A panty is a,clothing.,panty,clothing,15,"(-11.246894836425781, -5.623447418212891, [-6.212516784667969, -5.0343780517578125])",124439808,gpt2
A sock is a,clothing.,sock,clothing,16,"(-12.75958251953125, -6.379791259765625, [-8.038063049316406, -4.721519470214844])",124439808,gpt2
A parka is a,clothing.,parka,clothing,17,"(-14.507827758789062, -7.253913879394531, [-9.169456481933594, -5.338371276855469])",124439808,gpt2
A pajama is a,clothing.,pajama,clothing,18,"(-12.856163024902344, -6.428081512451172, [-7.731971740722656, -5.1241912841796875])",124439808,gpt2
An undershirt is a,clothing.,undershirt,clothing,19,"(-12.108741760253906, -6.054370880126953, [-6.427635192871094, -5.6811065673828125])",124439808,gpt2
An overcoat is a,clothing.,overcoat,clothing,20,"(-12.403450012207031, -6.201725006103516, [-6.7730712890625, -5.630378723144531])",124439808,gpt2
A nightgown is a,clothing.,nightgown,clothing,21,"(-13.721878051757812, -6.860939025878906, [-7.658317565917969, -6.063560485839844])",124439808,gpt2
A raincoat is a,clothing.,raincoat,clothing,22,"(-12.058708190917969, -6.029354095458984, [-7.073455810546875, -4.985252380371094])",124439808,gpt2
A bathing suit is a,clothing.,bathing suit,clothing,23,"(-12.554496765136719, -6.277248382568359, [-7.362556457519531, -5.1919403076171875])",124439808,gpt2
A bathrobe is a,clothing.,bathrobe,clothing,24,"(-12.066825866699219, -6.033412933349609, [-7.125030517578125, -4.941795349121094])",124439808,gpt2
A slip is a,clothing.,slip,clothing,25,"(-14.93243408203125, -7.466217041015625, [-10.064926147460938, -4.8675079345703125])",124439808,gpt2
A bra is a,clothing.,bra,clothing,26,"(-11.245040893554688, -5.622520446777344, [-6.385345458984375, -4.8596954345703125])",124439808,gpt2
A shoe is a,clothing.,shoe,clothing,27,"(-10.661857604980469, -5.330928802490234, [-8.211517333984375, -2.4503402709960938])",124439808,gpt2
A tuxedo is a,clothing.,tuxedo,clothing,28,"(-11.706382751464844, -5.853191375732422, [-5.964447021484375, -5.741935729980469])",124439808,gpt2
A stocking is a,clothing.,stocking,clothing,29,"(-12.868415832519531, -6.434207916259766, [-8.009483337402344, -4.8589324951171875])",124439808,gpt2
A vest is a,clothing.,vest,clothing,30,"(-11.952369689941406, -5.976184844970703, [-6.923332214355469, -5.0290374755859375])",124439808,gpt2
A nylon is a,clothing.,nylon,clothing,31,"(-14.179733276367188, -7.089866638183594, [-9.073265075683594, -5.106468200683594])",124439808,gpt2
A cape is a,clothing.,cape,clothing,32,"(-11.94659423828125, -5.973297119140625, [-6.933647155761719, -5.012947082519531])",124439808,gpt2
A boot is a,clothing.,boot,clothing,33,"(-13.514022827148438, -6.757011413574219, [-8.958747863769531, -4.555274963378906])",124439808,gpt2
A sandal is a,clothing.,sandal,clothing,34,"(-13.924285888671875, -6.9621429443359375, [-8.87298583984375, -5.051300048828125])",124439808,gpt2
A tie is a,clothing.,tie,clothing,35,"(-16.327293395996094, -8.163646697998047, [-11.148269653320312, -5.179023742675781])",124439808,gpt2
A girdle is a,clothing.,girdle,clothing,36,"(-13.104110717773438, -6.552055358886719, [-7.56109619140625, -5.5430145263671875])",124439808,gpt2
A belt is a,clothing.,belt,clothing,37,"(-13.31964111328125, -6.659820556640625, [-8.611587524414062, -4.7080535888671875])",124439808,gpt2
A scarf is a,clothing.,scarf,clothing,38,"(-12.416877746582031, -6.208438873291016, [-7.2188262939453125, -5.198051452636719])",124439808,gpt2
A mitten is a,clothing.,mitten,clothing,39,"(-15.491928100585938, -7.745964050292969, [-10.154335021972656, -5.337593078613281])",124439808,gpt2
A slipper is a,clothing.,slipper,clothing,40,"(-14.88726806640625, -7.443634033203125, [-9.509132385253906, -5.378135681152344])",124439808,gpt2
A hat is a,clothing.,hat,clothing,41,"(-12.061271667480469, -6.030635833740234, [-7.403465270996094, -4.657806396484375])",124439808,gpt2
An overshoe is a,clothing.,overshoe,clothing,42,"(-12.945533752441406, -6.472766876220703, [-7.273414611816406, -5.672119140625])",124439808,gpt2
A glove is a,clothing.,glove,clothing,43,"(-12.566314697265625, -6.2831573486328125, [-8.765571594238281, -3.8007431030273438])",124439808,gpt2
An apron is a,clothing.,apron,clothing,44,"(-13.444007873535156, -6.722003936767578, [-7.6177215576171875, -5.826286315917969])",124439808,gpt2
An earmuff is a,clothing.,earmuff,clothing,45,"(-14.124801635742188, -7.062400817871094, [-9.169769287109375, -4.9550323486328125])",124439808,gpt2
A handkerchief is a,clothing.,handkerchief,clothing,46,"(-13.977775573730469, -6.988887786865234, [-8.567939758300781, -5.4098358154296875])",124439808,gpt2
A purse is a,clothing.,purse,clothing,47,"(-12.746894836425781, -6.373447418212891, [-8.417144775390625, -4.329750061035156])",124439808,gpt2
A hairband is a,clothing.,hairband,clothing,48,"(-13.594169616699219, -6.797084808349609, [-8.215301513671875, -5.378868103027344])",124439808,gpt2
A ring is a,clothing.,ring,clothing,49,"(-13.518699645996094, -6.759349822998047, [-8.975196838378906, -4.5435028076171875])",124439808,gpt2
An earring is a,clothing.,earring,clothing,50,"(-15.011405944824219, -7.505702972412109, [-9.48199462890625, -5.529411315917969])",124439808,gpt2
