preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Artichoke is a,vegetable.,artichoke,vegetable,19,"(-3.144622802734375, -1.5723114013671875, [-2.864276885986328, -0.2803459167480469])",124697433,roberta-base
Turnip is a,vegetable.,turnip,vegetable,20,"(-5.672666549682617, -2.8363332748413086, [-5.604463577270508, -0.06820297241210938])",124697433,roberta-base
Eggplant is a,vegetable.,eggplant,vegetable,21,"(-2.590944290161133, -1.2954721450805664, [-2.4071731567382812, -0.18377113342285156])",124697433,roberta-base
Romaine is a,vegetable.,romaine,vegetable,22,"(-6.798738479614258, -3.399369239807129, [-6.739660263061523, -0.059078216552734375])",124697433,roberta-base
Green pepper is a,vegetable.,green pepper,vegetable,23,"(-2.7459068298339844, -1.3729534149169922, [-2.6465587615966797, -0.09934806823730469])",124697433,roberta-base
Okra is a,vegetable.,okra,vegetable,24,"(-6.972604751586914, -3.486302375793457, [-6.816953659057617, -0.15565109252929688])",124697433,roberta-base
Radish is a,vegetable.,radish,vegetable,25,"(-7.519445419311523, -3.7597227096557617, [-7.371255874633789, -0.14818954467773438])",124697433,roberta-base
Onion is a,vegetable.,onion,vegetable,26,"(-2.6734447479248047, -1.3367223739624023, [-2.645265579223633, -0.028179168701171875])",124697433,roberta-base
Bean is a,vegetable.,bean,vegetable,27,"(-6.211548805236816, -3.105774402618408, [-6.123644828796387, -0.08790397644042969])",124697433,roberta-base
Green onion is a,vegetable.,green onion,vegetable,28,"(-1.978738784790039, -0.9893693923950195, [-1.8771133422851562, -0.10162544250488281])",124697433,roberta-base
Potato is a,vegetable.,potato,vegetable,29,"(-2.5203866958618164, -1.2601933479309082, [-2.406865119934082, -0.11352157592773438])",124697433,roberta-base
Parsnip is a,vegetable.,parsnip,vegetable,30,"(-4.392478942871094, -2.196239471435547, [-4.036901473999023, -0.3555774688720703])",124697433,roberta-base
Turnip green is a,vegetable.,turnip green,vegetable,31,"(-2.850435256958008, -1.425217628479004, [-2.744417190551758, -0.10601806640625])",124697433,roberta-base
Collard is a,vegetable.,collard,vegetable,32,"(-7.7060346603393555, -3.8530173301696777, [-7.5943498611450195, -0.11168479919433594])",124697433,roberta-base
Wax bean is a,vegetable.,wax bean,vegetable,33,"(-4.447785377502441, -2.2238926887512207, [-4.2761735916137695, -0.17161178588867188])",124697433,roberta-base
Watercress is a,vegetable.,watercress,vegetable,34,"(-4.866794586181641, -2.4333972930908203, [-4.696075439453125, -0.17071914672851562])",124697433,roberta-base
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,"(-5.405402183532715, -2.7027010917663574, [-5.071581840515137, -0.3338203430175781])",124697433,roberta-base
Leek is a,vegetable.,leek,vegetable,36,"(-6.828672409057617, -3.4143362045288086, [-6.709239959716797, -0.11943244934082031])",124697433,roberta-base
Pepper is a,vegetable.,pepper,vegetable,37,"(-4.144953727722168, -2.072476863861084, [-4.100701332092285, -0.04425239562988281])",124697433,roberta-base
Sweet potato is a,vegetable.,sweet potato,vegetable,38,"(-2.0034103393554688, -1.0017051696777344, [-1.9244403839111328, -0.07896995544433594])",124697433,roberta-base
Yam is a,vegetable.,yam,vegetable,39,"(-6.571760177612305, -3.2858800888061523, [-6.494718551635742, -0.0770416259765625])",124697433,roberta-base
Parsley is a,vegetable.,parsley,vegetable,40,"(-7.494806289672852, -3.747403144836426, [-7.290168762207031, -0.2046375274658203])",124697433,roberta-base
Endive is a,vegetable.,endive,vegetable,41,"(-7.46690034866333, -3.733450174331665, [-7.386169910430908, -0.08073043823242188])",124697433,roberta-base
Rutabaga is a,vegetable.,rutabaga,vegetable,42,"(-6.207449913024902, -3.103724956512451, [-5.7035722732543945, -0.5038776397705078])",124697433,roberta-base
Mushroom is a,vegetable.,mushroom,vegetable,43,"(-5.974640846252441, -2.9873204231262207, [-5.7782182693481445, -0.19642257690429688])",124697433,roberta-base
Avocado is a,vegetable.,avocado,vegetable,44,"(-2.810443878173828, -1.405221939086914, [-2.757740020751953, -0.052703857421875])",124697433,roberta-base
Rhubarb is a,vegetable.,rhubarb,vegetable,45,"(-2.727428436279297, -1.3637142181396484, [-2.392007827758789, -0.3354206085205078])",124697433,roberta-base
Kale is a,vegetable.,kale,vegetable,46,"(-6.485686302185059, -3.2428431510925293, [-6.406130790710449, -0.07955551147460938])",124697433,roberta-base
Escarole is a,vegetable.,escarole,vegetable,47,"(-6.325037956237793, -3.1625189781188965, [-6.1569623947143555, -0.1680755615234375])",124697433,roberta-base
Sauerkraut is a,vegetable.,sauerkraut,vegetable,48,"(-4.178125381469727, -2.0890626907348633, [-3.8519554138183594, -0.3261699676513672])",124697433,roberta-base
Pickle is a,vegetable.,pickle,vegetable,49,"(-2.5481815338134766, -1.2740907669067383, [-2.513324737548828, -0.03485679626464844])",124697433,roberta-base
Baked bean is a,vegetable.,baked bean,vegetable,50,"(-4.323315620422363, -2.1616578102111816, [-4.142611503601074, -0.18070411682128906])",124697433,roberta-base
Pumpkin is a,vegetable.,pumpkin,vegetable,51,"(-4.431891441345215, -2.2159457206726074, [-4.31436824798584, -0.117523193359375])",124697433,roberta-base
Seaweed is a,vegetable.,seaweed,vegetable,52,"(-6.263980865478516, -3.131990432739258, [-6.162445068359375, -0.10153579711914062])",124697433,roberta-base
Garlic is a,vegetable.,garlic,vegetable,53,"(-2.1724071502685547, -1.0862035751342773, [-2.145322799682617, -0.0270843505859375])",124697433,roberta-base
Dandelion is a,vegetable.,dandelion,vegetable,54,"(-3.3948259353637695, -1.6974129676818848, [-3.3073949813842773, -0.08743095397949219])",124697433,roberta-base
Peanut is a,vegetable.,peanut,vegetable,55,"(-4.69382381439209, -2.346911907196045, [-4.608502388000488, -0.08532142639160156])",124697433,roberta-base
Rice is a,vegetable.,rice,vegetable,56,"(-5.042942047119141, -2.5214710235595703, [-4.988273620605469, -0.054668426513671875])",124697433,roberta-base
A saw is a,tool.,saw,tool,1,"(-4.520969390869141, -2.2604846954345703, [-4.485042572021484, -0.03592681884765625])",124697433,roberta-base
A hammer is a,tool.,hammer,tool,2,"(-4.139167785644531, -2.0695838928222656, [-4.117654800415039, -0.021512985229492188])",124697433,roberta-base
A ruler is a,tool.,ruler,tool,3,"(-6.673677444458008, -3.336838722229004, [-6.65422248840332, -0.0194549560546875])",124697433,roberta-base
A screwdriver is a,tool.,screwdriver,tool,4,"(-1.3698358535766602, -0.6849179267883301, [-1.3388471603393555, -0.030988693237304688])",124697433,roberta-base
A drill is a,tool.,drill,tool,5,"(-6.900257110595703, -3.4501285552978516, [-6.879467010498047, -0.02079010009765625])",124697433,roberta-base
A nail is a,tool.,nail,tool,6,"(-9.41310977935791, -4.706554889678955, [-9.389225959777832, -0.023883819580078125])",124697433,roberta-base
A tape measure is a,tool.,tape measure,tool,7,"(-2.6024951934814453, -1.3012475967407227, [-2.552408218383789, -0.05008697509765625])",124697433,roberta-base
A sawhorse is a,tool.,sawhorse,tool,8,"(-8.003213882446289, -4.0016069412231445, [-7.926738739013672, -0.07647514343261719])",124697433,roberta-base
A sandpaper is a,tool.,sandpaper,tool,9,"(-3.932577133178711, -1.9662885665893555, [-3.896150588989258, -0.036426544189453125])",124697433,roberta-base
A sander is a,tool.,sander,tool,10,"(-5.365617752075195, -2.6828088760375977, [-5.332021713256836, -0.033596038818359375])",124697433,roberta-base
A level is a,tool.,level,tool,11,"(-8.020268440246582, -4.010134220123291, [-7.977919578552246, -0.04234886169433594])",124697433,roberta-base
A plane is a,tool.,plane,tool,12,"(-8.660595893859863, -4.330297946929932, [-8.607367515563965, -0.05322837829589844])",124697433,roberta-base
A file is a,tool.,file,tool,13,"(-6.674335479736328, -3.337167739868164, [-6.644575119018555, -0.029760360717773438])",124697433,roberta-base
A toolbox is a,tool.,toolbox,tool,14,"(-4.5010833740234375, -2.2505416870117188, [-1.2866058349609375, -3.2144775390625])",124697433,roberta-base
A t-square is a,tool.,T-square,tool,15,"(-9.435125350952148, -4.717562675476074, [-9.331626892089844, -0.10349845886230469])",124697433,roberta-base
A chisel is a,tool.,chisel,tool,16,"(-3.4849138259887695, -1.7424569129943848, [-3.4450578689575195, -0.03985595703125])",124697433,roberta-base
A rasp is a,tool.,rasp,tool,17,"(-6.272653579711914, -3.136326789855957, [-6.212352752685547, -0.06030082702636719])",124697433,roberta-base
A pencil is a,tool.,pencil,tool,18,"(-5.143202781677246, -2.571601390838623, [-5.1200456619262695, -0.023157119750976562])",124697433,roberta-base
A hacksaw is a,tool.,hacksaw,tool,19,"(-2.478020668029785, -1.2390103340148926, [-2.4256181716918945, -0.052402496337890625])",124697433,roberta-base
A square is a,tool.,square,tool,20,"(-13.12248420715332, -6.56124210357666, [-13.097787857055664, -0.02469635009765625])",124697433,roberta-base
A bench is a,tool.,bench,tool,21,"(-6.542306900024414, -3.271153450012207, [-6.514884948730469, -0.027421951293945312])",124697433,roberta-base
A plier is a,tool.,plier,tool,22,"(-5.722343444824219, -2.8611717224121094, [-5.687690734863281, -0.0346527099609375])",124697433,roberta-base
A wrench is a,tool.,wrench,tool,23,"(-3.5790271759033203, -1.7895135879516602, [-3.557832717895508, -0.0211944580078125])",124697433,roberta-base
A ladder is a,tool.,ladder,tool,24,"(-8.641003608703613, -4.320501804351807, [-8.6146821975708, -0.0263214111328125])",124697433,roberta-base
A lathe is a,tool.,lathe,tool,25,"(-4.36452579498291, -2.182262897491455, [-4.332049369812012, -0.03247642517089844])",124697433,roberta-base
A vise is a,tool.,vise,tool,26,"(-7.228909492492676, -3.614454746246338, [-7.172568321228027, -0.05634117126464844])",124697433,roberta-base
A screw is a,tool.,screw,tool,27,"(-3.597688674926758, -1.798844337463379, [-3.571878433227539, -0.02581024169921875])",124697433,roberta-base
A wood is a,tool.,wood,tool,28,"(-6.010631561279297, -3.0053157806396484, [-5.987741470336914, -0.022890090942382812])",124697433,roberta-base
A wedge is a,tool.,wedge,tool,29,"(-6.970876693725586, -3.485438346862793, [-6.949529647827148, -0.0213470458984375])",124697433,roberta-base
A lumber is a,tool.,lumber,tool,30,"(-5.232068061828613, -2.6160340309143066, [-5.201447486877441, -0.030620574951171875])",124697433,roberta-base
A blueprint is a,tool.,blueprint,tool,31,"(-5.85334587097168, -2.92667293548584, [-5.8368377685546875, -0.016508102416992188])",124697433,roberta-base
A brace is a,tool.,brace,tool,32,"(-6.395932197570801, -3.1979660987854004, [-6.368912696838379, -0.027019500732421875])",124697433,roberta-base
An awl is a,tool.,awl,tool,33,"(-6.044118881225586, -3.022059440612793, [-5.917470932006836, -0.12664794921875])",124697433,roberta-base
A crowbar is a,tool.,crowbar,tool,34,"(-2.980170249938965, -1.4900851249694824, [-2.9415712356567383, -0.03859901428222656])",124697433,roberta-base
A hinge is a,tool.,hinge,tool,35,"(-7.696246147155762, -3.848123073577881, [-7.6658220291137695, -0.030424118041992188])",124697433,roberta-base
A miter box is a,tool.,miter box,tool,36,"(-5.120549201965332, -2.560274600982666, [-4.981097221374512, -0.1394519805908203])",124697433,roberta-base
A knife is a,tool.,knife,tool,37,"(-3.4993724822998047, -1.7496862411499023, [-3.4812679290771484, -0.01810455322265625])",124697433,roberta-base
A chalk is a,tool.,chalk,tool,38,"(-3.9175987243652344, -1.9587993621826172, [-3.8813552856445312, -0.036243438720703125])",124697433,roberta-base
A nut is a,tool.,nut,tool,39,"(-9.50408935546875, -4.752044677734375, [-9.478790283203125, -0.025299072265625])",124697433,roberta-base
A bolt is a,tool.,bolt,tool,40,"(-6.245687484741211, -3.1228437423706055, [-6.22401237487793, -0.02167510986328125])",124697433,roberta-base
A plumb line is a,tool.,plumb line,tool,41,"(-9.28049373626709, -4.640246868133545, [-9.2003812789917, -0.08011245727539062])",124697433,roberta-base
A brush is a,tool.,brush,tool,42,"(-2.8658342361450195, -1.4329171180725098, [-2.843010902404785, -0.022823333740234375])",124697433,roberta-base
A sledge hammer is a,tool.,sledge hammer,tool,43,"(-4.172313690185547, -2.0861568450927734, [-4.132417678833008, -0.03989601135253906])",124697433,roberta-base
A glue is a,tool.,glue,tool,44,"(-5.009444236755371, -2.5047221183776855, [-4.981429100036621, -0.02801513671875])",124697433,roberta-base
A paintbrush is a,tool.,paintbrush,tool,45,"(-2.822835922241211, -1.4114179611206055, [-2.7981033325195312, -0.024732589721679688])",124697433,roberta-base
A varnish is a,tool.,varnish,tool,46,"(-7.141761779785156, -3.570880889892578, [-7.08363151550293, -0.05813026428222656])",124697433,roberta-base
An apron is a,tool.,apron,tool,47,"(-8.73104476928711, -4.365522384643555, [-8.679658889770508, -0.05138587951660156])",124697433,roberta-base
A stapler is a,tool.,stapler,tool,48,"(-4.579249382019043, -2.2896246910095215, [-4.511773109436035, -0.06747627258300781])",124697433,roberta-base
An extension cord is a,tool.,extension cord,tool,49,"(-4.056396484375, -2.0281982421875, [-4.015663146972656, -0.04073333740234375])",124697433,roberta-base
A soldering iron is a,tool.,soldering iron,tool,50,"(-3.8103485107421875, -1.9051742553710938, [-3.749418258666992, -0.06093025207519531])",124697433,roberta-base
A plaster is a,tool.,plaster,tool,51,"(-7.634538650512695, -3.8172693252563477, [-7.600749969482422, -0.03378868103027344])",124697433,roberta-base
A wheelbarrow is a,tool.,wheelbarrow,tool,52,"(-4.333232879638672, -2.166616439819336, [-4.288799285888672, -0.04443359375])",124697433,roberta-base
An axe is a,tool.,axe,tool,53,"(-3.635944366455078, -1.817972183227539, [-3.608549118041992, -0.027395248413085938])",124697433,roberta-base
A slide rule is a,tool.,slide rule,tool,54,"(-7.023124694824219, -3.5115623474121094, [-6.896188735961914, -0.1269359588623047])",124697433,roberta-base
A cement is a,tool.,cement,tool,55,"(-7.043807029724121, -3.5219035148620605, [-7.003382682800293, -0.040424346923828125])",124697433,roberta-base
An anvil is a,tool.,anvil,tool,56,"(-5.671856880187988, -2.835928440093994, [-5.564896583557129, -0.10696029663085938])",124697433,roberta-base
A hatchet is a,tool.,hatchet,tool,57,"(-2.9183549880981445, -1.4591774940490723, [-2.8847570419311523, -0.03359794616699219])",124697433,roberta-base
A rag is a,tool.,rag,tool,58,"(-6.008842468261719, -3.0044212341308594, [-5.978437423706055, -0.030405044555664062])",124697433,roberta-base
A scissor is a,tool.,scissor,tool,59,"(-3.834517478942871, -1.9172587394714355, [-3.7861146926879883, -0.04840278625488281])",124697433,roberta-base
A crane is a,tool.,crane,tool,60,"(-8.029781341552734, -4.014890670776367, [-7.998064041137695, -0.03171730041503906])",124697433,roberta-base
Orange is a,fruit.,orange,fruit,1,"(-5.6643524169921875, -2.8321762084960938, [-5.51909065246582, -0.1452617645263672])",124697433,roberta-base
Apple is a,fruit.,apple,fruit,2,"(-8.381569862365723, -4.190784931182861, [-7.8286237716674805, -0.5529460906982422])",124697433,roberta-base
Banana is a,fruit.,banana,fruit,3,"(-5.2772321701049805, -2.6386160850524902, [-4.756424903869629, -0.5208072662353516])",124697433,roberta-base
Peach is a,fruit.,peach,fruit,4,"(-8.15083646774292, -4.07541823387146, [-7.862695217132568, -0.28814125061035156])",124697433,roberta-base
Pear is a,fruit.,pear,fruit,5,"(-6.716562271118164, -3.358281135559082, [-6.399038314819336, -0.3175239562988281])",124697433,roberta-base
Apricot is a,fruit.,apricot,fruit,6,"(-3.831897735595703, -1.9159488677978516, [-3.2188644409179688, -0.6130332946777344])",124697433,roberta-base
Tangerine is a,fruit.,tangerine,fruit,7,"(-4.506491661071777, -2.2532458305358887, [-4.28487491607666, -0.2216167449951172])",124697433,roberta-base
Plum is a,fruit.,plum,fruit,8,"(-3.1831865310668945, -1.5915932655334473, [-3.030644416809082, -0.1525421142578125])",124697433,roberta-base
Grape is a,fruit.,grape,fruit,9,"(-3.8337583541870117, -1.9168791770935059, [-3.5494794845581055, -0.28427886962890625])",124697433,roberta-base
Nectarine is a,fruit.,nectarine,fruit,10,"(-4.045615196228027, -2.0228075981140137, [-3.791865348815918, -0.2537498474121094])",124697433,roberta-base
Strawberry is a,fruit.,strawberry,fruit,11,"(-4.508833885192871, -2.2544169425964355, [-3.46395206451416, -1.044881820678711])",124697433,roberta-base
Grapefruit is a,fruit.,grapefruit,fruit,12,"(-4.355234146118164, -2.177617073059082, [-2.9213123321533203, -1.4339218139648438])",124697433,roberta-base
Berry is a,fruit.,berry,fruit,13,"(-9.070463180541992, -4.535231590270996, [-8.781551361083984, -0.2889118194580078])",124697433,roberta-base
Cherry is a,fruit.,cherry,fruit,14,"(-4.797776222229004, -2.398888111114502, [-4.571169853210449, -0.2266063690185547])",124697433,roberta-base
Pineapple is a,fruit.,pineapple,fruit,15,"(-3.7014055252075195, -1.8507027626037598, [-2.7345495223999023, -0.9668560028076172])",124697433,roberta-base
Blackberry is a,fruit.,blackberry,fruit,16,"(-5.831727981567383, -2.9158639907836914, [-4.928989410400391, -0.9027385711669922])",124697433,roberta-base
Melon is a,fruit.,melon,fruit,17,"(-8.955034255981445, -4.477517127990723, [-8.536884307861328, -0.4181499481201172])",124697433,roberta-base
Blueberry is a,fruit.,blueberry,fruit,18,"(-3.611708641052246, -1.805854320526123, [-2.6749448776245117, -0.9367637634277344])",124697433,roberta-base
Raspberry is a,fruit.,raspberry,fruit,19,"(-5.516456604003906, -2.758228302001953, [-5.009614944458008, -0.5068416595458984])",124697433,roberta-base
Lemon is a,fruit.,lemon,fruit,20,"(-6.544139862060547, -3.2720699310302734, [-6.214103698730469, -0.3300361633300781])",124697433,roberta-base
Black raspberry is a,fruit.,black raspberry,fruit,21,"(-6.336376190185547, -3.1681880950927734, [-4.801506996154785, -1.5348691940307617])",124697433,roberta-base
Boysenberry is a,fruit.,boysenberry,fruit,22,"(-8.151915550231934, -4.075957775115967, [-6.154319763183594, -1.9975957870483398])",124697433,roberta-base
Watermelon is a,fruit.,watermelon,fruit,23,"(-4.469451904296875, -2.2347259521484375, [-3.607362747192383, -0.8620891571044922])",124697433,roberta-base
Cantaloupe is a,fruit.,cantaloupe,fruit,24,"(-6.363438606262207, -3.1817193031311035, [-5.44913387298584, -0.9143047332763672])",124697433,roberta-base
Lime is a,fruit.,lime,fruit,25,"(-5.309863090515137, -2.6549315452575684, [-5.095963478088379, -0.2138996124267578])",124697433,roberta-base
Tangelo is a,fruit.,tangelo,fruit,26,"(-10.752266883850098, -5.376133441925049, [-9.258565902709961, -1.4937009811401367])",124697433,roberta-base
Papaya is a,fruit.,papaya,fruit,27,"(-6.263301849365234, -3.131650924682617, [-5.113670349121094, -1.1496315002441406])",124697433,roberta-base
Honeydew is a,fruit.,honeydew,fruit,28,"(-7.756548881530762, -3.878274440765381, [-6.507887840270996, -1.2486610412597656])",124697433,roberta-base
Fig is a,fruit.,fig,fruit,29,"(-7.540500640869141, -3.7702503204345703, [-6.889656066894531, -0.6508445739746094])",124697433,roberta-base
Mango is a,fruit.,mango,fruit,30,"(-4.832737922668457, -2.4163689613342285, [-4.05336856842041, -0.7793693542480469])",124697433,roberta-base
Guava is a,fruit.,guava,fruit,31,"(-6.933741569519043, -3.4668707847595215, [-6.027112007141113, -0.9066295623779297])",124697433,roberta-base
Pomegranate is a,fruit.,pomegranate,fruit,32,"(-3.755742073059082, -1.877871036529541, [-2.7822751998901367, -0.9734668731689453])",124697433,roberta-base
Cranberry is a,fruit.,cranberry,fruit,33,"(-5.353055000305176, -2.676527500152588, [-4.4387617111206055, -0.9142932891845703])",124697433,roberta-base
Passion fruit is a,fruit.,passion fruit,fruit,34,"(-5.146249771118164, -2.573124885559082, [-4.4759674072265625, -0.6702823638916016])",124697433,roberta-base
Prune is a,fruit.,prune,fruit,35,"(-5.73178768157959, -2.865893840789795, [-5.448695182800293, -0.2830924987792969])",124697433,roberta-base
Gooseberry is a,fruit.,gooseberry,fruit,36,"(-5.08436393737793, -2.542181968688965, [-3.7400169372558594, -1.3443470001220703])",124697433,roberta-base
Date is a,fruit.,date,fruit,37,"(-9.784777641296387, -4.892388820648193, [-9.717000007629395, -0.06777763366699219])",124697433,roberta-base
Kumquat is a,fruit.,kumquat,fruit,38,"(-8.059286117553711, -4.0296430587768555, [-7.400691986083984, -0.6585941314697266])",124697433,roberta-base
Raisin is a,fruit.,raisin,fruit,39,"(-10.177984237670898, -5.088992118835449, [-9.621463775634766, -0.5565204620361328])",124697433,roberta-base
Muskmelon is a,fruit.,muskmelon,fruit,40,"(-9.795284271240234, -4.897642135620117, [-7.86466121673584, -1.9306230545043945])",124697433,roberta-base
Persimmon is a,fruit.,persimmon,fruit,41,"(-5.556221008300781, -2.7781105041503906, [-5.027362823486328, -0.5288581848144531])",124697433,roberta-base
Pawpaw is a,fruit.,pawpaw,fruit,42,"(-11.506424903869629, -5.7532124519348145, [-9.588001251220703, -1.9184236526489258])",124697433,roberta-base
Coconut is a,fruit.,coconut,fruit,43,"(-4.894606590270996, -2.447303295135498, [-3.856133460998535, -1.038473129272461])",124697433,roberta-base
Avocado is a,fruit.,avocado,fruit,44,"(-4.823420524597168, -2.411710262298584, [-3.8315305709838867, -0.9918899536132812])",124697433,roberta-base
Pumpkin is a,fruit.,pumpkin,fruit,45,"(-7.203639984130859, -3.6018199920654297, [-6.571636199951172, -0.6320037841796875])",124697433,roberta-base
Tomato is a,fruit.,tomato,fruit,46,"(-9.260520935058594, -4.630260467529297, [-8.18545913696289, -1.0750617980957031])",124697433,roberta-base
Nut is a,fruit.,nut,fruit,47,"(-3.3994226455688477, -1.6997113227844238, [-3.323317527770996, -0.07610511779785156])",124697433,roberta-base
Gourd is a,fruit.,gourd,fruit,48,"(-7.531732082366943, -3.7658660411834717, [-7.308518886566162, -0.22321319580078125])",124697433,roberta-base
Olive is a,fruit.,olive,fruit,49,"(-7.706632137298584, -3.853316068649292, [-7.478431224822998, -0.22820091247558594])",124697433,roberta-base
Pickle is a,fruit.,pickle,fruit,50,"(-5.536113739013672, -2.768056869506836, [-5.399435043334961, -0.13667869567871094])",124697433,roberta-base
Squash is a,fruit.,squash,fruit,51,"(-7.424467086791992, -3.712233543395996, [-7.133625030517578, -0.29084205627441406])",124697433,roberta-base
A pant is a,clothing.,pant,clothing,1,"(-10.805084228515625, -5.4025421142578125, [-8.707146644592285, -2.09793758392334])",124697433,roberta-base
A shirt is a,clothing.,shirt,clothing,2,"(-11.094305038452148, -5.547152519226074, [-8.751502990722656, -2.342802047729492])",124697433,roberta-base
A dress is a,clothing.,dress,clothing,3,"(-10.069479942321777, -5.034739971160889, [-9.305447578430176, -0.7640323638916016])",124697433,roberta-base
A skirt is a,clothing.,skirt,clothing,4,"(-13.949190139770508, -6.974595069885254, [-10.503050804138184, -3.446139335632324])",124697433,roberta-base
A blouse is a,clothing.,blouse,clothing,5,"(-11.860015869140625, -5.9300079345703125, [-8.300675392150879, -3.559340476989746])",124697433,roberta-base
A suit is a,clothing.,suit,clothing,6,"(-11.35838508605957, -5.679192543029785, [-9.932357788085938, -1.4260272979736328])",124697433,roberta-base
A slack is a,clothing.,slack,clothing,7,"(-16.47496795654297, -8.237483978271484, [-13.9503812789917, -2.5245866775512695])",124697433,roberta-base
A jacket is a,clothing.,jacket,clothing,8,"(-11.726665496826172, -5.863332748413086, [-9.728521347045898, -1.9981441497802734])",124697433,roberta-base
A coat is a,clothing.,coat,clothing,9,"(-9.906662940979004, -4.953331470489502, [-9.1411771774292, -0.7654857635498047])",124697433,roberta-base
A sweater is a,clothing.,sweater,clothing,10,"(-13.067062377929688, -6.533531188964844, [-10.322111129760742, -2.7449512481689453])",124697433,roberta-base
A sweatshirt is a,clothing.,sweatshirt,clothing,11,"(-13.722886085510254, -6.861443042755127, [-9.075301170349121, -4.647584915161133])",124697433,roberta-base
An underpant is a,clothing.,underpant,clothing,12,"(-13.3296537399292, -6.6648268699646, [-9.344734191894531, -3.984919548034668])",124697433,roberta-base
A sports jacket is a,clothing.,sports jacket,clothing,13,"(-14.649991035461426, -7.324995517730713, [-8.904766082763672, -5.745224952697754])",124697433,roberta-base
A jumper is a,clothing.,jumper,clothing,14,"(-13.783180236816406, -6.891590118408203, [-11.072063446044922, -2.7111167907714844])",124697433,roberta-base
A panty is a,clothing.,panty,clothing,15,"(-12.110795974731445, -6.055397987365723, [-9.26738166809082, -2.843414306640625])",124697433,roberta-base
A sock is a,clothing.,sock,clothing,16,"(-15.937275886535645, -7.968637943267822, [-12.817646026611328, -3.1196298599243164])",124697433,roberta-base
A parka is a,clothing.,parka,clothing,17,"(-16.792223930358887, -8.396111965179443, [-10.90304183959961, -5.889182090759277])",124697433,roberta-base
A pajama is a,clothing.,pajama,clothing,18,"(-15.439637184143066, -7.719818592071533, [-9.810142517089844, -5.629494667053223])",124697433,roberta-base
An undershirt is a,clothing.,undershirt,clothing,19,"(-13.036437034606934, -6.518218517303467, [-8.471447944641113, -4.56498908996582])",124697433,roberta-base
An overcoat is a,clothing.,overcoat,clothing,20,"(-11.982344627380371, -5.9911723136901855, [-8.339076042175293, -3.643268585205078])",124697433,roberta-base
A nightgown is a,clothing.,nightgown,clothing,21,"(-12.693026542663574, -6.346513271331787, [-7.697104454040527, -4.995922088623047])",124697433,roberta-base
A raincoat is a,clothing.,raincoat,clothing,22,"(-11.958797454833984, -5.979398727416992, [-9.488039016723633, -2.4707584381103516])",124697433,roberta-base
A bathing suit is a,clothing.,bathing suit,clothing,23,"(-14.032991409301758, -7.016495704650879, [-9.393295288085938, -4.63969612121582])",124697433,roberta-base
A bathrobe is a,clothing.,bathrobe,clothing,24,"(-11.185162544250488, -5.592581272125244, [-8.634393692016602, -2.5507688522338867])",124697433,roberta-base
A slip is a,clothing.,slip,clothing,25,"(-19.519433975219727, -9.759716987609863, [-16.598281860351562, -2.921152114868164])",124697433,roberta-base
A bra is a,clothing.,bra,clothing,26,"(-12.81854248046875, -6.409271240234375, [-9.451719284057617, -3.366823196411133])",124697433,roberta-base
A shoe is a,clothing.,shoe,clothing,27,"(-13.028898239135742, -6.514449119567871, [-10.766185760498047, -2.2627124786376953])",124697433,roberta-base
A tuxedo is a,clothing.,tuxedo,clothing,28,"(-13.757426261901855, -6.878713130950928, [-9.381470680236816, -4.375955581665039])",124697433,roberta-base
A stocking is a,clothing.,stocking,clothing,29,"(-15.125558853149414, -7.562779426574707, [-11.713737487792969, -3.4118213653564453])",124697433,roberta-base
A vest is a,clothing.,vest,clothing,30,"(-10.363993644714355, -5.181996822357178, [-9.031697273254395, -1.332296371459961])",124697433,roberta-base
A nylon is a,clothing.,nylon,clothing,31,"(-12.121124267578125, -6.0605621337890625, [-9.17750072479248, -2.9436235427856445])",124697433,roberta-base
A cape is a,clothing.,cape,clothing,32,"(-15.614126205444336, -7.807063102722168, [-12.260018348693848, -3.3541078567504883])",124697433,roberta-base
A boot is a,clothing.,boot,clothing,33,"(-15.249051094055176, -7.624525547027588, [-13.320710182189941, -1.9283409118652344])",124697433,roberta-base
A sandal is a,clothing.,sandal,clothing,34,"(-14.993828773498535, -7.496914386749268, [-10.468118667602539, -4.525710105895996])",124697433,roberta-base
A tie is a,clothing.,tie,clothing,35,"(-20.366308212280273, -10.183154106140137, [-18.265058517456055, -2.1012496948242188])",124697433,roberta-base
A girdle is a,clothing.,girdle,clothing,36,"(-15.86418342590332, -7.93209171295166, [-10.417564392089844, -5.446619033813477])",124697433,roberta-base
A belt is a,clothing.,belt,clothing,37,"(-13.643438339233398, -6.821719169616699, [-11.276700019836426, -2.3667383193969727])",124697433,roberta-base
A scarf is a,clothing.,scarf,clothing,38,"(-15.121694564819336, -7.560847282409668, [-10.498422622680664, -4.623271942138672])",124697433,roberta-base
A mitten is a,clothing.,mitten,clothing,39,"(-15.573806762695312, -7.786903381347656, [-11.345619201660156, -4.228187561035156])",124697433,roberta-base
A slipper is a,clothing.,slipper,clothing,40,"(-17.123990058898926, -8.561995029449463, [-12.844769477844238, -4.2792205810546875])",124697433,roberta-base
