preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Turnip is a,vegetable.,turnip,vegetable,20,"(-14.640251159667969, -7.320125579833984, [-10.322166442871094, -4.318084716796875])",81912576,distilgpt2
Eggplant is a,vegetable.,eggplant,vegetable,21,"(-8.915283203125, -4.4576416015625, [-4.927970886230469, -3.9873123168945312])",81912576,distilgpt2
Romaine is a,vegetable.,romaine,vegetable,22,"(-12.967819213867188, -6.483909606933594, [-9.591552734375, -3.3762664794921875])",81912576,distilgpt2
Green pepper is a,vegetable.,green pepper,vegetable,23,"(-8.001502990722656, -4.000751495361328, [-4.349250793457031, -3.652252197265625])",81912576,distilgpt2
Okra is a,vegetable.,okra,vegetable,24,"(-12.939212799072266, -6.469606399536133, [-9.019725799560547, -3.9194869995117188])",81912576,distilgpt2
Radish is a,vegetable.,radish,vegetable,25,"(-13.959819793701172, -6.979909896850586, [-9.959869384765625, -3.999950408935547])",81912576,distilgpt2
Onion is a,vegetable.,onion,vegetable,26,"(-14.602149963378906, -7.301074981689453, [-10.424339294433594, -4.1778106689453125])",81912576,distilgpt2
Bean is a,vegetable.,bean,vegetable,27,"(-12.263973236083984, -6.131986618041992, [-8.37264633178711, -3.891326904296875])",81912576,distilgpt2
Green onion is a,vegetable.,green onion,vegetable,28,"(-7.615760803222656, -3.807880401611328, [-3.9163742065429688, -3.6993865966796875])",81912576,distilgpt2
Potato is a,vegetable.,potato,vegetable,29,"(-10.854450225830078, -5.427225112915039, [-6.848819732666016, -4.0056304931640625])",81912576,distilgpt2
Parsnip is a,vegetable.,parsnip,vegetable,30,"(-14.967857360839844, -7.483928680419922, [-10.777610778808594, -4.19024658203125])",81912576,distilgpt2
Turnip green is a,vegetable.,turnip green,vegetable,31,"(-10.84549331665039, -5.422746658325195, [-6.802585601806641, -4.04290771484375])",81912576,distilgpt2
Collard is a,vegetable.,collard,vegetable,32,"(-14.646987915039062, -7.323493957519531, [-10.505657196044922, -4.141330718994141])",81912576,distilgpt2
Wax bean is a,vegetable.,wax bean,vegetable,33,"(-9.014514923095703, -4.507257461547852, [-4.912006378173828, -4.102508544921875])",81912576,distilgpt2
Watercress is a,vegetable.,watercress,vegetable,34,"(-10.820510864257812, -5.410255432128906, [-7.039417266845703, -3.7810935974121094])",81912576,distilgpt2
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,"(-9.786552429199219, -4.893276214599609, [-5.97186279296875, -3.8146896362304688])",81912576,distilgpt2
Leek is a,vegetable.,leek,vegetable,36,"(-13.860698699951172, -6.930349349975586, [-10.041038513183594, -3.819660186767578])",81912576,distilgpt2
Pepper is a,vegetable.,pepper,vegetable,37,"(-10.302040100097656, -5.151020050048828, [-6.2429046630859375, -4.059135437011719])",81912576,distilgpt2
Sweet potato is a,vegetable.,sweet potato,vegetable,38,"(-8.058425903320312, -4.029212951660156, [-4.515434265136719, -3.5429916381835938])",81912576,distilgpt2
Yam is a,vegetable.,yam,vegetable,39,"(-12.10873031616211, -6.054365158081055, [-8.642921447753906, -3.465808868408203])",81912576,distilgpt2
Parsley is a,vegetable.,parsley,vegetable,40,"(-14.708377838134766, -7.354188919067383, [-10.071693420410156, -4.636684417724609])",81912576,distilgpt2
Endive is a,vegetable.,endive,vegetable,41,"(-15.350242614746094, -7.675121307373047, [-11.19973373413086, -4.150508880615234])",81912576,distilgpt2
Rutabaga is a,vegetable.,rutabaga,vegetable,42,"(-12.561386108398438, -6.280693054199219, [-8.231163024902344, -4.330223083496094])",81912576,distilgpt2
Mushroom is a,vegetable.,mushroom,vegetable,43,"(-15.524604797363281, -7.762302398681641, [-10.157974243164062, -5.366630554199219])",81912576,distilgpt2
Avocado is a,vegetable.,avocado,vegetable,44,"(-8.734771728515625, -4.3673858642578125, [-4.6191558837890625, -4.1156158447265625])",81912576,distilgpt2
Rhubarb is a,vegetable.,rhubarb,vegetable,45,"(-9.406940460205078, -4.703470230102539, [-5.368106842041016, -4.0388336181640625])",81912576,distilgpt2
Kale is a,vegetable.,kale,vegetable,46,"(-13.683494567871094, -6.841747283935547, [-9.621784210205078, -4.061710357666016])",81912576,distilgpt2
Escarole is a,vegetable.,escarole,vegetable,47,"(-13.35037612915039, -6.675188064575195, [-9.775886535644531, -3.5744895935058594])",81912576,distilgpt2
Sauerkraut is a,vegetable.,sauerkraut,vegetable,48,"(-11.444568634033203, -5.722284317016602, [-7.261386871337891, -4.1831817626953125])",81912576,distilgpt2
Pickle is a,vegetable.,pickle,vegetable,49,"(-13.055057525634766, -6.527528762817383, [-9.30136489868164, -3.753692626953125])",81912576,distilgpt2
Baked bean is a,vegetable.,baked bean,vegetable,50,"(-9.262565612792969, -4.631282806396484, [-4.6561431884765625, -4.606422424316406])",81912576,distilgpt2
Pumpkin is a,vegetable.,pumpkin,vegetable,51,"(-11.079532623291016, -5.539766311645508, [-7.715915679931641, -3.363616943359375])",81912576,distilgpt2
Seaweed is a,vegetable.,seaweed,vegetable,52,"(-12.453182220458984, -6.226591110229492, [-8.591075897216797, -3.8621063232421875])",81912576,distilgpt2
Garlic is a,vegetable.,garlic,vegetable,53,"(-10.773101806640625, -5.3865509033203125, [-7.565189361572266, -3.2079124450683594])",81912576,distilgpt2
Dandelion is a,vegetable.,dandelion,vegetable,54,"(-8.712657928466797, -4.356328964233398, [-5.127689361572266, -3.5849685668945312])",81912576,distilgpt2
Peanut is a,vegetable.,peanut,vegetable,55,"(-8.842216491699219, -4.421108245849609, [-5.03375244140625, -3.8084640502929688])",81912576,distilgpt2
Rice is a,vegetable.,rice,vegetable,56,"(-12.068191528320312, -6.034095764160156, [-8.80099105834961, -3.267200469970703])",81912576,distilgpt2
A saw is a,tool.,saw,tool,1,"(-10.291259765625, -5.1456298828125, [-6.0572662353515625, -4.2339935302734375])",81912576,distilgpt2
A hammer is a,tool.,hammer,tool,2,"(-7.950260162353516, -3.975130081176758, [-3.3551177978515625, -4.595142364501953])",81912576,distilgpt2
A ruler is a,tool.,ruler,tool,3,"(-11.331424713134766, -5.665712356567383, [-7.169940948486328, -4.1614837646484375])",81912576,distilgpt2
A screwdriver is a,tool.,screwdriver,tool,4,"(-8.588558197021484, -4.294279098510742, [-3.347747802734375, -5.240810394287109])",81912576,distilgpt2
A drill is a,tool.,drill,tool,5,"(-10.084774017333984, -5.042387008666992, [-4.715972900390625, -5.368801116943359])",81912576,distilgpt2
A nail is a,tool.,nail,tool,6,"(-9.159473419189453, -4.579736709594727, [-5.294773101806641, -3.8647003173828125])",81912576,distilgpt2
A tape measure is a,tool.,tape measure,tool,7,"(-8.38882064819336, -4.19441032409668, [-3.6309967041015625, -4.757823944091797])",81912576,distilgpt2
A sawhorse is a,tool.,sawhorse,tool,8,"(-12.169048309326172, -6.084524154663086, [-6.917224884033203, -5.251823425292969])",81912576,distilgpt2
A sandpaper is a,tool.,sandpaper,tool,9,"(-8.362133026123047, -4.181066513061523, [-4.063514709472656, -4.298618316650391])",81912576,distilgpt2
A sander is a,tool.,sander,tool,10,"(-10.205310821533203, -5.102655410766602, [-5.470123291015625, -4.735187530517578])",81912576,distilgpt2
A level is a,tool.,level,tool,11,"(-10.409111022949219, -5.204555511474609, [-6.242855072021484, -4.166255950927734])",81912576,distilgpt2
A plane is a,tool.,plane,tool,12,"(-12.545669555664062, -6.272834777832031, [-7.31683349609375, -5.2288360595703125])",81912576,distilgpt2
A file is a,tool.,file,tool,13,"(-10.422130584716797, -5.211065292358398, [-5.962337493896484, -4.4597930908203125])",81912576,distilgpt2
A toolbox is a,tool.,toolbox,tool,14,"(-7.675708770751953, -3.8378543853759766, [-1.9000320434570312, -5.775676727294922])",81912576,distilgpt2
A t-square is a,tool.,T-square,tool,15,"(-10.075485229492188, -5.037742614746094, [-5.521339416503906, -4.554145812988281])",81912576,distilgpt2
A chisel is a,tool.,chisel,tool,16,"(-8.560504913330078, -4.280252456665039, [-3.4146652221679688, -5.145839691162109])",81912576,distilgpt2
A rasp is a,tool.,rasp,tool,17,"(-10.193939208984375, -5.0969696044921875, [-5.204872131347656, -4.989067077636719])",81912576,distilgpt2
A pencil is a,tool.,pencil,tool,18,"(-7.991237640380859, -3.9956188201904297, [-3.8008384704589844, -4.190399169921875])",81912576,distilgpt2
A hacksaw is a,tool.,hacksaw,tool,19,"(-8.431541442871094, -4.215770721435547, [-2.7666549682617188, -5.664886474609375])",81912576,distilgpt2
A square is a,tool.,square,tool,20,"(-11.081539154052734, -5.540769577026367, [-6.695564270019531, -4.385974884033203])",81912576,distilgpt2
A bench is a,tool.,bench,tool,21,"(-10.900188446044922, -5.450094223022461, [-5.946693420410156, -4.953495025634766])",81912576,distilgpt2
A plier is a,tool.,plier,tool,22,"(-9.619132995605469, -4.809566497802734, [-5.090549468994141, -4.528583526611328])",81912576,distilgpt2
A wrench is a,tool.,wrench,tool,23,"(-6.9815673828125, -3.49078369140625, [-2.799041748046875, -4.182525634765625])",81912576,distilgpt2
A ladder is a,tool.,ladder,tool,24,"(-9.11844253540039, -4.559221267700195, [-4.3205108642578125, -4.797931671142578])",81912576,distilgpt2
A lathe is a,tool.,lathe,tool,25,"(-11.884925842285156, -5.942462921142578, [-7.032245635986328, -4.852680206298828])",81912576,distilgpt2
A vise is a,tool.,vise,tool,26,"(-10.134967803955078, -5.067483901977539, [-4.948657989501953, -5.186309814453125])",81912576,distilgpt2
A screw is a,tool.,screw,tool,27,"(-8.269508361816406, -4.134754180908203, [-3.971973419189453, -4.297534942626953])",81912576,distilgpt2
A wood is a,tool.,wood,tool,28,"(-8.706966400146484, -4.353483200073242, [-5.078426361083984, -3.6285400390625])",81912576,distilgpt2
A wedge is a,tool.,wedge,tool,29,"(-9.119468688964844, -4.559734344482422, [-4.630222320556641, -4.489246368408203])",81912576,distilgpt2
A lumber is a,tool.,lumber,tool,30,"(-9.088829040527344, -4.544414520263672, [-4.738319396972656, -4.3505096435546875])",81912576,distilgpt2
A blueprint is a,tool.,blueprint,tool,31,"(-9.281246185302734, -4.640623092651367, [-4.6343841552734375, -4.646862030029297])",81912576,distilgpt2
A brace is a,tool.,brace,tool,32,"(-9.691234588623047, -4.845617294311523, [-4.879753112792969, -4.811481475830078])",81912576,distilgpt2
An awl is a,tool.,awl,tool,33,"(-9.081779479980469, -4.540889739990234, [-4.637615203857422, -4.444164276123047])",81912576,distilgpt2
A crowbar is a,tool.,crowbar,tool,34,"(-9.90487289428711, -4.952436447143555, [-4.582721710205078, -5.322151184082031])",81912576,distilgpt2
A hinge is a,tool.,hinge,tool,35,"(-9.352035522460938, -4.676017761230469, [-4.9373321533203125, -4.414703369140625])",81912576,distilgpt2
A miter box is a,tool.,miter box,tool,36,"(-8.82168960571289, -4.410844802856445, [-4.339595794677734, -4.482093811035156])",81912576,distilgpt2
A knife is a,tool.,knife,tool,37,"(-8.216827392578125, -4.1084136962890625, [-3.8090972900390625, -4.4077301025390625])",81912576,distilgpt2
A chalk is a,tool.,chalk,tool,38,"(-9.59994125366211, -4.799970626831055, [-4.720855712890625, -4.879085540771484])",81912576,distilgpt2
A nut is a,tool.,nut,tool,39,"(-11.635177612304688, -5.817588806152344, [-6.6542205810546875, -4.98095703125])",81912576,distilgpt2
A bolt is a,tool.,bolt,tool,40,"(-9.161231994628906, -4.580615997314453, [-4.870109558105469, -4.2911224365234375])",81912576,distilgpt2
A plumb line is a,tool.,plumb line,tool,41,"(-10.028255462646484, -5.014127731323242, [-5.231136322021484, -4.797119140625])",81912576,distilgpt2
A brush is a,tool.,brush,tool,42,"(-7.894355773925781, -3.9471778869628906, [-3.6639747619628906, -4.230381011962891])",81912576,distilgpt2
A sledge hammer is a,tool.,sledge hammer,tool,43,"(-7.955482482910156, -3.977741241455078, [-3.0764198303222656, -4.879062652587891])",81912576,distilgpt2
A glue is a,tool.,glue,tool,44,"(-9.544609069824219, -4.772304534912109, [-4.922214508056641, -4.622394561767578])",81912576,distilgpt2
A paintbrush is a,tool.,paintbrush,tool,45,"(-8.039543151855469, -4.019771575927734, [-3.2272872924804688, -4.812255859375])",81912576,distilgpt2
A varnish is a,tool.,varnish,tool,46,"(-10.185089111328125, -5.0925445556640625, [-5.717929840087891, -4.467159271240234])",81912576,distilgpt2
An apron is a,tool.,apron,tool,47,"(-10.534210205078125, -5.2671051025390625, [-5.779842376708984, -4.754367828369141])",81912576,distilgpt2
A stapler is a,tool.,stapler,tool,48,"(-9.981945037841797, -4.990972518920898, [-4.7954254150390625, -5.186519622802734])",81912576,distilgpt2
An extension cord is a,tool.,extension cord,tool,49,"(-10.591846466064453, -5.295923233032227, [-4.964221954345703, -5.62762451171875])",81912576,distilgpt2
A soldering iron is a,tool.,soldering iron,tool,50,"(-8.898799896240234, -4.449399948120117, [-3.8225860595703125, -5.076213836669922])",81912576,distilgpt2
A plaster is a,tool.,plaster,tool,51,"(-10.296379089355469, -5.148189544677734, [-5.1560516357421875, -5.140327453613281])",81912576,distilgpt2
A wheelbarrow is a,tool.,wheelbarrow,tool,52,"(-9.4122314453125, -4.70611572265625, [-4.0833282470703125, -5.3289031982421875])",81912576,distilgpt2
An axe is a,tool.,axe,tool,53,"(-7.681186676025391, -3.8405933380126953, [-3.698993682861328, -3.9821929931640625])",81912576,distilgpt2
A slide rule is a,tool.,slide rule,tool,54,"(-9.594261169433594, -4.797130584716797, [-4.388835906982422, -5.205425262451172])",81912576,distilgpt2
A cement is a,tool.,cement,tool,55,"(-10.359859466552734, -5.179929733276367, [-5.385719299316406, -4.974140167236328])",81912576,distilgpt2
An anvil is a,tool.,anvil,tool,56,"(-8.255870819091797, -4.127935409545898, [-3.3212013244628906, -4.934669494628906])",81912576,distilgpt2
A hatchet is a,tool.,hatchet,tool,57,"(-9.363414764404297, -4.681707382202148, [-4.0977630615234375, -5.265651702880859])",81912576,distilgpt2
A rag is a,tool.,rag,tool,58,"(-9.011356353759766, -4.505678176879883, [-4.845726013183594, -4.165630340576172])",81912576,distilgpt2
A scissor is a,tool.,scissor,tool,59,"(-11.719696044921875, -5.8598480224609375, [-6.49444580078125, -5.225250244140625])",81912576,distilgpt2
A crane is a,tool.,crane,tool,60,"(-9.961875915527344, -4.980937957763672, [-4.532081604003906, -5.4297943115234375])",81912576,distilgpt2
Orange is a,fruit.,orange,fruit,1,"(-12.769157409667969, -6.384578704833984, [-7.997692108154297, -4.771465301513672])",81912576,distilgpt2
Apple is a,fruit.,apple,fruit,2,"(-14.653125762939453, -7.326562881469727, [-9.24264907836914, -5.4104766845703125])",81912576,distilgpt2
Banana is a,fruit.,banana,fruit,3,"(-10.23583984375, -5.117919921875, [-5.627407073974609, -4.608432769775391])",81912576,distilgpt2
Peach is a,fruit.,peach,fruit,4,"(-11.202774047851562, -5.601387023925781, [-6.545772552490234, -4.657001495361328])",81912576,distilgpt2
Pear is a,fruit.,pear,fruit,5,"(-13.075675964355469, -6.537837982177734, [-8.547042846679688, -4.528633117675781])",81912576,distilgpt2
Apricot is a,fruit.,apricot,fruit,6,"(-12.60092544555664, -6.30046272277832, [-7.2635650634765625, -5.337360382080078])",81912576,distilgpt2
Tangerine is a,fruit.,tangerine,fruit,7,"(-13.338817596435547, -6.669408798217773, [-8.354740142822266, -4.984077453613281])",81912576,distilgpt2
Plum is a,fruit.,plum,fruit,8,"(-11.973617553710938, -5.986808776855469, [-7.363620758056641, -4.609996795654297])",81912576,distilgpt2
Grape is a,fruit.,grape,fruit,9,"(-11.674949645996094, -5.837474822998047, [-7.383293151855469, -4.291656494140625])",81912576,distilgpt2
Nectarine is a,fruit.,nectarine,fruit,10,"(-11.853816986083984, -5.926908493041992, [-7.513465881347656, -4.340351104736328])",81912576,distilgpt2
Strawberry is a,fruit.,strawberry,fruit,11,"(-9.904159545898438, -4.952079772949219, [-4.902244567871094, -5.001914978027344])",81912576,distilgpt2
Grapefruit is a,fruit.,grapefruit,fruit,12,"(-9.491016387939453, -4.745508193969727, [-3.9985275268554688, -5.492488861083984])",81912576,distilgpt2
Berry is a,fruit.,berry,fruit,13,"(-12.875957489013672, -6.437978744506836, [-7.750202178955078, -5.125755310058594])",81912576,distilgpt2
Cherry is a,fruit.,cherry,fruit,14,"(-10.639144897460938, -5.319572448730469, [-6.080287933349609, -4.558856964111328])",81912576,distilgpt2
Pineapple is a,fruit.,pineapple,fruit,15,"(-10.102088928222656, -5.051044464111328, [-5.167491912841797, -4.934597015380859])",81912576,distilgpt2
Blackberry is a,fruit.,blackberry,fruit,16,"(-10.884254455566406, -5.442127227783203, [-6.01629638671875, -4.867958068847656])",81912576,distilgpt2
Melon is a,fruit.,melon,fruit,17,"(-13.803447723388672, -6.901723861694336, [-8.581844329833984, -5.2216033935546875])",81912576,distilgpt2
Blueberry is a,fruit.,blueberry,fruit,18,"(-9.251136779785156, -4.625568389892578, [-4.532115936279297, -4.719020843505859])",81912576,distilgpt2
Raspberry is a,fruit.,raspberry,fruit,19,"(-13.1287841796875, -6.56439208984375, [-8.0447998046875, -5.083984375])",81912576,distilgpt2
Lemon is a,fruit.,lemon,fruit,20,"(-12.748035430908203, -6.374017715454102, [-8.021831512451172, -4.726203918457031])",81912576,distilgpt2
Black raspberry is a,fruit.,black raspberry,fruit,21,"(-10.590484619140625, -5.2952423095703125, [-6.081703186035156, -4.508781433105469])",81912576,distilgpt2
Boysenberry is a,fruit.,boysenberry,fruit,22,"(-11.441173553466797, -5.720586776733398, [-6.364677429199219, -5.076496124267578])",81912576,distilgpt2
Watermelon is a,fruit.,watermelon,fruit,23,"(-9.015464782714844, -4.507732391357422, [-4.015861511230469, -4.999603271484375])",81912576,distilgpt2
Cantaloupe is a,fruit.,cantaloupe,fruit,24,"(-10.694133758544922, -5.347066879272461, [-5.765735626220703, -4.928398132324219])",81912576,distilgpt2
Lime is a,fruit.,lime,fruit,25,"(-14.10024642944336, -7.05012321472168, [-9.439380645751953, -4.660865783691406])",81912576,distilgpt2
Tangelo is a,fruit.,tangelo,fruit,26,"(-15.375354766845703, -7.687677383422852, [-10.246204376220703, -5.129150390625])",81912576,distilgpt2
Papaya is a,fruit.,papaya,fruit,27,"(-11.266498565673828, -5.633249282836914, [-6.2578582763671875, -5.008640289306641])",81912576,distilgpt2
Honeydew is a,fruit.,honeydew,fruit,28,"(-13.948204040527344, -6.974102020263672, [-8.607234954833984, -5.340969085693359])",81912576,distilgpt2
Fig is a,fruit.,fig,fruit,29,"(-13.713726043701172, -6.856863021850586, [-9.048446655273438, -4.665279388427734])",81912576,distilgpt2
Mango is a,fruit.,mango,fruit,30,"(-13.913482666015625, -6.9567413330078125, [-8.885452270507812, -5.0280303955078125])",81912576,distilgpt2
Guava is a,fruit.,guava,fruit,31,"(-12.693119049072266, -6.346559524536133, [-7.867301940917969, -4.825817108154297])",81912576,distilgpt2
Pomegranate is a,fruit.,pomegranate,fruit,32,"(-10.88241195678711, -5.441205978393555, [-5.652385711669922, -5.2300262451171875])",81912576,distilgpt2
Cranberry is a,fruit.,cranberry,fruit,33,"(-9.922584533691406, -4.961292266845703, [-4.988071441650391, -4.934513092041016])",81912576,distilgpt2
Passion fruit is a,fruit.,passion fruit,fruit,34,"(-9.524616241455078, -4.762308120727539, [-3.621135711669922, -5.903480529785156])",81912576,distilgpt2
Prune is a,fruit.,prune,fruit,35,"(-14.624198913574219, -7.312099456787109, [-9.269290924072266, -5.354907989501953])",81912576,distilgpt2
Gooseberry is a,fruit.,gooseberry,fruit,36,"(-9.68594741821289, -4.842973709106445, [-4.59954833984375, -5.086399078369141])",81912576,distilgpt2
Date is a,fruit.,date,fruit,37,"(-14.487377166748047, -7.243688583374023, [-9.654548645019531, -4.832828521728516])",81912576,distilgpt2
Kumquat is a,fruit.,kumquat,fruit,38,"(-13.345916748046875, -6.6729583740234375, [-8.489147186279297, -4.856769561767578])",81912576,distilgpt2
Raisin is a,fruit.,raisin,fruit,39,"(-14.912727355957031, -7.456363677978516, [-9.604904174804688, -5.307823181152344])",81912576,distilgpt2
Muskmelon is a,fruit.,muskmelon,fruit,40,"(-13.777145385742188, -6.888572692871094, [-8.693733215332031, -5.083412170410156])",81912576,distilgpt2
Persimmon is a,fruit.,persimmon,fruit,41,"(-13.304096221923828, -6.652048110961914, [-8.657054901123047, -4.647041320800781])",81912576,distilgpt2
Pawpaw is a,fruit.,pawpaw,fruit,42,"(-13.292526245117188, -6.646263122558594, [-8.037982940673828, -5.254543304443359])",81912576,distilgpt2
Coconut is a,fruit.,coconut,fruit,43,"(-9.993820190429688, -4.996910095214844, [-5.223346710205078, -4.770473480224609])",81912576,distilgpt2
Avocado is a,fruit.,avocado,fruit,44,"(-11.138782501220703, -5.569391250610352, [-5.841796875, -5.296985626220703])",81912576,distilgpt2
Pumpkin is a,fruit.,pumpkin,fruit,45,"(-11.743179321289062, -5.871589660644531, [-7.289714813232422, -4.453464508056641])",81912576,distilgpt2
Tomato is a,fruit.,tomato,fruit,46,"(-16.37106704711914, -8.18553352355957, [-9.994766235351562, -6.376300811767578])",81912576,distilgpt2
Nut is a,fruit.,nut,fruit,47,"(-12.106449127197266, -6.053224563598633, [-7.003547668457031, -5.102901458740234])",81912576,distilgpt2
Gourd is a,fruit.,gourd,fruit,48,"(-13.267570495605469, -6.633785247802734, [-8.642112731933594, -4.625457763671875])",81912576,distilgpt2
Olive is a,fruit.,olive,fruit,49,"(-14.14847183227539, -7.074235916137695, [-8.7498779296875, -5.398593902587891])",81912576,distilgpt2
Pickle is a,fruit.,pickle,fruit,50,"(-13.778457641601562, -6.889228820800781, [-8.84817123413086, -4.930286407470703])",81912576,distilgpt2
Squash is a,fruit.,squash,fruit,51,"(-14.522624969482422, -7.261312484741211, [-9.09564208984375, -5.426982879638672])",81912576,distilgpt2
A pant is a,clothing.,pant,clothing,1,"(-14.380313873291016, -7.190156936645508, [-7.591770172119141, -6.788543701171875])",81912576,distilgpt2
A shirt is a,clothing.,shirt,clothing,2,"(-14.818855285644531, -7.409427642822266, [-7.995269775390625, -6.823585510253906])",81912576,distilgpt2
A dress is a,clothing.,dress,clothing,3,"(-12.653114318847656, -6.326557159423828, [-6.9520721435546875, -5.701042175292969])",81912576,distilgpt2
A skirt is a,clothing.,skirt,clothing,4,"(-14.619953155517578, -7.309976577758789, [-7.422889709472656, -7.197063446044922])",81912576,distilgpt2
A blouse is a,clothing.,blouse,clothing,5,"(-14.038108825683594, -7.019054412841797, [-7.121952056884766, -6.916156768798828])",81912576,distilgpt2
A suit is a,clothing.,suit,clothing,6,"(-18.76763916015625, -9.383819580078125, [-10.852836608886719, -7.914802551269531])",81912576,distilgpt2
A slack is a,clothing.,slack,clothing,7,"(-17.291229248046875, -8.645614624023438, [-11.257804870605469, -6.033424377441406])",81912576,distilgpt2
A jacket is a,clothing.,jacket,clothing,8,"(-14.32376480102539, -7.161882400512695, [-7.7215728759765625, -6.602191925048828])",81912576,distilgpt2
A coat is a,clothing.,coat,clothing,9,"(-14.27511978149414, -7.13755989074707, [-8.221019744873047, -6.054100036621094])",81912576,distilgpt2
A sweater is a,clothing.,sweater,clothing,10,"(-14.130035400390625, -7.0650177001953125, [-7.297279357910156, -6.832756042480469])",81912576,distilgpt2
A sweatshirt is a,clothing.,sweatshirt,clothing,11,"(-14.519081115722656, -7.259540557861328, [-7.286079406738281, -7.233001708984375])",81912576,distilgpt2
An underpant is a,clothing.,underpant,clothing,12,"(-16.428665161132812, -8.214332580566406, [-9.541061401367188, -6.887603759765625])",81912576,distilgpt2
A sports jacket is a,clothing.,sports jacket,clothing,13,"(-14.740730285644531, -7.370365142822266, [-7.719352722167969, -7.0213775634765625])",81912576,distilgpt2
A jumper is a,clothing.,jumper,clothing,14,"(-18.302391052246094, -9.151195526123047, [-10.132278442382812, -8.170112609863281])",81912576,distilgpt2
A panty is a,clothing.,panty,clothing,15,"(-15.020523071289062, -7.510261535644531, [-8.043560028076172, -6.976963043212891])",81912576,distilgpt2
A sock is a,clothing.,sock,clothing,16,"(-14.483806610107422, -7.241903305053711, [-7.970310211181641, -6.513496398925781])",81912576,distilgpt2
A parka is a,clothing.,parka,clothing,17,"(-17.775619506835938, -8.887809753417969, [-9.401737213134766, -8.373882293701172])",81912576,distilgpt2
A pajama is a,clothing.,pajama,clothing,18,"(-15.851768493652344, -7.925884246826172, [-9.276561737060547, -6.575206756591797])",81912576,distilgpt2
An undershirt is a,clothing.,undershirt,clothing,19,"(-15.457351684570312, -7.728675842285156, [-8.282615661621094, -7.174736022949219])",81912576,distilgpt2
An overcoat is a,clothing.,overcoat,clothing,20,"(-14.606433868408203, -7.303216934204102, [-7.776210784912109, -6.830223083496094])",81912576,distilgpt2
A nightgown is a,clothing.,nightgown,clothing,21,"(-19.12186050415039, -9.560930252075195, [-10.196685791015625, -8.925174713134766])",81912576,distilgpt2
A raincoat is a,clothing.,raincoat,clothing,22,"(-14.870201110839844, -7.435100555419922, [-7.681243896484375, -7.188957214355469])",81912576,distilgpt2
A bathing suit is a,clothing.,bathing suit,clothing,23,"(-14.140762329101562, -7.070381164550781, [-7.268348693847656, -6.872413635253906])",81912576,distilgpt2
A bathrobe is a,clothing.,bathrobe,clothing,24,"(-13.883106231689453, -6.941553115844727, [-7.470191955566406, -6.412914276123047])",81912576,distilgpt2
A slip is a,clothing.,slip,clothing,25,"(-18.636016845703125, -9.318008422851562, [-11.851783752441406, -6.784233093261719])",81912576,distilgpt2
A bra is a,clothing.,bra,clothing,26,"(-13.914134979248047, -6.957067489624023, [-7.1150970458984375, -6.799037933349609])",81912576,distilgpt2
A shoe is a,clothing.,shoe,clothing,27,"(-15.011924743652344, -7.505962371826172, [-8.070640563964844, -6.9412841796875])",81912576,distilgpt2
A tuxedo is a,clothing.,tuxedo,clothing,28,"(-13.315082550048828, -6.657541275024414, [-6.582679748535156, -6.732402801513672])",81912576,distilgpt2
A stocking is a,clothing.,stocking,clothing,29,"(-16.271865844726562, -8.135932922363281, [-8.771728515625, -7.5001373291015625])",81912576,distilgpt2
A vest is a,clothing.,vest,clothing,30,"(-15.126014709472656, -7.563007354736328, [-8.335002899169922, -6.791011810302734])",81912576,distilgpt2
A nylon is a,clothing.,nylon,clothing,31,"(-15.743614196777344, -7.871807098388672, [-9.258651733398438, -6.484962463378906])",81912576,distilgpt2
A cape is a,clothing.,cape,clothing,32,"(-14.4912109375, -7.24560546875, [-7.7516326904296875, -6.7395782470703125])",81912576,distilgpt2
A boot is a,clothing.,boot,clothing,33,"(-16.508769989013672, -8.254384994506836, [-10.17043685913086, -6.3383331298828125])",81912576,distilgpt2
A sandal is a,clothing.,sandal,clothing,34,"(-16.396682739257812, -8.198341369628906, [-9.74135971069336, -6.655323028564453])",81912576,distilgpt2
A tie is a,clothing.,tie,clothing,35,"(-16.216686248779297, -8.108343124389648, [-9.420635223388672, -6.796051025390625])",81912576,distilgpt2
A girdle is a,clothing.,girdle,clothing,36,"(-13.970340728759766, -6.985170364379883, [-7.245784759521484, -6.724555969238281])",81912576,distilgpt2
A belt is a,clothing.,belt,clothing,37,"(-15.70376205444336, -7.85188102722168, [-8.803470611572266, -6.900291442871094])",81912576,distilgpt2
A scarf is a,clothing.,scarf,clothing,38,"(-14.290275573730469, -7.145137786865234, [-7.566795349121094, -6.723480224609375])",81912576,distilgpt2
A mitten is a,clothing.,mitten,clothing,39,"(-18.043926239013672, -9.021963119506836, [-10.947040557861328, -7.096885681152344])",81912576,distilgpt2
A slipper is a,clothing.,slipper,clothing,40,"(-16.637828826904297, -8.318914413452148, [-9.358444213867188, -7.279384613037109])",81912576,distilgpt2
A hat is a,clothing.,hat,clothing,41,"(-14.459312438964844, -7.229656219482422, [-7.933784484863281, -6.5255279541015625])",81912576,distilgpt2
An overshoe is a,clothing.,overshoe,clothing,42,"(-15.593929290771484, -7.796964645385742, [-8.616409301757812, -6.977519989013672])",81912576,distilgpt2
