preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Squash is a,vegetable.,squash,vegetable,11,"(-7.650376796722412, -3.825188398361206, [-7.507064342498779, -0.1433124542236328])",109514298,bert-base-uncased
Lettuce is a,vegetable.,lettuce,vegetable,12,"(-1.6018238067626953, -0.8009119033813477, [-1.5005760192871094, -0.10124778747558594])",109514298,bert-base-uncased
Celery is a,vegetable.,celery,vegetable,13,"(-5.030609130859375, -2.5153045654296875, [-4.930452346801758, -0.10015678405761719])",109514298,bert-base-uncased
Cucumber is a,vegetable.,cucumber,vegetable,14,"(-3.0069589614868164, -1.5034794807434082, [-2.9458513259887695, -0.061107635498046875])",109514298,bert-base-uncased
Beet is a,vegetable.,beet,vegetable,15,"(-5.861263275146484, -2.930631637573242, [-5.756237030029297, -0.1050262451171875])",109514298,bert-base-uncased
Green is a,vegetable.,green,vegetable,16,"(-6.961254119873047, -3.4806270599365234, [-6.802257537841797, -0.15899658203125])",109514298,bert-base-uncased
Tomato is a,vegetable.,tomato,vegetable,17,"(-2.5245790481567383, -1.2622895240783691, [-2.4050111770629883, -0.11956787109375])",109514298,bert-base-uncased
Lima bean is a,vegetable.,lima bean,vegetable,18,"(-2.493311882019043, -1.2466559410095215, [-2.43717098236084, -0.056140899658203125])",109514298,bert-base-uncased
Artichoke is a,vegetable.,artichoke,vegetable,19,"(-5.423541069030762, -2.711770534515381, [-5.2899065017700195, -0.1336345672607422])",109514298,bert-base-uncased
Turnip is a,vegetable.,turnip,vegetable,20,"(-2.9652700424194336, -1.4826350212097168, [-2.884772300720215, -0.08049774169921875])",109514298,bert-base-uncased
Eggplant is a,vegetable.,eggplant,vegetable,21,"(-3.5733299255371094, -1.7866649627685547, [-3.5126991271972656, -0.06063079833984375])",109514298,bert-base-uncased
Romaine is a,vegetable.,romaine,vegetable,22,"(-8.484785079956055, -4.242392539978027, [-8.386823654174805, -0.09796142578125])",109514298,bert-base-uncased
Green pepper is a,vegetable.,green pepper,vegetable,23,"(-3.5157604217529297, -1.7578802108764648, [-3.4483909606933594, -0.06736946105957031])",109514298,bert-base-uncased
Okra is a,vegetable.,okra,vegetable,24,"(-7.3831915855407715, -3.6915957927703857, [-7.303321361541748, -0.07987022399902344])",109514298,bert-base-uncased
Radish is a,vegetable.,radish,vegetable,25,"(-6.441391944885254, -3.220695972442627, [-6.342099189758301, -0.09929275512695312])",109514298,bert-base-uncased
Onion is a,vegetable.,onion,vegetable,26,"(-2.614246368408203, -1.3071231842041016, [-2.4617443084716797, -0.15250205993652344])",109514298,bert-base-uncased
Bean is a,vegetable.,bean,vegetable,27,"(-8.698312759399414, -4.349156379699707, [-8.603918075561523, -0.09439468383789062])",109514298,bert-base-uncased
Green onion is a,vegetable.,green onion,vegetable,28,"(-2.8340635299682617, -1.4170317649841309, [-2.787234306335449, -0.0468292236328125])",109514298,bert-base-uncased
Potato is a,vegetable.,potato,vegetable,29,"(-2.94293212890625, -1.471466064453125, [-2.8743419647216797, -0.06859016418457031])",109514298,bert-base-uncased
Parsnip is a,vegetable.,parsnip,vegetable,30,"(-7.536843776702881, -3.7684218883514404, [-7.477281093597412, -0.05956268310546875])",109514298,bert-base-uncased
Turnip green is a,vegetable.,turnip green,vegetable,31,"(-4.7466816902160645, -2.3733408451080322, [-4.716270923614502, -0.0304107666015625])",109514298,bert-base-uncased
Collard is a,vegetable.,collard,vegetable,32,"(-9.567553520202637, -4.783776760101318, [-9.469103813171387, -0.09844970703125])",109514298,bert-base-uncased
Wax bean is a,vegetable.,wax bean,vegetable,33,"(-3.0368785858154297, -1.5184392929077148, [-2.994150161743164, -0.042728424072265625])",109514298,bert-base-uncased
Watercress is a,vegetable.,watercress,vegetable,34,"(-4.76534366607666, -2.38267183303833, [-4.686261177062988, -0.07908248901367188])",109514298,bert-base-uncased
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,"(-8.481348037719727, -4.240674018859863, [-8.43941879272461, -0.04192924499511719])",109514298,bert-base-uncased
Leek is a,vegetable.,leek,vegetable,36,"(-8.8253812789917, -4.41269063949585, [-8.755908012390137, -0.0694732666015625])",109514298,bert-base-uncased
Pepper is a,vegetable.,pepper,vegetable,37,"(-4.417657852172852, -2.208828926086426, [-4.223388671875, -0.19426918029785156])",109514298,bert-base-uncased
Sweet potato is a,vegetable.,sweet potato,vegetable,38,"(-2.8893585205078125, -1.4446792602539062, [-2.832487106323242, -0.05687141418457031])",109514298,bert-base-uncased
Yam is a,vegetable.,yam,vegetable,39,"(-7.8057475090026855, -3.9028737545013428, [-7.74805212020874, -0.05769538879394531])",109514298,bert-base-uncased
Parsley is a,vegetable.,parsley,vegetable,40,"(-5.904178619384766, -2.952089309692383, [-5.796903610229492, -0.10727500915527344])",109514298,bert-base-uncased
Endive is a,vegetable.,endive,vegetable,41,"(-9.148336410522461, -4.5741682052612305, [-9.05447769165039, -0.09385871887207031])",109514298,bert-base-uncased
Rutabaga is a,vegetable.,rutabaga,vegetable,42,"(-5.223155498504639, -2.6115777492523193, [-5.167972087860107, -0.05518341064453125])",109514298,bert-base-uncased
Mushroom is a,vegetable.,mushroom,vegetable,43,"(-4.454023838043213, -2.2270119190216064, [-4.3258957862854, -0.1281280517578125])",109514298,bert-base-uncased
Avocado is a,vegetable.,avocado,vegetable,44,"(-5.340730667114258, -2.670365333557129, [-5.292490005493164, -0.04824066162109375])",109514298,bert-base-uncased
Rhubarb is a,vegetable.,rhubarb,vegetable,45,"(-6.0535712242126465, -3.0267856121063232, [-5.966884136199951, -0.08668708801269531])",109514298,bert-base-uncased
Kale is a,vegetable.,kale,vegetable,46,"(-7.9120564460754395, -3.9560282230377197, [-7.8477959632873535, -0.06426048278808594])",109514298,bert-base-uncased
Escarole is a,vegetable.,escarole,vegetable,47,"(-9.213602066040039, -4.6068010330200195, [-9.150640487670898, -0.06296157836914062])",109514298,bert-base-uncased
Sauerkraut is a,vegetable.,sauerkraut,vegetable,48,"(-6.492369651794434, -3.246184825897217, [-6.4087018966674805, -0.08366775512695312])",109514298,bert-base-uncased
Pickle is a,vegetable.,pickle,vegetable,49,"(-6.381062030792236, -3.190531015396118, [-6.327955722808838, -0.05310630798339844])",109514298,bert-base-uncased
Baked bean is a,vegetable.,baked bean,vegetable,50,"(-4.549953460693359, -2.2749767303466797, [-4.47386360168457, -0.07608985900878906])",109514298,bert-base-uncased
Pumpkin is a,vegetable.,pumpkin,vegetable,51,"(-5.410717487335205, -2.7053587436676025, [-5.295065402984619, -0.11565208435058594])",109514298,bert-base-uncased
Seaweed is a,vegetable.,seaweed,vegetable,52,"(-3.369121551513672, -1.684560775756836, [-3.269266128540039, -0.09985542297363281])",109514298,bert-base-uncased
Garlic is a,vegetable.,garlic,vegetable,53,"(-3.100813865661621, -1.5504069328308105, [-2.937300682067871, -0.16351318359375])",109514298,bert-base-uncased
Dandelion is a,vegetable.,dandelion,vegetable,54,"(-6.319583892822266, -3.159791946411133, [-6.252265930175781, -0.06731796264648438])",109514298,bert-base-uncased
Peanut is a,vegetable.,peanut,vegetable,55,"(-3.316187858581543, -1.6580939292907715, [-3.2154111862182617, -0.10077667236328125])",109514298,bert-base-uncased
Rice is a,vegetable.,rice,vegetable,56,"(-2.4585580825805664, -1.2292790412902832, [-2.3597536087036133, -0.09880447387695312])",109514298,bert-base-uncased
A saw is a,tool.,saw,tool,1,"(-1.926095962524414, -0.963047981262207, [-1.8381309509277344, -0.08796501159667969])",109514298,bert-base-uncased
A hammer is a,tool.,hammer,tool,2,"(-1.1771974563598633, -0.5885987281799316, [-1.1226797103881836, -0.05451774597167969])",109514298,bert-base-uncased
A ruler is a,tool.,ruler,tool,3,"(-8.827770233154297, -4.413885116577148, [-8.740230560302734, -0.0875396728515625])",109514298,bert-base-uncased
A screwdriver is a,tool.,screwdriver,tool,4,"(-0.6421546936035156, -0.3210773468017578, [-0.6130695343017578, -0.029085159301757812])",109514298,bert-base-uncased
A drill is a,tool.,drill,tool,5,"(-2.9080495834350586, -1.4540247917175293, [-2.852320671081543, -0.055728912353515625])",109514298,bert-base-uncased
A nail is a,tool.,nail,tool,6,"(-3.6386537551879883, -1.8193268775939941, [-3.5758867263793945, -0.06276702880859375])",109514298,bert-base-uncased
A tape measure is a,tool.,tape measure,tool,7,"(-5.8756279945373535, -2.9378139972686768, [-5.837719440460205, -0.03790855407714844])",109514298,bert-base-uncased
A sawhorse is a,tool.,sawhorse,tool,8,"(-2.312917709350586, -1.156458854675293, [-2.269886016845703, -0.04303169250488281])",109514298,bert-base-uncased
A sandpaper is a,tool.,sandpaper,tool,9,"(-3.824294090270996, -1.912147045135498, [-3.7856931686401367, -0.038600921630859375])",109514298,bert-base-uncased
A sander is a,tool.,sander,tool,10,"(-3.185633659362793, -1.5928168296813965, [-3.1531667709350586, -0.032466888427734375])",109514298,bert-base-uncased
A level is a,tool.,level,tool,11,"(-8.224367141723633, -4.112183570861816, [-8.106807708740234, -0.11755943298339844])",109514298,bert-base-uncased
A plane is a,tool.,plane,tool,12,"(-8.568687438964844, -4.284343719482422, [-8.507217407226562, -0.06147003173828125])",109514298,bert-base-uncased
A file is a,tool.,file,tool,13,"(-5.997481822967529, -2.9987409114837646, [-5.906205654144287, -0.09127616882324219])",109514298,bert-base-uncased
A toolbox is a,tool.,toolbox,tool,14,"(-0.177215576171875, -0.0886077880859375, [-0.13705062866210938, -0.040164947509765625])",109514298,bert-base-uncased
A t-square is a,tool.,T-square,tool,15,"(-12.024567604064941, -6.012283802032471, [-11.976447105407715, -0.04812049865722656])",109514298,bert-base-uncased
A chisel is a,tool.,chisel,tool,16,"(-0.5230607986450195, -0.26153039932250977, [-0.4788942337036133, -0.04416656494140625])",109514298,bert-base-uncased
A rasp is a,tool.,rasp,tool,17,"(-4.575233459472656, -2.287616729736328, [-4.494365692138672, -0.08086776733398438])",109514298,bert-base-uncased
A pencil is a,tool.,pencil,tool,18,"(-2.2933788299560547, -1.1466894149780273, [-2.223175048828125, -0.07020378112792969])",109514298,bert-base-uncased
A hacksaw is a,tool.,hacksaw,tool,19,"(-6.114642143249512, -3.057321071624756, [-6.048575401306152, -0.06606674194335938])",109514298,bert-base-uncased
A square is a,tool.,square,tool,20,"(-10.36420726776123, -5.182103633880615, [-10.3108549118042, -0.05335235595703125])",109514298,bert-base-uncased
A bench is a,tool.,bench,tool,21,"(-6.367208003997803, -3.1836040019989014, [-6.305333614349365, -0.0618743896484375])",109514298,bert-base-uncased
A plier is a,tool.,plier,tool,22,"(-3.53256893157959, -1.766284465789795, [-3.505425453186035, -0.027143478393554688])",109514298,bert-base-uncased
A wrench is a,tool.,wrench,tool,23,"(-1.1591482162475586, -0.5795741081237793, [-1.1290826797485352, -0.030065536499023438])",109514298,bert-base-uncased
A ladder is a,tool.,ladder,tool,24,"(-9.251823425292969, -4.625911712646484, [-9.198253631591797, -0.053569793701171875])",109514298,bert-base-uncased
A lathe is a,tool.,lathe,tool,25,"(-1.4190034866333008, -0.7095017433166504, [-1.3862619400024414, -0.032741546630859375])",109514298,bert-base-uncased
A vise is a,tool.,vise,tool,26,"(-4.21378755569458, -2.10689377784729, [-4.167723178863525, -0.04606437683105469])",109514298,bert-base-uncased
A screw is a,tool.,screw,tool,27,"(-3.5753231048583984, -1.7876615524291992, [-3.5329322814941406, -0.04239082336425781])",109514298,bert-base-uncased
A wood is a,tool.,wood,tool,28,"(-5.349568843841553, -2.6747844219207764, [-5.277184963226318, -0.07238388061523438])",109514298,bert-base-uncased
A wedge is a,tool.,wedge,tool,29,"(-5.83015775680542, -2.91507887840271, [-5.789210796356201, -0.04094696044921875])",109514298,bert-base-uncased
A lumber is a,tool.,lumber,tool,30,"(-3.599177360534668, -1.799588680267334, [-3.536871910095215, -0.062305450439453125])",109514298,bert-base-uncased
A blueprint is a,tool.,blueprint,tool,31,"(-4.7941460609436035, -2.3970730304718018, [-4.740480899810791, -0.0536651611328125])",109514298,bert-base-uncased
A brace is a,tool.,brace,tool,32,"(-6.260164260864258, -3.130082130432129, [-6.206502914428711, -0.053661346435546875])",109514298,bert-base-uncased
An awl is a,tool.,awl,tool,33,"(-4.929164409637451, -2.4645822048187256, [-4.865762233734131, -0.06340217590332031])",109514298,bert-base-uncased
A crowbar is a,tool.,crowbar,tool,34,"(-2.4334468841552734, -1.2167234420776367, [-2.4027233123779297, -0.03072357177734375])",109514298,bert-base-uncased
A hinge is a,tool.,hinge,tool,35,"(-4.5638813972473145, -2.2819406986236572, [-4.512730121612549, -0.051151275634765625])",109514298,bert-base-uncased
A miter box is a,tool.,miter box,tool,36,"(-4.247267723083496, -2.123633861541748, [-4.215195655822754, -0.03207206726074219])",109514298,bert-base-uncased
A knife is a,tool.,knife,tool,37,"(-3.083578109741211, -1.5417890548706055, [-3.007638931274414, -0.07593917846679688])",109514298,bert-base-uncased
A chalk is a,tool.,chalk,tool,38,"(-5.584662437438965, -2.7923312187194824, [-5.527277946472168, -0.057384490966796875])",109514298,bert-base-uncased
A nut is a,tool.,nut,tool,39,"(-6.172601699829102, -3.086300849914551, [-6.124725341796875, -0.04787635803222656])",109514298,bert-base-uncased
A bolt is a,tool.,bolt,tool,40,"(-3.9270496368408203, -1.9635248184204102, [-3.8611602783203125, -0.06588935852050781])",109514298,bert-base-uncased
A plumb line is a,tool.,plumb line,tool,41,"(-10.297525405883789, -5.1487627029418945, [-10.2548828125, -0.04264259338378906])",109514298,bert-base-uncased
A brush is a,tool.,brush,tool,42,"(-3.7514162063598633, -1.8757081031799316, [-3.703732490539551, -0.0476837158203125])",109514298,bert-base-uncased
A sledge hammer is a,tool.,sledge hammer,tool,43,"(-1.5248699188232422, -0.7624349594116211, [-1.4935131072998047, -0.0313568115234375])",109514298,bert-base-uncased
A glue is a,tool.,glue,tool,44,"(-6.215527534484863, -3.1077637672424316, [-6.171481132507324, -0.04404640197753906])",109514298,bert-base-uncased
A paintbrush is a,tool.,paintbrush,tool,45,"(-1.228102684020996, -0.614051342010498, [-1.1958513259887695, -0.03225135803222656])",109514298,bert-base-uncased
A varnish is a,tool.,varnish,tool,46,"(-5.008408546447754, -2.504204273223877, [-4.980744361877441, -0.0276641845703125])",109514298,bert-base-uncased
An apron is a,tool.,apron,tool,47,"(-4.526574611663818, -2.263287305831909, [-4.470141887664795, -0.05643272399902344])",109514298,bert-base-uncased
A stapler is a,tool.,stapler,tool,48,"(-3.2853307723999023, -1.6426653861999512, [-3.2506799697875977, -0.03465080261230469])",109514298,bert-base-uncased
An extension cord is a,tool.,extension cord,tool,49,"(-6.945919990539551, -3.4729599952697754, [-6.908390998840332, -0.03752899169921875])",109514298,bert-base-uncased
A soldering iron is a,tool.,soldering iron,tool,50,"(-1.9324512481689453, -0.9662256240844727, [-1.9023151397705078, -0.0301361083984375])",109514298,bert-base-uncased
A plaster is a,tool.,plaster,tool,51,"(-7.018199443817139, -3.5090997219085693, [-6.969119548797607, -0.04907989501953125])",109514298,bert-base-uncased
A wheelbarrow is a,tool.,wheelbarrow,tool,52,"(-4.181116104125977, -2.0905580520629883, [-4.152151107788086, -0.028964996337890625])",109514298,bert-base-uncased
An axe is a,tool.,axe,tool,53,"(-2.0562620162963867, -1.0281310081481934, [-1.9929227828979492, -0.0633392333984375])",109514298,bert-base-uncased
A slide rule is a,tool.,slide rule,tool,54,"(-9.80419921875, -4.902099609375, [-9.75722885131836, -0.046970367431640625])",109514298,bert-base-uncased
A cement is a,tool.,cement,tool,55,"(-7.336460590362549, -3.6682302951812744, [-7.280577182769775, -0.05588340759277344])",109514298,bert-base-uncased
An anvil is a,tool.,anvil,tool,56,"(-0.6647472381591797, -0.33237361907958984, [-0.6192054748535156, -0.04554176330566406])",109514298,bert-base-uncased
A hatchet is a,tool.,hatchet,tool,57,"(-3.234055519104004, -1.617027759552002, [-3.1966257095336914, -0.0374298095703125])",109514298,bert-base-uncased
A rag is a,tool.,rag,tool,58,"(-2.5543460845947266, -1.2771730422973633, [-2.5093727111816406, -0.04497337341308594])",109514298,bert-base-uncased
A scissor is a,tool.,scissor,tool,59,"(-3.514359474182129, -1.7571797370910645, [-3.4451303482055664, -0.0692291259765625])",109514298,bert-base-uncased
A crane is a,tool.,crane,tool,60,"(-7.363935470581055, -3.6819677352905273, [-7.317005157470703, -0.04693031311035156])",109514298,bert-base-uncased
Orange is a,fruit.,orange,fruit,1,"(-6.51094913482666, -3.25547456741333, [-6.40824031829834, -0.10270881652832031])",109514298,bert-base-uncased
Apple is a,fruit.,apple,fruit,2,"(-3.3600945472717285, -1.6800472736358643, [-3.2906479835510254, -0.06944656372070312])",109514298,bert-base-uncased
Banana is a,fruit.,banana,fruit,3,"(-3.0411014556884766, -1.5205507278442383, [-2.958690643310547, -0.08241081237792969])",109514298,bert-base-uncased
Peach is a,fruit.,peach,fruit,4,"(-11.434657096862793, -5.7173285484313965, [-11.382040977478027, -0.052616119384765625])",109514298,bert-base-uncased
Pear is a,fruit.,pear,fruit,5,"(-3.206820487976074, -1.603410243988037, [-3.121779441833496, -0.08504104614257812])",109514298,bert-base-uncased
Apricot is a,fruit.,apricot,fruit,6,"(-4.235292434692383, -2.1176462173461914, [-4.158788681030273, -0.07650375366210938])",109514298,bert-base-uncased
Tangerine is a,fruit.,tangerine,fruit,7,"(-6.034451484680176, -3.017225742340088, [-5.968148231506348, -0.06630325317382812])",109514298,bert-base-uncased
Plum is a,fruit.,plum,fruit,8,"(-8.293415069580078, -4.146707534790039, [-8.158370971679688, -0.13504409790039062])",109514298,bert-base-uncased
Grape is a,fruit.,grape,fruit,9,"(-4.178597927093506, -2.089298963546753, [-4.113420009613037, -0.06517791748046875])",109514298,bert-base-uncased
Nectarine is a,fruit.,nectarine,fruit,10,"(-5.974275588989258, -2.987137794494629, [-5.880651473999023, -0.09362411499023438])",109514298,bert-base-uncased
Strawberry is a,fruit.,strawberry,fruit,11,"(-4.969596862792969, -2.4847984313964844, [-4.928985595703125, -0.04061126708984375])",109514298,bert-base-uncased
Grapefruit is a,fruit.,grapefruit,fruit,12,"(-3.696902275085449, -1.8484511375427246, [-3.6453561782836914, -0.05154609680175781])",109514298,bert-base-uncased
Berry is a,fruit.,berry,fruit,13,"(-14.187171936035156, -7.093585968017578, [-14.099048614501953, -0.08812332153320312])",109514298,bert-base-uncased
Cherry is a,fruit.,cherry,fruit,14,"(-11.473591804504395, -5.736795902252197, [-11.391669273376465, -0.08192253112792969])",109514298,bert-base-uncased
Pineapple is a,fruit.,pineapple,fruit,15,"(-2.5701980590820312, -1.2850990295410156, [-2.5016937255859375, -0.06850433349609375])",109514298,bert-base-uncased
Blackberry is a,fruit.,blackberry,fruit,16,"(-5.5472412109375, -2.77362060546875, [-5.418979644775391, -0.12826156616210938])",109514298,bert-base-uncased
Melon is a,fruit.,melon,fruit,17,"(-7.623682975769043, -3.8118414878845215, [-7.548216819763184, -0.07546615600585938])",109514298,bert-base-uncased
Blueberry is a,fruit.,blueberry,fruit,18,"(-4.093949794769287, -2.0469748973846436, [-4.020450115203857, -0.07349967956542969])",109514298,bert-base-uncased
Raspberry is a,fruit.,raspberry,fruit,19,"(-4.089863300323486, -2.044931650161743, [-4.007866382598877, -0.08199691772460938])",109514298,bert-base-uncased
Lemon is a,fruit.,lemon,fruit,20,"(-9.010092735290527, -4.505046367645264, [-8.919293403625488, -0.09079933166503906])",109514298,bert-base-uncased
Black raspberry is a,fruit.,black raspberry,fruit,21,"(-3.6509180068969727, -1.8254590034484863, [-3.590909004211426, -0.060009002685546875])",109514298,bert-base-uncased
Boysenberry is a,fruit.,boysenberry,fruit,22,"(-9.904808044433594, -4.952404022216797, [-9.843849182128906, -0.0609588623046875])",109514298,bert-base-uncased
Watermelon is a,fruit.,watermelon,fruit,23,"(-5.021901607513428, -2.510950803756714, [-4.972205638885498, -0.04969596862792969])",109514298,bert-base-uncased
Cantaloupe is a,fruit.,cantaloupe,fruit,24,"(-7.006950855255127, -3.5034754276275635, [-6.948435306549072, -0.05851554870605469])",109514298,bert-base-uncased
Lime is a,fruit.,lime,fruit,25,"(-5.475513935089111, -2.7377569675445557, [-5.390865802764893, -0.08464813232421875])",109514298,bert-base-uncased
Tangelo is a,fruit.,tangelo,fruit,26,"(-10.016111373901367, -5.008055686950684, [-9.955371856689453, -0.06073951721191406])",109514298,bert-base-uncased
Papaya is a,fruit.,papaya,fruit,27,"(-8.469477653503418, -4.234738826751709, [-8.367709159851074, -0.10176849365234375])",109514298,bert-base-uncased
Honeydew is a,fruit.,honeydew,fruit,28,"(-6.663844585418701, -3.3319222927093506, [-6.574868679046631, -0.08897590637207031])",109514298,bert-base-uncased
Fig is a,fruit.,fig,fruit,29,"(-5.047571182250977, -2.5237855911254883, [-4.927585601806641, -0.11998558044433594])",109514298,bert-base-uncased
Mango is a,fruit.,mango,fruit,30,"(-4.942699432373047, -2.4713497161865234, [-4.866395950317383, -0.07630348205566406])",109514298,bert-base-uncased
Guava is a,fruit.,guava,fruit,31,"(-3.080838203430176, -1.540419101715088, [-2.9911890029907227, -0.08964920043945312])",109514298,bert-base-uncased
Pomegranate is a,fruit.,pomegranate,fruit,32,"(-5.0772294998168945, -2.5386147499084473, [-4.981549263000488, -0.09568023681640625])",109514298,bert-base-uncased
Cranberry is a,fruit.,cranberry,fruit,33,"(-5.159970760345459, -2.5799853801727295, [-5.067094326019287, -0.09287643432617188])",109514298,bert-base-uncased
Passion fruit is a,fruit.,passion fruit,fruit,34,"(-2.1129846572875977, -1.0564923286437988, [-2.0682363510131836, -0.04474830627441406])",109514298,bert-base-uncased
Prune is a,fruit.,prune,fruit,35,"(-6.158167362213135, -3.0790836811065674, [-6.112154483795166, -0.04601287841796875])",109514298,bert-base-uncased
Gooseberry is a,fruit.,gooseberry,fruit,36,"(-4.091248989105225, -2.0456244945526123, [-4.037404537200928, -0.053844451904296875])",109514298,bert-base-uncased
Date is a,fruit.,date,fruit,37,"(-11.84616470336914, -5.92308235168457, [-11.702228546142578, -0.1439361572265625])",109514298,bert-base-uncased
Kumquat is a,fruit.,kumquat,fruit,38,"(-9.56268310546875, -4.781341552734375, [-9.477018356323242, -0.08566474914550781])",109514298,bert-base-uncased
Raisin is a,fruit.,raisin,fruit,39,"(-7.72409200668335, -3.862046003341675, [-7.676961421966553, -0.047130584716796875])",109514298,bert-base-uncased
Muskmelon is a,fruit.,muskmelon,fruit,40,"(-5.119019985198975, -2.5595099925994873, [-5.074120998382568, -0.04489898681640625])",109514298,bert-base-uncased
Persimmon is a,fruit.,persimmon,fruit,41,"(-4.581021308898926, -2.290510654449463, [-4.499850273132324, -0.08117103576660156])",109514298,bert-base-uncased
Pawpaw is a,fruit.,pawpaw,fruit,42,"(-10.632375717163086, -5.316187858581543, [-10.521093368530273, -0.1112823486328125])",109514298,bert-base-uncased
Coconut is a,fruit.,coconut,fruit,43,"(-3.8672332763671875, -1.9336166381835938, [-3.785890579223633, -0.08134269714355469])",109514298,bert-base-uncased
Avocado is a,fruit.,avocado,fruit,44,"(-6.111133098602295, -3.0555665493011475, [-6.047301769256592, -0.06383132934570312])",109514298,bert-base-uncased
Pumpkin is a,fruit.,pumpkin,fruit,45,"(-6.968184471130371, -3.4840922355651855, [-6.875851631164551, -0.09233283996582031])",109514298,bert-base-uncased
Tomato is a,fruit.,tomato,fruit,46,"(-5.207161903381348, -2.603580951690674, [-5.091504096984863, -0.11565780639648438])",109514298,bert-base-uncased
Nut is a,fruit.,nut,fruit,47,"(-8.383030891418457, -4.1915154457092285, [-8.25024127960205, -0.13278961181640625])",109514298,bert-base-uncased
Gourd is a,fruit.,gourd,fruit,48,"(-8.685275077819824, -4.342637538909912, [-8.605326652526855, -0.07994842529296875])",109514298,bert-base-uncased
Olive is a,fruit.,olive,fruit,49,"(-11.137126922607422, -5.568563461303711, [-11.02463150024414, -0.11249542236328125])",109514298,bert-base-uncased
Pickle is a,fruit.,pickle,fruit,50,"(-8.618050575256348, -4.309025287628174, [-8.57275676727295, -0.04529380798339844])",109514298,bert-base-uncased
Squash is a,fruit.,squash,fruit,51,"(-8.130818843841553, -4.065409421920776, [-7.986247539520264, -0.14457130432128906])",109514298,bert-base-uncased
A pant is a,clothing.,pant,clothing,1,"(-8.29616928100586, -4.14808464050293, [-8.19277572631836, -0.1033935546875])",109514298,bert-base-uncased
A shirt is a,clothing.,shirt,clothing,2,"(-6.291231155395508, -3.145615577697754, [-6.2075958251953125, -0.08363533020019531])",109514298,bert-base-uncased
A dress is a,clothing.,dress,clothing,3,"(-7.577420234680176, -3.788710117340088, [-7.498244285583496, -0.07917594909667969])",109514298,bert-base-uncased
A skirt is a,clothing.,skirt,clothing,4,"(-7.023336410522461, -3.5116682052612305, [-6.935646057128906, -0.08769035339355469])",109514298,bert-base-uncased
A blouse is a,clothing.,blouse,clothing,5,"(-8.476473808288574, -4.238236904144287, [-8.404444694519043, -0.07202911376953125])",109514298,bert-base-uncased
A suit is a,clothing.,suit,clothing,6,"(-9.474455833435059, -4.737227916717529, [-9.381510734558105, -0.09294509887695312])",109514298,bert-base-uncased
A slack is a,clothing.,slack,clothing,7,"(-11.54852294921875, -5.774261474609375, [-11.450042724609375, -0.098480224609375])",109514298,bert-base-uncased
A jacket is a,clothing.,jacket,clothing,8,"(-5.080883502960205, -2.5404417514801025, [-4.986202716827393, -0.0946807861328125])",109514298,bert-base-uncased
A coat is a,clothing.,coat,clothing,9,"(-5.987934112548828, -2.993967056274414, [-5.913639068603516, -0.0742950439453125])",109514298,bert-base-uncased
A sweater is a,clothing.,sweater,clothing,10,"(-6.587225914001465, -3.2936129570007324, [-6.511223793029785, -0.07600212097167969])",109514298,bert-base-uncased
A sweatshirt is a,clothing.,sweatshirt,clothing,11,"(-6.455603122711182, -3.227801561355591, [-6.336111545562744, -0.1194915771484375])",109514298,bert-base-uncased
An underpant is a,clothing.,underpant,clothing,12,"(-8.907427787780762, -4.453713893890381, [-8.776339530944824, -0.1310882568359375])",109514298,bert-base-uncased
A sports jacket is a,clothing.,sports jacket,clothing,13,"(-6.931830406188965, -3.4659152030944824, [-6.821076393127441, -0.11075401306152344])",109514298,bert-base-uncased
A jumper is a,clothing.,jumper,clothing,14,"(-12.914929389953613, -6.457464694976807, [-12.818123817443848, -0.09680557250976562])",109514298,bert-base-uncased
A panty is a,clothing.,panty,clothing,15,"(-5.930128574371338, -2.965064287185669, [-5.851988315582275, -0.0781402587890625])",109514298,bert-base-uncased
A sock is a,clothing.,sock,clothing,16,"(-6.547799587249756, -3.273899793624878, [-6.473876476287842, -0.07392311096191406])",109514298,bert-base-uncased
A parka is a,clothing.,parka,clothing,17,"(-7.700291633605957, -3.8501458168029785, [-7.617836952209473, -0.08245468139648438])",109514298,bert-base-uncased
A pajama is a,clothing.,pajama,clothing,18,"(-5.895413398742676, -2.947706699371338, [-5.833952903747559, -0.06146049499511719])",109514298,bert-base-uncased
An undershirt is a,clothing.,undershirt,clothing,19,"(-5.544556140899658, -2.772278070449829, [-5.452673435211182, -0.09188270568847656])",109514298,bert-base-uncased
An overcoat is a,clothing.,overcoat,clothing,20,"(-5.7429118156433105, -2.8714559078216553, [-5.6249518394470215, -0.11795997619628906])",109514298,bert-base-uncased
A nightgown is a,clothing.,nightgown,clothing,21,"(-4.555336952209473, -2.2776684761047363, [-4.451312065124512, -0.10402488708496094])",109514298,bert-base-uncased
A raincoat is a,clothing.,raincoat,clothing,22,"(-6.014833927154541, -3.0074169635772705, [-5.928028583526611, -0.08680534362792969])",109514298,bert-base-uncased
A bathing suit is a,clothing.,bathing suit,clothing,23,"(-4.904985427856445, -2.4524927139282227, [-4.800493240356445, -0.1044921875])",109514298,bert-base-uncased
A bathrobe is a,clothing.,bathrobe,clothing,24,"(-5.119406700134277, -2.5597033500671387, [-5.052947044372559, -0.06645965576171875])",109514298,bert-base-uncased
