preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Green is a,vegetable.,green,vegetable,16,"(-11.887290954589844, -5.943645477294922, [-8.726814270019531, -3.1604766845703125])",354823168,gpt2-medium
Tomato is a,vegetable.,tomato,vegetable,17,"(-8.237907409667969, -4.118953704833984, [-4.566047668457031, -3.6718597412109375])",354823168,gpt2-medium
Lima bean is a,vegetable.,lima bean,vegetable,18,"(-9.449531555175781, -4.724765777587891, [-5.734657287597656, -3.714874267578125])",354823168,gpt2-medium
Artichoke is a,vegetable.,artichoke,vegetable,19,"(-9.240264892578125, -4.6201324462890625, [-5.275634765625, -3.964630126953125])",354823168,gpt2-medium
Turnip is a,vegetable.,turnip,vegetable,20,"(-12.95819091796875, -6.479095458984375, [-8.642471313476562, -4.3157196044921875])",354823168,gpt2-medium
Eggplant is a,vegetable.,eggplant,vegetable,21,"(-7.775177001953125, -3.8875885009765625, [-3.9386978149414062, -3.8364791870117188])",354823168,gpt2-medium
Romaine is a,vegetable.,romaine,vegetable,22,"(-13.78643798828125, -6.893218994140625, [-10.055366516113281, -3.7310714721679688])",354823168,gpt2-medium
Green pepper is a,vegetable.,green pepper,vegetable,23,"(-8.548736572265625, -4.2743682861328125, [-5.090736389160156, -3.4580001831054688])",354823168,gpt2-medium
Okra is a,vegetable.,okra,vegetable,24,"(-8.927360534667969, -4.463680267333984, [-4.574073791503906, -4.3532867431640625])",354823168,gpt2-medium
Radish is a,vegetable.,radish,vegetable,25,"(-9.258934020996094, -4.629467010498047, [-5.4364166259765625, -3.8225173950195312])",354823168,gpt2-medium
Onion is a,vegetable.,onion,vegetable,26,"(-9.986930847167969, -4.993465423583984, [-6.593223571777344, -3.393707275390625])",354823168,gpt2-medium
Bean is a,vegetable.,bean,vegetable,27,"(-9.660186767578125, -4.8300933837890625, [-6.130088806152344, -3.5300979614257812])",354823168,gpt2-medium
Green onion is a,vegetable.,green onion,vegetable,28,"(-8.811317443847656, -4.405658721923828, [-4.789390563964844, -4.0219268798828125])",354823168,gpt2-medium
Potato is a,vegetable.,potato,vegetable,29,"(-7.565162658691406, -3.782581329345703, [-3.8885269165039062, -3.6766357421875])",354823168,gpt2-medium
Parsnip is a,vegetable.,parsnip,vegetable,30,"(-13.054039001464844, -6.527019500732422, [-9.329513549804688, -3.7245254516601562])",354823168,gpt2-medium
Turnip green is a,vegetable.,turnip green,vegetable,31,"(-10.645950317382812, -5.322975158691406, [-6.605316162109375, -4.0406341552734375])",354823168,gpt2-medium
Collard is a,vegetable.,collard,vegetable,32,"(-12.146446228027344, -6.073223114013672, [-8.858390808105469, -3.288055419921875])",354823168,gpt2-medium
Wax bean is a,vegetable.,wax bean,vegetable,33,"(-8.854820251464844, -4.427410125732422, [-5.375144958496094, -3.47967529296875])",354823168,gpt2-medium
Watercress is a,vegetable.,watercress,vegetable,34,"(-9.834938049316406, -4.917469024658203, [-5.9286651611328125, -3.9062728881835938])",354823168,gpt2-medium
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,"(-8.676986694335938, -4.338493347167969, [-5.038490295410156, -3.6384963989257812])",354823168,gpt2-medium
Leek is a,vegetable.,leek,vegetable,36,"(-9.049972534179688, -4.524986267089844, [-5.129791259765625, -3.9201812744140625])",354823168,gpt2-medium
Pepper is a,vegetable.,pepper,vegetable,37,"(-11.041358947753906, -5.520679473876953, [-7.003631591796875, -4.037727355957031])",354823168,gpt2-medium
Sweet potato is a,vegetable.,sweet potato,vegetable,38,"(-7.8743743896484375, -3.9371871948242188, [-4.233909606933594, -3.6404647827148438])",354823168,gpt2-medium
Yam is a,vegetable.,yam,vegetable,39,"(-12.035972595214844, -6.017986297607422, [-9.113540649414062, -2.9224319458007812])",354823168,gpt2-medium
Parsley is a,vegetable.,parsley,vegetable,40,"(-8.460540771484375, -4.2302703857421875, [-5.335441589355469, -3.1250991821289062])",354823168,gpt2-medium
Endive is a,vegetable.,endive,vegetable,41,"(-10.512619018554688, -5.256309509277344, [-6.278175354003906, -4.234443664550781])",354823168,gpt2-medium
Rutabaga is a,vegetable.,rutabaga,vegetable,42,"(-12.279495239257812, -6.139747619628906, [-8.319473266601562, -3.96002197265625])",354823168,gpt2-medium
Mushroom is a,vegetable.,mushroom,vegetable,43,"(-9.512763977050781, -4.756381988525391, [-6.6295928955078125, -2.8831710815429688])",354823168,gpt2-medium
Avocado is a,vegetable.,avocado,vegetable,44,"(-8.616500854492188, -4.308250427246094, [-4.67974853515625, -3.9367523193359375])",354823168,gpt2-medium
Rhubarb is a,vegetable.,rhubarb,vegetable,45,"(-10.033103942871094, -5.016551971435547, [-5.76397705078125, -4.269126892089844])",354823168,gpt2-medium
Kale is a,vegetable.,kale,vegetable,46,"(-7.761924743652344, -3.880962371826172, [-4.0791778564453125, -3.6827468872070312])",354823168,gpt2-medium
Escarole is a,vegetable.,escarole,vegetable,47,"(-13.0946044921875, -6.54730224609375, [-9.343635559082031, -3.7509689331054688])",354823168,gpt2-medium
Sauerkraut is a,vegetable.,sauerkraut,vegetable,48,"(-9.101371765136719, -4.550685882568359, [-5.0556182861328125, -4.045753479003906])",354823168,gpt2-medium
Pickle is a,vegetable.,pickle,vegetable,49,"(-11.848258972167969, -5.924129486083984, [-8.184989929199219, -3.66326904296875])",354823168,gpt2-medium
Baked bean is a,vegetable.,baked bean,vegetable,50,"(-8.800773620605469, -4.400386810302734, [-5.059349060058594, -3.741424560546875])",354823168,gpt2-medium
Pumpkin is a,vegetable.,pumpkin,vegetable,51,"(-8.18878173828125, -4.094390869140625, [-4.838897705078125, -3.349884033203125])",354823168,gpt2-medium
Seaweed is a,vegetable.,seaweed,vegetable,52,"(-10.005729675292969, -5.002864837646484, [-5.437583923339844, -4.568145751953125])",354823168,gpt2-medium
Garlic is a,vegetable.,garlic,vegetable,53,"(-7.991752624511719, -3.9958763122558594, [-5.21417236328125, -2.7775802612304688])",354823168,gpt2-medium
Dandelion is a,vegetable.,dandelion,vegetable,54,"(-10.171562194824219, -5.085781097412109, [-6.392486572265625, -3.7790756225585938])",354823168,gpt2-medium
Peanut is a,vegetable.,peanut,vegetable,55,"(-8.772232055664062, -4.386116027832031, [-5.128814697265625, -3.6434173583984375])",354823168,gpt2-medium
Rice is a,vegetable.,rice,vegetable,56,"(-8.722640991210938, -4.361320495605469, [-5.6776580810546875, -3.04498291015625])",354823168,gpt2-medium
A saw is a,tool.,saw,tool,1,"(-9.408180236816406, -4.704090118408203, [-4.239707946777344, -5.1684722900390625])",354823168,gpt2-medium
A hammer is a,tool.,hammer,tool,2,"(-6.3154144287109375, -3.1577072143554688, [-2.7149887084960938, -3.6004257202148438])",354823168,gpt2-medium
A ruler is a,tool.,ruler,tool,3,"(-8.346000671386719, -4.173000335693359, [-5.641914367675781, -2.7040863037109375])",354823168,gpt2-medium
A screwdriver is a,tool.,screwdriver,tool,4,"(-8.692245483398438, -4.346122741699219, [-2.8806838989257812, -5.811561584472656])",354823168,gpt2-medium
A drill is a,tool.,drill,tool,5,"(-8.576141357421875, -4.2880706787109375, [-4.109916687011719, -4.466224670410156])",354823168,gpt2-medium
A nail is a,tool.,nail,tool,6,"(-7.609611511230469, -3.8048057556152344, [-3.9687652587890625, -3.6408462524414062])",354823168,gpt2-medium
A tape measure is a,tool.,tape measure,tool,7,"(-10.047271728515625, -5.0236358642578125, [-3.5167617797851562, -6.530509948730469])",354823168,gpt2-medium
A sawhorse is a,tool.,sawhorse,tool,8,"(-12.53936767578125, -6.269683837890625, [-6.499443054199219, -6.039924621582031])",354823168,gpt2-medium
A sandpaper is a,tool.,sandpaper,tool,9,"(-9.927692413330078, -4.963846206665039, [-4.327934265136719, -5.599758148193359])",354823168,gpt2-medium
A sander is a,tool.,sander,tool,10,"(-8.446258544921875, -4.2231292724609375, [-2.0750961303710938, -6.371162414550781])",354823168,gpt2-medium
A level is a,tool.,level,tool,11,"(-9.120819091796875, -4.5604095458984375, [-5.714134216308594, -3.4066848754882812])",354823168,gpt2-medium
A plane is a,tool.,plane,tool,12,"(-6.871368408203125, -3.4356842041015625, [-4.710136413574219, -2.1612319946289062])",354823168,gpt2-medium
A file is a,tool.,file,tool,13,"(-10.860206604003906, -5.430103302001953, [-7.763359069824219, -3.0968475341796875])",354823168,gpt2-medium
A toolbox is a,tool.,toolbox,tool,14,"(-6.346714019775391, -3.1733570098876953, [-2.3737411499023438, -3.972972869873047])",354823168,gpt2-medium
A t-square is a,tool.,T-square,tool,15,"(-11.011749267578125, -5.5058746337890625, [-4.956825256347656, -6.054924011230469])",354823168,gpt2-medium
A chisel is a,tool.,chisel,tool,16,"(-7.01800537109375, -3.509002685546875, [-1.1590423583984375, -5.8589630126953125])",354823168,gpt2-medium
A rasp is a,tool.,rasp,tool,17,"(-11.847431182861328, -5.923715591430664, [-6.157188415527344, -5.690242767333984])",354823168,gpt2-medium
A pencil is a,tool.,pencil,tool,18,"(-5.0785980224609375, -2.5392990112304688, [-2.823272705078125, -2.2553253173828125])",354823168,gpt2-medium
A hacksaw is a,tool.,hacksaw,tool,19,"(-7.307464599609375, -3.6537322998046875, [-1.6432113647460938, -5.664253234863281])",354823168,gpt2-medium
A square is a,tool.,square,tool,20,"(-9.674972534179688, -4.837486267089844, [-6.796928405761719, -2.8780441284179688])",354823168,gpt2-medium
A bench is a,tool.,bench,tool,21,"(-8.613983154296875, -4.3069915771484375, [-5.243217468261719, -3.3707656860351562])",354823168,gpt2-medium
A plier is a,tool.,plier,tool,22,"(-7.753273010253906, -3.876636505126953, [-1.493896484375, -6.259376525878906])",354823168,gpt2-medium
A wrench is a,tool.,wrench,tool,23,"(-7.434425354003906, -3.717212677001953, [-1.4556198120117188, -5.9788055419921875])",354823168,gpt2-medium
A ladder is a,tool.,ladder,tool,24,"(-8.1563720703125, -4.07818603515625, [-3.5886154174804688, -4.567756652832031])",354823168,gpt2-medium
A lathe is a,tool.,lathe,tool,25,"(-8.384178161621094, -4.192089080810547, [-1.7676544189453125, -6.616523742675781])",354823168,gpt2-medium
A vise is a,tool.,vise,tool,26,"(-9.040237426757812, -4.520118713378906, [-2.3831787109375, -6.6570587158203125])",354823168,gpt2-medium
A screw is a,tool.,screw,tool,27,"(-8.973579406738281, -4.486789703369141, [-3.9211273193359375, -5.052452087402344])",354823168,gpt2-medium
A wood is a,tool.,wood,tool,28,"(-8.025466918945312, -4.012733459472656, [-5.539268493652344, -2.4861984252929688])",354823168,gpt2-medium
A wedge is a,tool.,wedge,tool,29,"(-9.997886657714844, -4.998943328857422, [-5.1252288818359375, -4.872657775878906])",354823168,gpt2-medium
A lumber is a,tool.,lumber,tool,30,"(-8.819808959960938, -4.409904479980469, [-4.0781402587890625, -4.741668701171875])",354823168,gpt2-medium
A blueprint is a,tool.,blueprint,tool,31,"(-8.510520935058594, -4.255260467529297, [-4.441154479980469, -4.069366455078125])",354823168,gpt2-medium
A brace is a,tool.,brace,tool,32,"(-9.327613830566406, -4.663806915283203, [-5.0842132568359375, -4.243400573730469])",354823168,gpt2-medium
An awl is a,tool.,awl,tool,33,"(-8.551971435546875, -4.2759857177734375, [-3.0177764892578125, -5.5341949462890625])",354823168,gpt2-medium
A crowbar is a,tool.,crowbar,tool,34,"(-7.813934326171875, -3.9069671630859375, [-1.7339859008789062, -6.079948425292969])",354823168,gpt2-medium
A hinge is a,tool.,hinge,tool,35,"(-10.896682739257812, -5.448341369628906, [-4.561744689941406, -6.334938049316406])",354823168,gpt2-medium
A miter box is a,tool.,miter box,tool,36,"(-8.812736511230469, -4.406368255615234, [-2.2882461547851562, -6.5244903564453125])",354823168,gpt2-medium
A knife is a,tool.,knife,tool,37,"(-4.907783508300781, -2.4538917541503906, [-2.2866134643554688, -2.6211700439453125])",354823168,gpt2-medium
A chalk is a,tool.,chalk,tool,38,"(-9.1671142578125, -4.58355712890625, [-5.030670166015625, -4.136444091796875])",354823168,gpt2-medium
A nut is a,tool.,nut,tool,39,"(-8.961875915527344, -4.480937957763672, [-5.351722717285156, -3.6101531982421875])",354823168,gpt2-medium
A bolt is a,tool.,bolt,tool,40,"(-8.554405212402344, -4.277202606201172, [-3.8589401245117188, -4.695465087890625])",354823168,gpt2-medium
A plumb line is a,tool.,plumb line,tool,41,"(-10.798759460449219, -5.399379730224609, [-4.3945159912109375, -6.404243469238281])",354823168,gpt2-medium
A brush is a,tool.,brush,tool,42,"(-6.811531066894531, -3.4057655334472656, [-3.0564117431640625, -3.7551193237304688])",354823168,gpt2-medium
A sledge hammer is a,tool.,sledge hammer,tool,43,"(-9.875274658203125, -4.9376373291015625, [-2.954864501953125, -6.92041015625])",354823168,gpt2-medium
A glue is a,tool.,glue,tool,44,"(-10.533287048339844, -5.266643524169922, [-5.477104187011719, -5.056182861328125])",354823168,gpt2-medium
A paintbrush is a,tool.,paintbrush,tool,45,"(-7.403678894042969, -3.7018394470214844, [-2.7107086181640625, -4.692970275878906])",354823168,gpt2-medium
A varnish is a,tool.,varnish,tool,46,"(-13.30477523803711, -6.652387619018555, [-6.8576202392578125, -6.447154998779297])",354823168,gpt2-medium
An apron is a,tool.,apron,tool,47,"(-12.385162353515625, -6.1925811767578125, [-6.418403625488281, -5.966758728027344])",354823168,gpt2-medium
A stapler is a,tool.,stapler,tool,48,"(-8.335052490234375, -4.1675262451171875, [-2.0995941162109375, -6.2354583740234375])",354823168,gpt2-medium
An extension cord is a,tool.,extension cord,tool,49,"(-12.817569732666016, -6.408784866333008, [-5.88006591796875, -6.937503814697266])",354823168,gpt2-medium
A soldering iron is a,tool.,soldering iron,tool,50,"(-8.554985046386719, -4.277492523193359, [-3.3228912353515625, -5.232093811035156])",354823168,gpt2-medium
A plaster is a,tool.,plaster,tool,51,"(-10.008148193359375, -5.0040740966796875, [-5.545143127441406, -4.463005065917969])",354823168,gpt2-medium
A wheelbarrow is a,tool.,wheelbarrow,tool,52,"(-8.793937683105469, -4.396968841552734, [-3.3265151977539062, -5.4674224853515625])",354823168,gpt2-medium
An axe is a,tool.,axe,tool,53,"(-6.681678771972656, -3.340839385986328, [-2.596527099609375, -4.085151672363281])",354823168,gpt2-medium
A slide rule is a,tool.,slide rule,tool,54,"(-9.542774200439453, -4.771387100219727, [-3.3861770629882812, -6.156597137451172])",354823168,gpt2-medium
A cement is a,tool.,cement,tool,55,"(-9.766250610351562, -4.883125305175781, [-5.91131591796875, -3.8549346923828125])",354823168,gpt2-medium
An anvil is a,tool.,anvil,tool,56,"(-6.9145355224609375, -3.4572677612304688, [-1.662567138671875, -5.2519683837890625])",354823168,gpt2-medium
A hatchet is a,tool.,hatchet,tool,57,"(-7.501617431640625, -3.7508087158203125, [-2.0634307861328125, -5.4381866455078125])",354823168,gpt2-medium
A rag is a,tool.,rag,tool,58,"(-8.148216247558594, -4.074108123779297, [-4.30615234375, -3.8420639038085938])",354823168,gpt2-medium
A scissor is a,tool.,scissor,tool,59,"(-8.19683837890625, -4.098419189453125, [-2.6006011962890625, -5.5962371826171875])",354823168,gpt2-medium
A crane is a,tool.,crane,tool,60,"(-9.7852783203125, -4.89263916015625, [-3.3262405395507812, -6.459037780761719])",354823168,gpt2-medium
Orange is a,fruit.,orange,fruit,1,"(-9.980384826660156, -4.990192413330078, [-6.712608337402344, -3.2677764892578125])",354823168,gpt2-medium
Apple is a,fruit.,apple,fruit,2,"(-13.586795806884766, -6.793397903442383, [-9.502487182617188, -4.084308624267578])",354823168,gpt2-medium
Banana is a,fruit.,banana,fruit,3,"(-7.4524993896484375, -3.7262496948242188, [-3.9900360107421875, -3.46246337890625])",354823168,gpt2-medium
Peach is a,fruit.,peach,fruit,4,"(-8.603614807128906, -4.301807403564453, [-5.177055358886719, -3.4265594482421875])",354823168,gpt2-medium
Pear is a,fruit.,pear,fruit,5,"(-11.3468017578125, -5.67340087890625, [-8.173927307128906, -3.1728744506835938])",354823168,gpt2-medium
Apricot is a,fruit.,apricot,fruit,6,"(-8.959465026855469, -4.479732513427734, [-4.196846008300781, -4.7626190185546875])",354823168,gpt2-medium
Tangerine is a,fruit.,tangerine,fruit,7,"(-9.479118347167969, -4.739559173583984, [-5.06524658203125, -4.413871765136719])",354823168,gpt2-medium
Plum is a,fruit.,plum,fruit,8,"(-10.317649841308594, -5.158824920654297, [-6.400871276855469, -3.916778564453125])",354823168,gpt2-medium
Grape is a,fruit.,grape,fruit,9,"(-7.361213684082031, -3.6806068420410156, [-3.8572463989257812, -3.50396728515625])",354823168,gpt2-medium
Nectarine is a,fruit.,nectarine,fruit,10,"(-9.778121948242188, -4.889060974121094, [-5.729095458984375, -4.0490264892578125])",354823168,gpt2-medium
Strawberry is a,fruit.,strawberry,fruit,11,"(-8.392807006835938, -4.196403503417969, [-4.1823883056640625, -4.210418701171875])",354823168,gpt2-medium
Grapefruit is a,fruit.,grapefruit,fruit,12,"(-7.768768310546875, -3.8843841552734375, [-2.97369384765625, -4.795074462890625])",354823168,gpt2-medium
Berry is a,fruit.,berry,fruit,13,"(-11.714859008789062, -5.857429504394531, [-8.282630920410156, -3.4322280883789062])",354823168,gpt2-medium
Cherry is a,fruit.,cherry,fruit,14,"(-8.786880493164062, -4.393440246582031, [-4.9048919677734375, -3.881988525390625])",354823168,gpt2-medium
Pineapple is a,fruit.,pineapple,fruit,15,"(-8.057426452636719, -4.028713226318359, [-4.131690979003906, -3.9257354736328125])",354823168,gpt2-medium
Blackberry is a,fruit.,blackberry,fruit,16,"(-12.986747741699219, -6.493373870849609, [-9.136871337890625, -3.8498764038085938])",354823168,gpt2-medium
Melon is a,fruit.,melon,fruit,17,"(-9.722434997558594, -4.861217498779297, [-6.159339904785156, -3.5630950927734375])",354823168,gpt2-medium
Blueberry is a,fruit.,blueberry,fruit,18,"(-8.540840148925781, -4.270420074462891, [-4.407676696777344, -4.1331634521484375])",354823168,gpt2-medium
Raspberry is a,fruit.,raspberry,fruit,19,"(-13.588264465332031, -6.794132232666016, [-9.609214782714844, -3.9790496826171875])",354823168,gpt2-medium
Lemon is a,fruit.,lemon,fruit,20,"(-9.569595336914062, -4.784797668457031, [-5.992881774902344, -3.5767135620117188])",354823168,gpt2-medium
Black raspberry is a,fruit.,black raspberry,fruit,21,"(-9.137428283691406, -4.568714141845703, [-4.5020294189453125, -4.635398864746094])",354823168,gpt2-medium
Boysenberry is a,fruit.,boysenberry,fruit,22,"(-10.729179382324219, -5.364589691162109, [-6.047508239746094, -4.681671142578125])",354823168,gpt2-medium
Watermelon is a,fruit.,watermelon,fruit,23,"(-7.503440856933594, -3.751720428466797, [-3.21600341796875, -4.287437438964844])",354823168,gpt2-medium
Cantaloupe is a,fruit.,cantaloupe,fruit,24,"(-8.906608581542969, -4.453304290771484, [-4.414085388183594, -4.492523193359375])",354823168,gpt2-medium
Lime is a,fruit.,lime,fruit,25,"(-9.285667419433594, -4.642833709716797, [-5.941734313964844, -3.34393310546875])",354823168,gpt2-medium
Tangelo is a,fruit.,tangelo,fruit,26,"(-13.664283752441406, -6.832141876220703, [-9.212600708007812, -4.451683044433594])",354823168,gpt2-medium
Papaya is a,fruit.,papaya,fruit,27,"(-8.043891906738281, -4.021945953369141, [-4.0105438232421875, -4.033348083496094])",354823168,gpt2-medium
Honeydew is a,fruit.,honeydew,fruit,28,"(-10.900733947753906, -5.450366973876953, [-6.202674865722656, -4.69805908203125])",354823168,gpt2-medium
Fig is a,fruit.,fig,fruit,29,"(-16.750370025634766, -8.375185012817383, [-11.676353454589844, -5.074016571044922])",354823168,gpt2-medium
Mango is a,fruit.,mango,fruit,30,"(-10.168304443359375, -5.0841522216796875, [-6.100486755371094, -4.067817687988281])",354823168,gpt2-medium
Guava is a,fruit.,guava,fruit,31,"(-10.104621887207031, -5.052310943603516, [-5.3035125732421875, -4.801109313964844])",354823168,gpt2-medium
Pomegranate is a,fruit.,pomegranate,fruit,32,"(-8.356025695800781, -4.178012847900391, [-3.7368011474609375, -4.619224548339844])",354823168,gpt2-medium
Cranberry is a,fruit.,cranberry,fruit,33,"(-8.67901611328125, -4.339508056640625, [-4.29412841796875, -4.3848876953125])",354823168,gpt2-medium
Passion fruit is a,fruit.,passion fruit,fruit,34,"(-9.245651245117188, -4.622825622558594, [-2.908050537109375, -6.3376007080078125])",354823168,gpt2-medium
Prune is a,fruit.,prune,fruit,35,"(-11.100433349609375, -5.5502166748046875, [-7.3917999267578125, -3.7086334228515625])",354823168,gpt2-medium
Gooseberry is a,fruit.,gooseberry,fruit,36,"(-10.998077392578125, -5.4990386962890625, [-6.575477600097656, -4.422599792480469])",354823168,gpt2-medium
Date is a,fruit.,date,fruit,37,"(-14.219993591308594, -7.109996795654297, [-10.925003051757812, -3.2949905395507812])",354823168,gpt2-medium
Kumquat is a,fruit.,kumquat,fruit,38,"(-12.278724670410156, -6.139362335205078, [-7.887397766113281, -4.391326904296875])",354823168,gpt2-medium
Raisin is a,fruit.,raisin,fruit,39,"(-11.240089416503906, -5.620044708251953, [-7.163177490234375, -4.076911926269531])",354823168,gpt2-medium
Muskmelon is a,fruit.,muskmelon,fruit,40,"(-13.109130859375, -6.5545654296875, [-8.937004089355469, -4.172126770019531])",354823168,gpt2-medium
Persimmon is a,fruit.,persimmon,fruit,41,"(-10.912422180175781, -5.456211090087891, [-6.953498840332031, -3.95892333984375])",354823168,gpt2-medium
Pawpaw is a,fruit.,pawpaw,fruit,42,"(-12.323944091796875, -6.1619720458984375, [-8.686836242675781, -3.6371078491210938])",354823168,gpt2-medium
Coconut is a,fruit.,coconut,fruit,43,"(-9.488113403320312, -4.744056701660156, [-5.3593292236328125, -4.1287841796875])",354823168,gpt2-medium
Avocado is a,fruit.,avocado,fruit,44,"(-8.844863891601562, -4.422431945800781, [-4.2806549072265625, -4.564208984375])",354823168,gpt2-medium
Pumpkin is a,fruit.,pumpkin,fruit,45,"(-8.8643798828125, -4.43218994140625, [-5.339332580566406, -3.5250473022460938])",354823168,gpt2-medium
Tomato is a,fruit.,tomato,fruit,46,"(-8.883087158203125, -4.4415435791015625, [-4.748069763183594, -4.135017395019531])",354823168,gpt2-medium
Nut is a,fruit.,nut,fruit,47,"(-10.687271118164062, -5.343635559082031, [-6.984046936035156, -3.7032241821289062])",354823168,gpt2-medium
Gourd is a,fruit.,gourd,fruit,48,"(-10.254661560058594, -5.127330780029297, [-6.270271301269531, -3.9843902587890625])",354823168,gpt2-medium
Olive is a,fruit.,olive,fruit,49,"(-10.225448608398438, -5.112724304199219, [-6.605194091796875, -3.6202545166015625])",354823168,gpt2-medium
Pickle is a,fruit.,pickle,fruit,50,"(-10.69403076171875, -5.347015380859375, [-7.386985778808594, -3.3070449829101562])",354823168,gpt2-medium
Squash is a,fruit.,squash,fruit,51,"(-10.904792785644531, -5.452396392822266, [-6.589111328125, -4.315681457519531])",354823168,gpt2-medium
A pant is a,clothing.,pant,clothing,1,"(-12.612972259521484, -6.306486129760742, [-5.594215393066406, -7.018756866455078])",354823168,gpt2-medium
A shirt is a,clothing.,shirt,clothing,2,"(-12.002666473388672, -6.001333236694336, [-6.040397644042969, -5.962268829345703])",354823168,gpt2-medium
A dress is a,clothing.,dress,clothing,3,"(-10.248420715332031, -5.124210357666016, [-6.1460418701171875, -4.102378845214844])",354823168,gpt2-medium
A skirt is a,clothing.,skirt,clothing,4,"(-13.202896118164062, -6.601448059082031, [-6.411048889160156, -6.791847229003906])",354823168,gpt2-medium
A blouse is a,clothing.,blouse,clothing,5,"(-13.57125473022461, -6.785627365112305, [-6.1799163818359375, -7.391338348388672])",354823168,gpt2-medium
A suit is a,clothing.,suit,clothing,6,"(-12.679374694824219, -6.339687347412109, [-7.8973541259765625, -4.782020568847656])",354823168,gpt2-medium
A slack is a,clothing.,slack,clothing,7,"(-17.213844299316406, -8.606922149658203, [-10.448196411132812, -6.765647888183594])",354823168,gpt2-medium
A jacket is a,clothing.,jacket,clothing,8,"(-12.827632904052734, -6.413816452026367, [-5.7428131103515625, -7.084819793701172])",354823168,gpt2-medium
A coat is a,clothing.,coat,clothing,9,"(-12.763359069824219, -6.381679534912109, [-6.4716796875, -6.291679382324219])",354823168,gpt2-medium
A sweater is a,clothing.,sweater,clothing,10,"(-12.945499420166016, -6.472749710083008, [-5.926795959472656, -7.018703460693359])",354823168,gpt2-medium
A sweatshirt is a,clothing.,sweatshirt,clothing,11,"(-13.227554321289062, -6.613777160644531, [-5.5321502685546875, -7.695404052734375])",354823168,gpt2-medium
An underpant is a,clothing.,underpant,clothing,12,"(-13.56646728515625, -6.783233642578125, [-6.150886535644531, -7.415580749511719])",354823168,gpt2-medium
A sports jacket is a,clothing.,sports jacket,clothing,13,"(-13.588970184326172, -6.794485092163086, [-5.7351531982421875, -7.853816986083984])",354823168,gpt2-medium
A jumper is a,clothing.,jumper,clothing,14,"(-17.910808563232422, -8.955404281616211, [-10.561676025390625, -7.349132537841797])",354823168,gpt2-medium
A panty is a,clothing.,panty,clothing,15,"(-13.157440185546875, -6.5787200927734375, [-5.7709808349609375, -7.3864593505859375])",354823168,gpt2-medium
A sock is a,clothing.,sock,clothing,16,"(-13.689437866210938, -6.844718933105469, [-6.494232177734375, -7.1952056884765625])",354823168,gpt2-medium
A parka is a,clothing.,parka,clothing,17,"(-11.53719711303711, -5.768598556518555, [-4.985443115234375, -6.551753997802734])",354823168,gpt2-medium
A pajama is a,clothing.,pajama,clothing,18,"(-11.459537506103516, -5.729768753051758, [-5.151824951171875, -6.307712554931641])",354823168,gpt2-medium
An undershirt is a,clothing.,undershirt,clothing,19,"(-13.707263946533203, -6.853631973266602, [-4.93914794921875, -8.768115997314453])",354823168,gpt2-medium
An overcoat is a,clothing.,overcoat,clothing,20,"(-13.341381072998047, -6.670690536499023, [-5.223823547363281, -8.117557525634766])",354823168,gpt2-medium
A nightgown is a,clothing.,nightgown,clothing,21,"(-13.159828186035156, -6.579914093017578, [-5.642295837402344, -7.5175323486328125])",354823168,gpt2-medium
A raincoat is a,clothing.,raincoat,clothing,22,"(-12.741279602050781, -6.370639801025391, [-5.922050476074219, -6.8192291259765625])",354823168,gpt2-medium
A bathing suit is a,clothing.,bathing suit,clothing,23,"(-13.212394714355469, -6.606197357177734, [-6.139625549316406, -7.0727691650390625])",354823168,gpt2-medium
A bathrobe is a,clothing.,bathrobe,clothing,24,"(-13.754585266113281, -6.877292633056641, [-5.7588043212890625, -7.995780944824219])",354823168,gpt2-medium
A slip is a,clothing.,slip,clothing,25,"(-18.270111083984375, -9.135055541992188, [-11.020401000976562, -7.2497100830078125])",354823168,gpt2-medium
A bra is a,clothing.,bra,clothing,26,"(-13.06521224975586, -6.53260612487793, [-6.3140869140625, -6.751125335693359])",354823168,gpt2-medium
A shoe is a,clothing.,shoe,clothing,27,"(-13.68197250366211, -6.840986251831055, [-7.7725982666015625, -5.909374237060547])",354823168,gpt2-medium
A tuxedo is a,clothing.,tuxedo,clothing,28,"(-13.353717803955078, -6.676858901977539, [-6.245277404785156, -7.108440399169922])",354823168,gpt2-medium
A stocking is a,clothing.,stocking,clothing,29,"(-14.690750122070312, -7.345375061035156, [-7.304740905761719, -7.386009216308594])",354823168,gpt2-medium
A vest is a,clothing.,vest,clothing,30,"(-13.802284240722656, -6.901142120361328, [-6.38787841796875, -7.414405822753906])",354823168,gpt2-medium
A nylon is a,clothing.,nylon,clothing,31,"(-17.054183959960938, -8.527091979980469, [-9.391227722167969, -7.662956237792969])",354823168,gpt2-medium
A cape is a,clothing.,cape,clothing,32,"(-13.318748474121094, -6.659374237060547, [-6.049232482910156, -7.2695159912109375])",354823168,gpt2-medium
A boot is a,clothing.,boot,clothing,33,"(-16.290611267089844, -8.145305633544922, [-10.065116882324219, -6.225494384765625])",354823168,gpt2-medium
A sandal is a,clothing.,sandal,clothing,34,"(-14.864707946777344, -7.432353973388672, [-6.9045867919921875, -7.960121154785156])",354823168,gpt2-medium
