preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A stork is a,bird.,stork,bird,41,"[(-5.345455646514893, -2.6727278232574463, [-4.017170429229736, -1.3282852172851562]), (-4.835251331329346, -2.417625665664673, [-3.825227737426758, -1.010023593902588]), (-5.835957050323486, -2.917978525161743, [-4.6968560218811035, -1.1391010284423828]), (-5.0033769607543945, -2.5016884803771973, [-4.134995460510254, -0.8683815002441406]), (-5.851859092712402, -2.925929546356201, [-4.729101181030273, -1.122757911682129])]",116535552,openai-gpt
A buzzard is a,bird.,buzzard,bird,42,"[(-4.49328088760376, -2.24664044380188, [-3.3768668174743652, -1.1164140701293945]), (-3.2573390007019043, -1.6286695003509521, [-2.441701889038086, -0.8156371116638184]), (-4.923715591430664, -2.461857795715332, [-3.8178060054779053, -1.105909824371338]), (-3.992371082305908, -1.996185541152954, [-2.985464096069336, -1.0069069862365723]), (-4.208836555480957, -2.1044182777404785, [-3.0805630683898926, -1.1282734870910645])]",116535552,openai-gpt
A swan is a,bird.,swan,bird,43,"[(-4.85594367980957, -2.427971839904785, [-3.961209535598755, -0.8947343826293945]), (-5.367955207824707, -2.6839776039123535, [-4.416508674621582, -0.951446533203125]), (-4.65645694732666, -2.32822847366333, [-3.668921947479248, -0.9875349998474121]), (-3.9809999465942383, -1.9904999732971191, [-3.086996078491211, -0.8940038681030273]), (-4.508840560913086, -2.254420280456543, [-3.7368617057800293, -0.7719788551330566])]",116535552,openai-gpt
A flamingo is a,bird.,flamingo,bird,44,"[(-5.751153945922852, -2.875576972961426, [-4.5815839767456055, -1.169569969177246]), (-6.724958419799805, -3.3624792098999023, [-5.439783096313477, -1.2851753234863281]), (-6.846316337585449, -3.4231581687927246, [-5.619059085845947, -1.227257251739502]), (-7.650915622711182, -3.825457811355591, [-6.414425373077393, -1.236490249633789]), (-6.503744602203369, -3.2518723011016846, [-4.906785488128662, -1.596959114074707])]",116535552,openai-gpt
A duck is a,bird.,duck,bird,45,"[(-5.3633527755737305, -2.6816763877868652, [-4.466259479522705, -0.8970932960510254]), (-6.564448356628418, -3.282224178314209, [-5.57643985748291, -0.9880084991455078]), (-5.567285537719727, -2.7836427688598633, [-4.618142127990723, -0.9491434097290039]), (-6.730846405029297, -3.3654232025146484, [-5.711451530456543, -1.019394874572754]), (-5.515211582183838, -2.757605791091919, [-4.67991304397583, -0.8352985382080078])]",116535552,openai-gpt
A peacock is a,bird.,peacock,bird,46,"[(-4.8961873054504395, -2.4480936527252197, [-3.9176554679870605, -0.9785318374633789]), (-5.113781929016113, -2.5568909645080566, [-3.962174892425537, -1.1516070365905762]), (-4.860709190368652, -2.430354595184326, [-3.961968183517456, -0.8987412452697754]), (-4.128975868225098, -2.064487934112549, [-2.998349666595459, -1.1306262016296387]), (-4.102085113525391, -2.0510425567626953, [-3.320955276489258, -0.7811298370361328])]",116535552,openai-gpt
An egret is a,bird.,egret,bird,47,"[(-8.299910545349121, -4.1499552726745605, [-6.724709987640381, -1.5752005577087402]), (-7.659233570098877, -3.8296167850494385, [-6.374945640563965, -1.284287929534912]), (-7.486623287200928, -3.743311643600464, [-5.803800582885742, -1.6828227043151855]), (-7.081827640533447, -3.5409138202667236, [-5.798242568969727, -1.2835850715637207]), (-8.731828689575195, -4.365914344787598, [-6.6858673095703125, -2.0459609031677246])]",116535552,openai-gpt
A chicken is a,bird.,chicken,bird,48,"[(-5.799695014953613, -2.8998475074768066, [-4.998226165771484, -0.8014688491821289]), (-3.739945411682129, -1.8699727058410645, [-2.6485238075256348, -1.0914216041564941]), (-7.339256763458252, -3.669628381729126, [-6.174805641174316, -1.1644511222839355]), (-4.144621849060059, -2.0723109245300293, [-3.331117630004883, -0.8135042190551758]), (-5.25953483581543, -2.629767417907715, [-4.110267639160156, -1.1492671966552734])]",116535552,openai-gpt
A turkey is a,bird.,turkey,bird,49,"[(-4.8498430252075195, -2.4249215126037598, [-4.123015880584717, -0.7268271446228027]), (-5.471037864685059, -2.7355189323425293, [-4.503643035888672, -0.9673948287963867]), (-6.505086421966553, -3.2525432109832764, [-5.458559036254883, -1.04652738571167]), (-4.590822219848633, -2.2954111099243164, [-3.7652523517608643, -0.8255701065063477]), (-4.398350238800049, -2.1991751194000244, [-3.431886672973633, -0.966463565826416])]",116535552,openai-gpt
An ostrich is a,bird.,ostrich,bird,50,"[(-4.036970138549805, -2.0184850692749023, [-2.90023136138916, -1.1367387771606445]), (-3.989128589630127, -1.9945642948150635, [-3.1284356117248535, -0.8606929779052734]), (-4.594046592712402, -2.297023296356201, [-3.3706817626953125, -1.2233648300170898]), (-4.434917449951172, -2.217458724975586, [-3.3415656089782715, -1.0933518409729004]), (-4.2830586433410645, -2.1415293216705322, [-3.2906761169433594, -0.9923825263977051])]",116535552,openai-gpt
A titmouse is a,bird.,titmouse,bird,51,"[(-7.200776100158691, -3.6003880500793457, [-6.345282554626465, -0.8554935455322266]), (-8.308530807495117, -4.154265403747559, [-7.0957841873168945, -1.2127461433410645]), (-7.471710681915283, -3.7358553409576416, [-6.413206100463867, -1.058504581451416]), (-8.068681716918945, -4.034340858459473, [-7.22634220123291, -0.842339038848877]), (-6.767513275146484, -3.383756637573242, [-5.835597991943359, -0.931915283203125])]",116535552,openai-gpt
An emu is a,bird.,emu,bird,52,"[(-6.843201637268066, -3.421600818634033, [-5.800816535949707, -1.0423851013183594]), (-7.967433929443359, -3.9837169647216797, [-6.605840682983398, -1.361593246459961]), (-8.071126937866211, -4.0355634689331055, [-6.953502178192139, -1.1176252365112305]), (-8.798921585083008, -4.399460792541504, [-7.295475006103516, -1.503446102142334]), (-8.403803825378418, -4.201901912689209, [-6.96384334564209, -1.4399604797363281])]",116535552,openai-gpt
A penguin is a,bird.,penguin,bird,53,"[(-6.62235164642334, -3.31117582321167, [-5.799171447753906, -0.8231801986694336]), (-6.817857265472412, -3.408928632736206, [-6.153079032897949, -0.6647782325744629]), (-5.717540264129639, -2.8587701320648193, [-4.95689582824707, -0.7606444358825684]), (-6.290994167327881, -3.1454970836639404, [-5.412604331970215, -0.878389835357666]), (-6.042367935180664, -3.021183967590332, [-5.149517059326172, -0.8928508758544922])]",116535552,openai-gpt
A bat is a,bird.,bat,bird,54,"[(-4.298088073730469, -2.1490440368652344, [-3.356515407562256, -0.9415726661682129]), (-4.691850662231445, -2.3459253311157227, [-3.885390281677246, -0.8064603805541992]), (-4.930707931518555, -2.4653539657592773, [-3.950324535369873, -0.9803833961486816]), (-5.870461940765381, -2.9352309703826904, [-4.841025352478027, -1.0294365882873535]), (-4.432427883148193, -2.2162139415740967, [-3.411435604095459, -1.0209922790527344])]",116535552,openai-gpt
Football is a,sport.,football,sport,1,"[(-6.405158042907715, -3.2025790214538574, [-5.012114524841309, -1.3930435180664062]), (-8.373336791992188, -4.186668395996094, [-6.8132781982421875, -1.5600590705871582]), (-8.235725402832031, -4.117862701416016, [-6.633055686950684, -1.6026697158813477]), (-10.233213424682617, -5.116606712341309, [-8.379196166992188, -1.854017734527588]), (-6.861293315887451, -3.4306466579437256, [-5.651000499725342, -1.2102928161621094])]",116535552,openai-gpt
Baseball is a,sport.,baseball,sport,2,"[(-8.441526412963867, -4.220763206481934, [-7.100407123565674, -1.3411192893981934]), (-9.535406112670898, -4.767703056335449, [-7.757946491241455, -1.7774591445922852]), (-7.567331790924072, -3.783665895462036, [-5.975639820098877, -1.5916919708251953]), (-8.17808723449707, -4.089043617248535, [-6.781583786010742, -1.39650297164917]), (-8.347365379333496, -4.173682689666748, [-7.206913471221924, -1.1404519081115723])]",116535552,openai-gpt
Basketball is a,sport.,basketball,sport,3,"[(-7.454682350158691, -3.7273411750793457, [-5.754945278167725, -1.6997368335723877]), (-8.340855598449707, -4.1704277992248535, [-6.261590003967285, -2.0792653560638428]), (-8.16727066040039, -4.083635330200195, [-6.246945858001709, -1.9203250408172607]), (-8.836896896362305, -4.418448448181152, [-7.236894130706787, -1.6000022888183594]), (-7.240793228149414, -3.620396614074707, [-5.281282424926758, -1.9595105648040771])]",116535552,openai-gpt
Tennis is a,sport.,tennis,sport,4,"[(-7.626608848571777, -3.8133044242858887, [-5.6370086669921875, -1.9896001815795898]), (-7.7480573654174805, -3.8740286827087402, [-5.9028825759887695, -1.84517502784729]), (-7.831523418426514, -3.915761709213257, [-5.992445945739746, -1.8390774726867676]), (-6.499452590942383, -3.2497262954711914, [-4.837249755859375, -1.6622028350830078]), (-7.1253790855407715, -3.5626895427703857, [-5.859993934631348, -1.2653851509094238])]",116535552,openai-gpt
Softball is a,sport.,softball,sport,5,"[(-10.683055877685547, -5.341527938842773, [-8.788867950439453, -1.8941874504089355]), (-9.09034538269043, -4.545172691345215, [-7.630575180053711, -1.4597697257995605]), (-9.161300659179688, -4.580650329589844, [-7.832443714141846, -1.3288564682006836]), (-9.078239440917969, -4.539119720458984, [-6.919305801391602, -2.158933162689209]), (-7.574126243591309, -3.7870631217956543, [-6.254337787628174, -1.3197884559631348])]",116535552,openai-gpt
Canoeing is a,sport.,canoeing,sport,6,"[(-8.689952850341797, -4.344976425170898, [-7.270516872406006, -1.419435977935791]), (-8.103954315185547, -4.051977157592773, [-6.022642135620117, -2.081312656402588]), (-7.786512851715088, -3.893256425857544, [-5.811799049377441, -1.9747138023376465]), (-8.326583862304688, -4.163291931152344, [-7.250794410705566, -1.0757899284362793]), (-7.581780433654785, -3.7908902168273926, [-6.152446746826172, -1.4293336868286133])]",116535552,openai-gpt
Handball is a,sport.,handball,sport,7,"[(-7.418793678283691, -3.7093968391418457, [-6.295074462890625, -1.1237192153930664]), (-6.936087131500244, -3.468043565750122, [-5.308457851409912, -1.627629280090332]), (-7.43845796585083, -3.719228982925415, [-5.912757873535156, -1.5257000923156738]), (-7.944928169250488, -3.972464084625244, [-6.064759254455566, -1.8801686763763428]), (-7.990909576416016, -3.995454788208008, [-6.365360260009766, -1.62554931640625])]",116535552,openai-gpt
Rugby is a,sport.,rugby,sport,8,"[(-10.219385147094727, -5.109692573547363, [-8.38780689239502, -1.831578254699707]), (-8.472464561462402, -4.236232280731201, [-6.977233409881592, -1.4952311515808105]), (-8.685707092285156, -4.342853546142578, [-7.091488361358643, -1.5942192077636719]), (-7.697360038757324, -3.848680019378662, [-6.059165954589844, -1.6381940841674805]), (-8.867220878601074, -4.433610439300537, [-6.917994499206543, -1.9492263793945312])]",116535552,openai-gpt
Hockey is a,sport.,hockey,sport,9,"[(-6.8083038330078125, -3.4041519165039062, [-5.254204750061035, -1.5540990829467773]), (-6.957118034362793, -3.4785590171813965, [-5.5501298904418945, -1.4069881439208984]), (-7.268108367919922, -3.634054183959961, [-5.787564277648926, -1.480544090270996]), (-8.309759140014648, -4.154879570007324, [-6.692683219909668, -1.6170754432678223]), (-10.428478240966797, -5.214239120483398, [-8.908212661743164, -1.5202655792236328])]",116535552,openai-gpt
Ice hockey is a,sport.,ice hockey,sport,10,"[(-3.880460739135742, -1.940230369567871, [-2.5014543533325195, -1.3790063858032227]), (-5.345792770385742, -2.672896385192871, [-3.8616831302642822, -1.4841094017028809]), (-8.169366836547852, -4.084683418273926, [-6.751474857330322, -1.417891502380371]), (-7.121145725250244, -3.560572862625122, [-5.825695991516113, -1.2954497337341309]), (-4.3881731033325195, -2.1940865516662598, [-2.6398959159851074, -1.748277187347412])]",116535552,openai-gpt
Swimming is a,sport.,swimming,sport,11,"[(-9.140828132629395, -4.570414066314697, [-7.569982051849365, -1.5708460807800293]), (-8.423978805541992, -4.211989402770996, [-7.019196033477783, -1.4047832489013672]), (-8.926603317260742, -4.463301658630371, [-7.580507755279541, -1.3460960388183594]), (-8.978193283081055, -4.489096641540527, [-7.779788494110107, -1.1984052658081055]), (-8.360185623168945, -4.180092811584473, [-6.910306930541992, -1.4498791694641113])]",116535552,openai-gpt
Track is a,sport.,track,sport,12,"[(-11.251005172729492, -5.625502586364746, [-9.826627731323242, -1.42437744140625]), (-10.919744491577148, -5.459872245788574, [-9.610703468322754, -1.3090410232543945]), (-10.861116409301758, -5.430558204650879, [-9.413612365722656, -1.4475045204162598]), (-11.370291709899902, -5.685145854949951, [-9.886110305786133, -1.4841814041137695]), (-12.271123886108398, -6.135561943054199, [-10.180562019348145, -2.090562343597412])]",116535552,openai-gpt
Boxing is a,sport.,boxing,sport,13,"[(-7.6230034828186035, -3.8115017414093018, [-5.927768707275391, -1.695234775543213]), (-6.9346394538879395, -3.4673197269439697, [-5.640046119689941, -1.294593334197998]), (-10.13326358795166, -5.06663179397583, [-8.802228927612305, -1.3310346603393555]), (-6.459872245788574, -3.229936122894287, [-4.7755231857299805, -1.6843490600585938]), (-7.364668369293213, -3.6823341846466064, [-5.816202163696289, -1.5484662055969238])]",116535552,openai-gpt
Volleyball is a,sport.,volleyball,sport,14,"[(-7.716722011566162, -3.858361005783081, [-6.138628959655762, -1.5780930519104004]), (-8.021349906921387, -4.010674953460693, [-6.500040054321289, -1.5213098526000977]), (-8.491157531738281, -4.245578765869141, [-6.6296539306640625, -1.8615033626556396]), (-8.205060958862305, -4.102530479431152, [-6.295382976531982, -1.9096782207489014]), (-7.1889848709106445, -3.5944924354553223, [-5.554251194000244, -1.6347336769104004])]",116535552,openai-gpt
Lacrosse is a,sport.,lacrosse,sport,15,"[(-8.385173797607422, -4.192586898803711, [-6.781993389129639, -1.6031804084777832]), (-9.245516777038574, -4.622758388519287, [-7.184929370880127, -2.060587167739868]), (-9.08031940460205, -4.540159702301025, [-7.734899997711182, -1.3454194068908691]), (-8.279852867126465, -4.139926433563232, [-6.875062942504883, -1.404789924621582]), (-9.17268180847168, -4.58634090423584, [-7.355798721313477, -1.8168833255767822])]",116535552,openai-gpt
Skiing is a,sport.,skiing,sport,16,"[(-7.57930850982666, -3.78965425491333, [-6.025115966796875, -1.5541925430297852]), (-8.630595207214355, -4.315297603607178, [-7.303793907165527, -1.3268013000488281]), (-7.598973751068115, -3.7994868755340576, [-6.3675856590271, -1.2313880920410156]), (-7.352952480316162, -3.676476240158081, [-5.500238418579102, -1.8527140617370605]), (-6.524307727813721, -3.2621538639068604, [-5.161098480224609, -1.3632092475891113])]",116535552,openai-gpt
Golf is a,sport.,golf,sport,17,"[(-7.753513336181641, -3.8767566680908203, [-6.090607166290283, -1.6629061698913574]), (-9.076187133789062, -4.538093566894531, [-7.381102085113525, -1.695084571838379]), (-9.397342681884766, -4.698671340942383, [-7.982136249542236, -1.4152064323425293]), (-7.7097272872924805, -3.8548636436462402, [-5.464935779571533, -2.2447917461395264]), (-9.601198196411133, -4.800599098205566, [-7.962277412414551, -1.6389212608337402])]",116535552,openai-gpt
Polo is a,sport.,polo,sport,18,"[(-10.211889266967773, -5.105944633483887, [-8.75455379486084, -1.4573349952697754]), (-9.424941062927246, -4.712470531463623, [-7.227647304534912, -2.197293519973755]), (-8.934326171875, -4.4671630859375, [-7.326868057250977, -1.6074585914611816]), (-8.89570426940918, -4.44785213470459, [-7.4022297859191895, -1.4934749603271484]), (-9.283645629882812, -4.641822814941406, [-7.635371685028076, -1.6482734680175781])]",116535552,openai-gpt
Surfing is a,sport.,surfing,sport,19,"[(-8.539083480834961, -4.2695417404174805, [-6.457979679107666, -2.081103563308716]), (-7.377410888671875, -3.6887054443359375, [-5.929251670837402, -1.4481592178344727]), (-7.520783424377441, -3.7603917121887207, [-6.087748050689697, -1.4330353736877441]), (-8.888848304748535, -4.444424152374268, [-7.428787708282471, -1.4600605964660645]), (-7.311180591583252, -3.655590295791626, [-5.7606964111328125, -1.5504841804504395])]",116535552,openai-gpt
Wrestling is a,sport.,wrestling,sport,20,"[(-6.965847969055176, -3.482923984527588, [-5.539504528045654, -1.4263434410095215]), (-6.667941570281982, -3.333970785140991, [-4.705068111419678, -1.9628734588623047]), (-6.362657070159912, -3.181328535079956, [-4.407428741455078, -1.955228328704834]), (-8.914817810058594, -4.457408905029297, [-7.239918231964111, -1.6748991012573242]), (-6.02098274230957, -3.010491371154785, [-4.221433639526367, -1.7995491027832031])]",116535552,openai-gpt
Gymnastics is a,sport.,gymnastics,sport,21,"[(-6.758500576019287, -3.3792502880096436, [-5.461452484130859, -1.2970480918884277]), (-7.51444149017334, -3.75722074508667, [-5.995275020599365, -1.5191664695739746]), (-8.89018440246582, -4.44509220123291, [-7.125815391540527, -1.7643694877624512]), (-6.980913162231445, -3.4904565811157227, [-5.5535430908203125, -1.4273700714111328]), (-5.888708114624023, -2.9443540573120117, [-4.578798294067383, -1.3099098205566406])]",116535552,openai-gpt
Cricket is a,sport.,cricket,sport,22,"[(-10.754949569702148, -5.377474784851074, [-9.420477867126465, -1.3344721794128418]), (-9.991278648376465, -4.995639324188232, [-8.400215148925781, -1.5910634994506836]), (-10.406269073486328, -5.203134536743164, [-9.167097091674805, -1.2391724586486816]), (-10.150519371032715, -5.075259685516357, [-9.01819133758545, -1.1323280334472656]), (-10.4791259765625, -5.23956298828125, [-8.998908996582031, -1.4802169799804688])]",116535552,openai-gpt
Squash is a,sport.,squash,sport,23,"[(-7.934023380279541, -3.9670116901397705, [-6.434835910797119, -1.4991874694824219]), (-7.875916004180908, -3.937958002090454, [-6.505641460418701, -1.370274543762207]), (-9.264893531799316, -4.632446765899658, [-7.818282127380371, -1.4466114044189453]), (-7.635685920715332, -3.817842960357666, [-6.4351806640625, -1.200505256652832]), (-7.98887300491333, -3.994436502456665, [-6.730903625488281, -1.2579693794250488])]",116535552,openai-gpt
Badminton is a,sport.,badminton,sport,24,"[(-10.350278854370117, -5.175139427185059, [-8.999156951904297, -1.351121425628662]), (-11.570137023925781, -5.785068511962891, [-9.954687118530273, -1.6154494285583496]), (-11.949475288391113, -5.974737644195557, [-10.18250846862793, -1.7669670581817627]), (-12.139677047729492, -6.069838523864746, [-9.460783004760742, -2.678894281387329]), (-11.271671295166016, -5.635835647583008, [-9.461721420288086, -1.8099493980407715])]",116535552,openai-gpt
Racing is a,sport.,racing,sport,25,"[(-7.70162296295166, -3.85081148147583, [-6.542601585388184, -1.1590213775634766]), (-7.244564056396484, -3.622282028198242, [-5.98158073425293, -1.2629833221435547]), (-7.231412410736084, -3.615706205368042, [-6.034366607666016, -1.1970458030700684]), (-7.681864261627197, -3.8409321308135986, [-6.106539726257324, -1.575324535369873]), (-9.935365676879883, -4.967682838439941, [-8.764925956726074, -1.1704401969909668])]",116535552,openai-gpt
Pole vault is a,sport.,pole vault,sport,26,"[(-11.65867805480957, -5.829339027404785, [-9.872515678405762, -1.7861623764038086]), (-13.335356712341309, -6.667678356170654, [-10.514963150024414, -2.8203933238983154]), (-12.286815643310547, -6.143407821655273, [-10.102653503417969, -2.1841623783111572]), (-12.957413673400879, -6.4787068367004395, [-10.539987564086914, -2.417426347732544]), (-13.031169891357422, -6.515584945678711, [-10.397878646850586, -2.633291482925415])]",116535552,openai-gpt
Fencing is a,sport.,fencing,sport,27,"[(-9.76920223236084, -4.88460111618042, [-8.31528377532959, -1.45391845703125]), (-10.036029815673828, -5.018014907836914, [-7.46343994140625, -2.572589635848999]), (-10.828932762145996, -5.414466381072998, [-9.432685852050781, -1.3962469100952148]), (-10.79207992553711, -5.396039962768555, [-9.327392578125, -1.4646878242492676]), (-9.82155990600586, -4.91077995300293, [-8.16747760772705, -1.6540818214416504])]",116535552,openai-gpt
Bowling is a,sport.,bowling,sport,28,"[(-6.599828243255615, -3.2999141216278076, [-5.214968681335449, -1.384859561920166]), (-8.767204284667969, -4.383602142333984, [-7.102763652801514, -1.664440631866455]), (-7.018641471862793, -3.5093207359313965, [-5.912894248962402, -1.1057472229003906]), (-7.161240577697754, -3.580620288848877, [-5.711284637451172, -1.449955940246582]), (-7.689999580383301, -3.8449997901916504, [-6.650534629821777, -1.0394649505615234])]",116535552,openai-gpt
Water skiing is a,sport.,water skiing,sport,29,"[(-8.154272079467773, -4.077136039733887, [-6.200625419616699, -1.953646183013916]), (-7.9342803955078125, -3.9671401977539062, [-6.55931282043457, -1.3749675750732422]), (-8.701960563659668, -4.350980281829834, [-7.270862579345703, -1.4310979843139648]), (-6.539900779724121, -3.2699503898620605, [-5.215023994445801, -1.3248767852783203]), (-7.880130290985107, -3.9400651454925537, [-6.386349678039551, -1.4937806129455566])]",116535552,openai-gpt
Ice skating is a,sport.,ice skating,sport,30,"[(-7.1532816886901855, -3.5766408443450928, [-5.627117156982422, -1.5261645317077637]), (-6.694729328155518, -3.347364664077759, [-5.1850080490112305, -1.509721279144287]), (-7.812678337097168, -3.906339168548584, [-5.654580116271973, -2.158097982406616]), (-7.942905426025391, -3.9714527130126953, [-6.363096237182617, -1.5798091888427734]), (-7.132874011993408, -3.566437005996704, [-5.1293134689331055, -2.0035605430603027])]",116535552,openai-gpt
Jai alai is a,sport.,jai alai,sport,31,"[(-12.50579833984375, -6.252899169921875, [-11.021124839782715, -1.4846735000610352]), (-11.597627639770508, -5.798813819885254, [-10.281732559204102, -1.315894603729248]), (-12.839385986328125, -6.4196929931640625, [-10.481731414794922, -2.3576550483703613]), (-12.576606750488281, -6.288303375244141, [-11.61463451385498, -0.9619717597961426]), (-12.246828079223633, -6.123414039611816, [-10.18656063079834, -2.060267210006714])]",116535552,openai-gpt
Skating is a,sport.,skating,sport,32,"[(-7.97951078414917, -3.989755392074585, [-6.41623592376709, -1.56327486038208]), (-8.571319580078125, -4.2856597900390625, [-7.023830890655518, -1.5474886894226074]), (-7.734971523284912, -3.867485761642456, [-6.277071475982666, -1.457900047302246]), (-7.876550674438477, -3.9382753372192383, [-6.58702278137207, -1.2895278930664062]), (-8.443315505981445, -4.221657752990723, [-6.782130718231201, -1.6611852645874023])]",116535552,openai-gpt
Skindiving is a,sport.,skindiving,sport,33,"[(-8.851899147033691, -4.425949573516846, [-7.454431056976318, -1.397468090057373]), (-10.268522262573242, -5.134261131286621, [-8.58411979675293, -1.6844027042388916]), (-9.080169677734375, -4.5400848388671875, [-7.823356628417969, -1.2568135261535645]), (-9.176387786865234, -4.588193893432617, [-7.77685546875, -1.3995327949523926]), (-9.028768539428711, -4.5143842697143555, [-7.330234527587891, -1.6985344886779785])]",116535552,openai-gpt
Sailing is a,sport.,sailing,sport,34,"[(-8.789884567260742, -4.394942283630371, [-7.356471538543701, -1.4334135055541992]), (-10.431888580322266, -5.215944290161133, [-8.439230918884277, -1.99265718460083]), (-10.309362411499023, -5.154681205749512, [-8.63192081451416, -1.677441120147705]), (-10.278938293457031, -5.139469146728516, [-8.389907836914062, -1.8890299797058105]), (-9.286516189575195, -4.643258094787598, [-7.64195442199707, -1.644561767578125])]",116535552,openai-gpt
Diving is a,sport.,diving,sport,35,"[(-8.400895118713379, -4.2004475593566895, [-6.2272772789001465, -2.1736180782318115]), (-8.869062423706055, -4.434531211853027, [-7.578939914703369, -1.2901225090026855]), (-10.030853271484375, -5.0154266357421875, [-8.189915657043457, -1.840937614440918]), (-8.247939109802246, -4.123969554901123, [-6.792503833770752, -1.4554352760314941]), (-8.748607635498047, -4.374303817749023, [-6.628371238708496, -2.1202359199523926])]",116535552,openai-gpt
Archery is a,sport.,archery,sport,36,"[(-8.793600082397461, -4.3968000411987305, [-6.716043472290039, -2.077556610107422]), (-7.235767364501953, -3.6178836822509766, [-5.550358295440674, -1.6854090690612793]), (-8.035235404968262, -4.017617702484131, [-6.194277763366699, -1.8409574031829834]), (-6.9744486808776855, -3.4872243404388428, [-5.444119453430176, -1.5303292274475098]), (-10.11670207977295, -5.058351039886475, [-8.072610855102539, -2.0440914630889893])]",116535552,openai-gpt
Judo is a,sport.,judo,sport,37,"[(-10.391387939453125, -5.1956939697265625, [-8.918524742126465, -1.472862720489502]), (-10.56256103515625, -5.281280517578125, [-8.979740142822266, -1.5828208923339844]), (-10.585594177246094, -5.292797088623047, [-8.975504875183105, -1.61008882522583]), (-10.285589218139648, -5.142794609069824, [-8.998784065246582, -1.2868046760559082]), (-9.778188705444336, -4.889094352722168, [-8.486550331115723, -1.2916388511657715])]",116535552,openai-gpt
Car racing is a,sport.,car racing,sport,38,"[(-9.026762008666992, -4.513381004333496, [-6.837320327758789, -2.1894421577453613]), (-5.883913516998291, -2.9419567584991455, [-4.823721885681152, -1.0601916313171387]), (-6.8970947265625, -3.44854736328125, [-5.68804407119751, -1.2090506553649902]), (-8.216238021850586, -4.108119010925293, [-6.76850700378418, -1.4477314949035645]), (-8.932441711425781, -4.466220855712891, [-7.025531768798828, -1.9069104194641113])]",116535552,openai-gpt
Ping pong is a,sport.,ping pong,sport,39,"[(-7.8404622077941895, -3.9202311038970947, [-5.813084125518799, -2.0273780822753906]), (-9.546749114990234, -4.773374557495117, [-6.741678714752197, -2.805070161819458]), (-9.655969619750977, -4.827984809875488, [-7.067196846008301, -2.5887722969055176]), (-8.930719375610352, -4.465359687805176, [-6.658692359924316, -2.272026538848877]), (-8.276355743408203, -4.138177871704102, [-6.102415084838867, -2.173940658569336])]",116535552,openai-gpt
Rowing is a,sport.,rowing,sport,40,"[(-9.774906158447266, -4.887453079223633, [-8.099567413330078, -1.6753392219543457]), (-9.237375259399414, -4.618687629699707, [-7.318597793579102, -1.9187779426574707]), (-9.472466468811035, -4.736233234405518, [-8.087923049926758, -1.3845434188842773]), (-9.70783805847168, -4.85391902923584, [-8.064743995666504, -1.6430940628051758]), (-9.341019630432129, -4.6705098152160645, [-7.773540496826172, -1.567479133605957])]",116535552,openai-gpt
Fishing is a,sport.,fishing,sport,41,"[(-9.662762641906738, -4.831381320953369, [-8.171255111694336, -1.4915075302124023]), (-9.649587631225586, -4.824793815612793, [-8.02834701538086, -1.6212406158447266]), (-10.719585418701172, -5.359792709350586, [-8.650961875915527, -2.0686230659484863]), (-8.467077255249023, -4.233538627624512, [-7.16647481918335, -1.3006024360656738]), (-8.83793830871582, -4.41896915435791, [-7.706345081329346, -1.1315927505493164])]",116535552,openai-gpt
Horseback riding is a,sport.,horseback riding,sport,42,"[(-6.691418647766113, -3.3457093238830566, [-5.2719407081604, -1.419477939605713]), (-6.495619297027588, -3.247809648513794, [-4.415590763092041, -2.080028533935547]), (-7.260946750640869, -3.6304733753204346, [-4.891759872436523, -2.3691868782043457]), (-5.957915782928467, -2.9789578914642334, [-4.663975715637207, -1.2939400672912598]), (-7.003632068634033, -3.5018160343170166, [-5.735068321228027, -1.2685637474060059])]",116535552,openai-gpt
Running is a,sport.,running,sport,43,"[(-8.271261215209961, -4.1356306076049805, [-7.184053421020508, -1.0872082710266113]), (-8.12678337097168, -4.06339168548584, [-6.9573798179626465, -1.1694040298461914]), (-7.805398464202881, -3.9026992321014404, [-6.647439956665039, -1.1579585075378418]), (-10.292526245117188, -5.146263122558594, [-9.132381439208984, -1.160144329071045]), (-8.177452087402344, -4.088726043701172, [-6.905107021331787, -1.2723450660705566])]",116535552,openai-gpt
Horse racing is a,sport.,horse racing,sport,44,"[(-6.877264022827148, -3.438632011413574, [-5.370711326599121, -1.5065526962280273]), (-6.579530715942383, -3.2897653579711914, [-4.710909843444824, -1.8686211109161377]), (-6.109766006469727, -3.0548830032348633, [-4.800893306732178, -1.3088726997375488]), (-5.740153789520264, -2.870076894760132, [-4.038226127624512, -1.701927661895752]), (-6.190226078033447, -3.0951130390167236, [-3.997054100036621, -2.193171977996826])]",116535552,openai-gpt
Hiking is a,sport.,hiking,sport,45,"[(-8.117972373962402, -4.058986186981201, [-6.905940532684326, -1.2120318412780762]), (-8.57879638671875, -4.289398193359375, [-7.2968010902404785, -1.2819952964782715]), (-10.073742866516113, -5.036871433258057, [-8.860877990722656, -1.212864875793457]), (-10.13663101196289, -5.068315505981445, [-8.85419750213623, -1.2824335098266602]), (-10.153583526611328, -5.076791763305664, [-8.222160339355469, -1.9314231872558594])]",116535552,openai-gpt
