preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Lima bean is a,vegetable.,lima bean,vegetable,18,"(-4.4613800048828125, -2.2306900024414062, [-3.568889617919922, -0.8924903869628906])",355412057,roberta-large
Artichoke is a,vegetable.,artichoke,vegetable,19,"(-2.186370849609375, -1.0931854248046875, [-1.83209228515625, -0.354278564453125])",355412057,roberta-large
Turnip is a,vegetable.,turnip,vegetable,20,"(-4.661045074462891, -2.3305225372314453, [-4.403354644775391, -0.2576904296875])",355412057,roberta-large
Eggplant is a,vegetable.,eggplant,vegetable,21,"(-2.1495285034179688, -1.0747642517089844, [-1.7186431884765625, -0.43088531494140625])",355412057,roberta-large
Romaine is a,vegetable.,romaine,vegetable,22,"(-8.409248352050781, -4.204624176025391, [-8.140888214111328, -0.2683601379394531])",355412057,roberta-large
Green pepper is a,vegetable.,green pepper,vegetable,23,"(-1.9093284606933594, -0.9546642303466797, [-1.6634063720703125, -0.24592208862304688])",355412057,roberta-large
Okra is a,vegetable.,okra,vegetable,24,"(-2.327320098876953, -1.1636600494384766, [-2.108997344970703, -0.21832275390625])",355412057,roberta-large
Radish is a,vegetable.,radish,vegetable,25,"(-2.9729461669921875, -1.4864730834960938, [-2.6862411499023438, -0.28670501708984375])",355412057,roberta-large
Onion is a,vegetable.,onion,vegetable,26,"(-3.6169586181640625, -1.8084793090820312, [-3.2506561279296875, -0.366302490234375])",355412057,roberta-large
Bean is a,vegetable.,bean,vegetable,27,"(-7.312324523925781, -3.6561622619628906, [-6.798332214355469, -0.5139923095703125])",355412057,roberta-large
Green onion is a,vegetable.,green onion,vegetable,28,"(-2.308513641357422, -1.154256820678711, [-2.021991729736328, -0.28652191162109375])",355412057,roberta-large
Potato is a,vegetable.,potato,vegetable,29,"(-1.5041542053222656, -0.7520771026611328, [-1.2349052429199219, -0.26924896240234375])",355412057,roberta-large
Parsnip is a,vegetable.,parsnip,vegetable,30,"(-6.157890319824219, -3.0789451599121094, [-5.208423614501953, -0.9494667053222656])",355412057,roberta-large
Turnip green is a,vegetable.,turnip green,vegetable,31,"(-4.221988677978516, -2.110994338989258, [-3.713031768798828, -0.5089569091796875])",355412057,roberta-large
Collard is a,vegetable.,collard,vegetable,32,"(-10.08544921875, -5.042724609375, [-9.69937515258789, -0.3860740661621094])",355412057,roberta-large
Wax bean is a,vegetable.,wax bean,vegetable,33,"(-4.267131805419922, -2.133565902709961, [-3.3362998962402344, -0.9308319091796875])",355412057,roberta-large
Watercress is a,vegetable.,watercress,vegetable,34,"(-4.314628601074219, -2.1573143005371094, [-3.9621810913085938, -0.352447509765625])",355412057,roberta-large
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,"(-3.3578758239746094, -1.6789379119873047, [-2.8195724487304688, -0.5383033752441406])",355412057,roberta-large
Leek is a,vegetable.,leek,vegetable,36,"(-5.722629547119141, -2.8613147735595703, [-5.474090576171875, -0.24853897094726562])",355412057,roberta-large
Pepper is a,vegetable.,pepper,vegetable,37,"(-7.037017822265625, -3.5185089111328125, [-6.754119873046875, -0.28289794921875])",355412057,roberta-large
Sweet potato is a,vegetable.,sweet potato,vegetable,38,"(-2.55780029296875, -1.278900146484375, [-2.2784271240234375, -0.2793731689453125])",355412057,roberta-large
Yam is a,vegetable.,yam,vegetable,39,"(-3.4669342041015625, -1.7334671020507812, [-3.1248626708984375, -0.342071533203125])",355412057,roberta-large
Parsley is a,vegetable.,parsley,vegetable,40,"(-11.433429718017578, -5.716714859008789, [-10.154743194580078, -1.2786865234375])",355412057,roberta-large
Endive is a,vegetable.,endive,vegetable,41,"(-9.758384704589844, -4.879192352294922, [-9.565006256103516, -0.19337844848632812])",355412057,roberta-large
Rutabaga is a,vegetable.,rutabaga,vegetable,42,"(-1.4696388244628906, -0.7348194122314453, [-1.2126388549804688, -0.2569999694824219])",355412057,roberta-large
Mushroom is a,vegetable.,mushroom,vegetable,43,"(-3.5682449340820312, -1.7841224670410156, [-3.2707595825195312, -0.2974853515625])",355412057,roberta-large
Avocado is a,vegetable.,avocado,vegetable,44,"(-1.7175979614257812, -0.8587989807128906, [-1.4984359741210938, -0.2191619873046875])",355412057,roberta-large
Rhubarb is a,vegetable.,rhubarb,vegetable,45,"(-3.4588623046875, -1.72943115234375, [-3.0550537109375, -0.40380859375])",355412057,roberta-large
Kale is a,vegetable.,kale,vegetable,46,"(-7.447322845458984, -3.723661422729492, [-7.175968170166016, -0.27135467529296875])",355412057,roberta-large
Escarole is a,vegetable.,escarole,vegetable,47,"(-11.686935424804688, -5.843467712402344, [-9.621776580810547, -2.0651588439941406])",355412057,roberta-large
Sauerkraut is a,vegetable.,sauerkraut,vegetable,48,"(-4.437221527099609, -2.2186107635498047, [-3.5381507873535156, -0.8990707397460938])",355412057,roberta-large
Pickle is a,vegetable.,pickle,vegetable,49,"(-4.892204284667969, -2.4461021423339844, [-4.263397216796875, -0.6288070678710938])",355412057,roberta-large
Baked bean is a,vegetable.,baked bean,vegetable,50,"(-4.767406463623047, -2.3837032318115234, [-3.7095680236816406, -1.0578384399414062])",355412057,roberta-large
Pumpkin is a,vegetable.,pumpkin,vegetable,51,"(-4.9018707275390625, -2.4509353637695312, [-4.406162261962891, -0.4957084655761719])",355412057,roberta-large
Seaweed is a,vegetable.,seaweed,vegetable,52,"(-4.087162017822266, -2.043581008911133, [-3.7924537658691406, -0.294708251953125])",355412057,roberta-large
Garlic is a,vegetable.,garlic,vegetable,53,"(-3.629680633544922, -1.814840316772461, [-3.362354278564453, -0.26732635498046875])",355412057,roberta-large
Dandelion is a,vegetable.,dandelion,vegetable,54,"(-5.1003265380859375, -2.5501632690429688, [-4.510841369628906, -0.5894851684570312])",355412057,roberta-large
Peanut is a,vegetable.,peanut,vegetable,55,"(-6.572868347167969, -3.2864341735839844, [-6.1310577392578125, -0.44181060791015625])",355412057,roberta-large
Rice is a,vegetable.,rice,vegetable,56,"(-3.7419395446777344, -1.8709697723388672, [-3.5829238891601562, -0.15901565551757812])",355412057,roberta-large
A saw is a,tool.,saw,tool,1,"(-0.8820266723632812, -0.4410133361816406, [-0.8217620849609375, -0.06026458740234375])",355412057,roberta-large
A hammer is a,tool.,hammer,tool,2,"(-1.2745590209960938, -0.6372795104980469, [-1.2080459594726562, -0.0665130615234375])",355412057,roberta-large
A ruler is a,tool.,ruler,tool,3,"(-6.285789489746094, -3.142894744873047, [-6.231048583984375, -0.05474090576171875])",355412057,roberta-large
A screwdriver is a,tool.,screwdriver,tool,4,"(-0.5323448181152344, -0.2661724090576172, [-0.4809608459472656, -0.05138397216796875])",355412057,roberta-large
A drill is a,tool.,drill,tool,5,"(-1.2253379821777344, -0.6126689910888672, [-1.1699485778808594, -0.055389404296875])",355412057,roberta-large
A nail is a,tool.,nail,tool,6,"(-3.5183982849121094, -1.7591991424560547, [-3.4330177307128906, -0.08538055419921875])",355412057,roberta-large
A tape measure is a,tool.,tape measure,tool,7,"(-1.4903793334960938, -0.7451896667480469, [-1.4193344116210938, -0.071044921875])",355412057,roberta-large
A sawhorse is a,tool.,sawhorse,tool,8,"(-7.924774169921875, -3.9623870849609375, [-7.506275177001953, -0.4184989929199219])",355412057,roberta-large
A sandpaper is a,tool.,sandpaper,tool,9,"(-2.082195281982422, -1.041097640991211, [-1.9866218566894531, -0.09557342529296875])",355412057,roberta-large
A sander is a,tool.,sander,tool,10,"(-2.068817138671875, -1.0344085693359375, [-1.9483184814453125, -0.1204986572265625])",355412057,roberta-large
A level is a,tool.,level,tool,11,"(-7.694328308105469, -3.8471641540527344, [-7.579093933105469, -0.115234375])",355412057,roberta-large
A plane is a,tool.,plane,tool,12,"(-5.596282958984375, -2.7981414794921875, [-5.4630279541015625, -0.1332550048828125])",355412057,roberta-large
A file is a,tool.,file,tool,13,"(-8.508720397949219, -4.254360198974609, [-8.358318328857422, -0.15040206909179688])",355412057,roberta-large
A toolbox is a,tool.,toolbox,tool,14,"(-4.8866729736328125, -2.4433364868164062, [-0.7739028930664062, -4.112770080566406])",355412057,roberta-large
A t-square is a,tool.,T-square,tool,15,"(-10.231735229492188, -5.115867614746094, [-9.92458724975586, -0.3071479797363281])",355412057,roberta-large
A chisel is a,tool.,chisel,tool,16,"(-0.8081398010253906, -0.4040699005126953, [-0.7212562561035156, -0.086883544921875])",355412057,roberta-large
A rasp is a,tool.,rasp,tool,17,"(-5.933158874511719, -2.9665794372558594, [-5.840202331542969, -0.09295654296875])",355412057,roberta-large
A pencil is a,tool.,pencil,tool,18,"(-2.403858184814453, -1.2019290924072266, [-2.3183937072753906, -0.0854644775390625])",355412057,roberta-large
A hacksaw is a,tool.,hacksaw,tool,19,"(-1.3014183044433594, -0.6507091522216797, [-1.2018394470214844, -0.099578857421875])",355412057,roberta-large
A square is a,tool.,square,tool,20,"(-12.542938232421875, -6.2714691162109375, [-12.365043640136719, -0.17789459228515625])",355412057,roberta-large
A bench is a,tool.,bench,tool,21,"(-6.029094696044922, -3.014547348022461, [-5.692234039306641, -0.33686065673828125])",355412057,roberta-large
A plier is a,tool.,plier,tool,22,"(-0.8221511840820312, -0.4110755920410156, [-0.719268798828125, -0.10288238525390625])",355412057,roberta-large
A wrench is a,tool.,wrench,tool,23,"(-0.4926567077636719, -0.24632835388183594, [-0.4239463806152344, -0.0687103271484375])",355412057,roberta-large
A ladder is a,tool.,ladder,tool,24,"(-3.5210609436035156, -1.7605304718017578, [-3.4072532653808594, -0.11380767822265625])",355412057,roberta-large
A lathe is a,tool.,lathe,tool,25,"(-1.3587150573730469, -0.6793575286865234, [-1.2549247741699219, -0.103790283203125])",355412057,roberta-large
A vise is a,tool.,vise,tool,26,"(-4.470420837402344, -2.235210418701172, [-4.386726379394531, -0.0836944580078125])",355412057,roberta-large
A screw is a,tool.,screw,tool,27,"(-2.899505615234375, -1.4497528076171875, [-2.8264389038085938, -0.07306671142578125])",355412057,roberta-large
A wood is a,tool.,wood,tool,28,"(-6.009979248046875, -3.0049896240234375, [-5.8626708984375, -0.147308349609375])",355412057,roberta-large
A wedge is a,tool.,wedge,tool,29,"(-5.749153137207031, -2.8745765686035156, [-5.670433044433594, -0.0787200927734375])",355412057,roberta-large
A lumber is a,tool.,lumber,tool,30,"(-3.7250900268554688, -1.8625450134277344, [-3.6150588989257812, -0.1100311279296875])",355412057,roberta-large
A blueprint is a,tool.,blueprint,tool,31,"(-4.954990386962891, -2.4774951934814453, [-4.832225799560547, -0.12276458740234375])",355412057,roberta-large
A brace is a,tool.,brace,tool,32,"(-3.6333274841308594, -1.8166637420654297, [-3.5536460876464844, -0.079681396484375])",355412057,roberta-large
An awl is a,tool.,awl,tool,33,"(-1.9438438415527344, -0.9719219207763672, [-1.8342018127441406, -0.10964202880859375])",355412057,roberta-large
A crowbar is a,tool.,crowbar,tool,34,"(-0.7834548950195312, -0.3917274475097656, [-0.6678924560546875, -0.11556243896484375])",355412057,roberta-large
A hinge is a,tool.,hinge,tool,35,"(-3.9790420532226562, -1.9895210266113281, [-3.887115478515625, -0.09192657470703125])",355412057,roberta-large
A miter box is a,tool.,miter box,tool,36,"(-5.544105529785156, -2.772052764892578, [-4.913616180419922, -0.6304893493652344])",355412057,roberta-large
A knife is a,tool.,knife,tool,37,"(-1.8506889343261719, -0.9253444671630859, [-1.7945823669433594, -0.0561065673828125])",355412057,roberta-large
A chalk is a,tool.,chalk,tool,38,"(-3.0257415771484375, -1.5128707885742188, [-2.89642333984375, -0.1293182373046875])",355412057,roberta-large
A nut is a,tool.,nut,tool,39,"(-7.191917419433594, -3.595958709716797, [-7.079536437988281, -0.1123809814453125])",355412057,roberta-large
A bolt is a,tool.,bolt,tool,40,"(-4.05596923828125, -2.027984619140625, [-3.978363037109375, -0.077606201171875])",355412057,roberta-large
A plumb line is a,tool.,plumb line,tool,41,"(-9.733612060546875, -4.8668060302734375, [-9.425590515136719, -0.30802154541015625])",355412057,roberta-large
A brush is a,tool.,brush,tool,42,"(-1.331329345703125, -0.6656646728515625, [-1.2554092407226562, -0.07592010498046875])",355412057,roberta-large
A sledge hammer is a,tool.,sledge hammer,tool,43,"(-1.617889404296875, -0.8089447021484375, [-1.5184478759765625, -0.0994415283203125])",355412057,roberta-large
A glue is a,tool.,glue,tool,44,"(-5.254619598388672, -2.627309799194336, [-5.127002716064453, -0.12761688232421875])",355412057,roberta-large
A paintbrush is a,tool.,paintbrush,tool,45,"(-0.5527610778808594, -0.2763805389404297, [-0.4913139343261719, -0.0614471435546875])",355412057,roberta-large
A varnish is a,tool.,varnish,tool,46,"(-6.709808349609375, -3.3549041748046875, [-6.603065490722656, -0.10674285888671875])",355412057,roberta-large
An apron is a,tool.,apron,tool,47,"(-5.07940673828125, -2.539703369140625, [-4.840206146240234, -0.23920059204101562])",355412057,roberta-large
A stapler is a,tool.,stapler,tool,48,"(-1.42633056640625, -0.713165283203125, [-1.3390579223632812, -0.08727264404296875])",355412057,roberta-large
An extension cord is a,tool.,extension cord,tool,49,"(-3.5058746337890625, -1.7529373168945312, [-3.4078216552734375, -0.098052978515625])",355412057,roberta-large
A soldering iron is a,tool.,soldering iron,tool,50,"(-1.5327949523925781, -0.7663974761962891, [-1.4272117614746094, -0.10558319091796875])",355412057,roberta-large
A plaster is a,tool.,plaster,tool,51,"(-5.622150421142578, -2.811075210571289, [-5.535663604736328, -0.08648681640625])",355412057,roberta-large
A wheelbarrow is a,tool.,wheelbarrow,tool,52,"(-2.4632720947265625, -1.2316360473632812, [-2.395233154296875, -0.0680389404296875])",355412057,roberta-large
An axe is a,tool.,axe,tool,53,"(-1.7580223083496094, -0.8790111541748047, [-1.6901206970214844, -0.067901611328125])",355412057,roberta-large
A slide rule is a,tool.,slide rule,tool,54,"(-4.621089935302734, -2.310544967651367, [-4.429920196533203, -0.19116973876953125])",355412057,roberta-large
A cement is a,tool.,cement,tool,55,"(-5.934623718261719, -2.9673118591308594, [-5.783454895019531, -0.1511688232421875])",355412057,roberta-large
An anvil is a,tool.,anvil,tool,56,"(-4.058185577392578, -2.029092788696289, [-3.935810089111328, -0.12237548828125])",355412057,roberta-large
A hatchet is a,tool.,hatchet,tool,57,"(-1.9187126159667969, -0.9593563079833984, [-1.8318367004394531, -0.08687591552734375])",355412057,roberta-large
A rag is a,tool.,rag,tool,58,"(-5.418525695800781, -2.7092628479003906, [-5.3129119873046875, -0.10561370849609375])",355412057,roberta-large
A scissor is a,tool.,scissor,tool,59,"(-2.6478729248046875, -1.3239364624023438, [-2.57220458984375, -0.0756683349609375])",355412057,roberta-large
A crane is a,tool.,crane,tool,60,"(-3.852313995361328, -1.926156997680664, [-3.705280303955078, -0.14703369140625])",355412057,roberta-large
Orange is a,fruit.,orange,fruit,1,"(-6.916206359863281, -3.4581031799316406, [-6.449371337890625, -0.46683502197265625])",355412057,roberta-large
Apple is a,fruit.,apple,fruit,2,"(-10.922561645507812, -5.461280822753906, [-10.311176300048828, -0.6113853454589844])",355412057,roberta-large
Banana is a,fruit.,banana,fruit,3,"(-5.411811828613281, -2.7059059143066406, [-4.761112213134766, -0.6506996154785156])",355412057,roberta-large
Peach is a,fruit.,peach,fruit,4,"(-7.9523773193359375, -3.9761886596679688, [-7.002742767333984, -0.9496345520019531])",355412057,roberta-large
Pear is a,fruit.,pear,fruit,5,"(-13.605224609375, -6.8026123046875, [-12.947711944580078, -0.6575126647949219])",355412057,roberta-large
Apricot is a,fruit.,apricot,fruit,6,"(-1.8233985900878906, -0.9116992950439453, [-1.3482322692871094, -0.47516632080078125])",355412057,roberta-large
Tangerine is a,fruit.,tangerine,fruit,7,"(-6.851318359375, -3.4256591796875, [-5.687141418457031, -1.1641769409179688])",355412057,roberta-large
Plum is a,fruit.,plum,fruit,8,"(-7.995555877685547, -3.9977779388427734, [-7.031105041503906, -0.9644508361816406])",355412057,roberta-large
Grape is a,fruit.,grape,fruit,9,"(-6.382770538330078, -3.191385269165039, [-5.456737518310547, -0.9260330200195312])",355412057,roberta-large
Nectarine is a,fruit.,nectarine,fruit,10,"(-6.665859222412109, -3.3329296112060547, [-5.265850067138672, -1.4000091552734375])",355412057,roberta-large
Strawberry is a,fruit.,strawberry,fruit,11,"(-4.942363739013672, -2.471181869506836, [-3.9603347778320312, -0.9820289611816406])",355412057,roberta-large
Grapefruit is a,fruit.,grapefruit,fruit,12,"(-2.3921279907226562, -1.1960639953613281, [-1.5977783203125, -0.7943496704101562])",355412057,roberta-large
Berry is a,fruit.,berry,fruit,13,"(-13.613842010498047, -6.806921005249023, [-13.046333312988281, -0.5675086975097656])",355412057,roberta-large
Cherry is a,fruit.,cherry,fruit,14,"(-6.328174591064453, -3.1640872955322266, [-4.8649139404296875, -1.4632606506347656])",355412057,roberta-large
Pineapple is a,fruit.,pineapple,fruit,15,"(-6.056816101074219, -3.0284080505371094, [-4.951068878173828, -1.1057472229003906])",355412057,roberta-large
Blackberry is a,fruit.,blackberry,fruit,16,"(-10.328964233398438, -5.164482116699219, [-9.531532287597656, -0.7974319458007812])",355412057,roberta-large
Melon is a,fruit.,melon,fruit,17,"(-4.840782165527344, -2.420391082763672, [-4.406517028808594, -0.43426513671875])",355412057,roberta-large
Blueberry is a,fruit.,blueberry,fruit,18,"(-3.5877914428710938, -1.7938957214355469, [-2.49945068359375, -1.0883407592773438])",355412057,roberta-large
Raspberry is a,fruit.,raspberry,fruit,19,"(-10.794342041015625, -5.3971710205078125, [-9.405105590820312, -1.3892364501953125])",355412057,roberta-large
Lemon is a,fruit.,lemon,fruit,20,"(-4.930355072021484, -2.465177536010742, [-4.197803497314453, -0.7325515747070312])",355412057,roberta-large
Black raspberry is a,fruit.,black raspberry,fruit,21,"(-4.664852142333984, -2.332426071166992, [-3.618480682373047, -1.0463714599609375])",355412057,roberta-large
Boysenberry is a,fruit.,boysenberry,fruit,22,"(-10.41196060180664, -5.20598030090332, [-9.035049438476562, -1.3769111633300781])",355412057,roberta-large
Watermelon is a,fruit.,watermelon,fruit,23,"(-2.3687095642089844, -1.1843547821044922, [-1.7018394470214844, -0.6668701171875])",355412057,roberta-large
Cantaloupe is a,fruit.,cantaloupe,fruit,24,"(-2.771564483642578, -1.385782241821289, [-1.7085762023925781, -1.06298828125])",355412057,roberta-large
Lime is a,fruit.,lime,fruit,25,"(-4.374610900878906, -2.187305450439453, [-3.9665794372558594, -0.4080314636230469])",355412057,roberta-large
Tangelo is a,fruit.,tangelo,fruit,26,"(-13.282947540283203, -6.641473770141602, [-11.319393157958984, -1.9635543823242188])",355412057,roberta-large
Papaya is a,fruit.,papaya,fruit,27,"(-4.186134338378906, -2.093067169189453, [-3.6641082763671875, -0.5220260620117188])",355412057,roberta-large
Honeydew is a,fruit.,honeydew,fruit,28,"(-9.03753662109375, -4.518768310546875, [-7.306331634521484, -1.7312049865722656])",355412057,roberta-large
Fig is a,fruit.,fig,fruit,29,"(-11.322185516357422, -5.661092758178711, [-10.481151580810547, -0.841033935546875])",355412057,roberta-large
Mango is a,fruit.,mango,fruit,30,"(-5.626468658447266, -2.813234329223633, [-4.766838073730469, -0.8596305847167969])",355412057,roberta-large
Guava is a,fruit.,guava,fruit,31,"(-3.126140594482422, -1.563070297241211, [-2.6012229919433594, -0.5249176025390625])",355412057,roberta-large
Pomegranate is a,fruit.,pomegranate,fruit,32,"(-2.524951934814453, -1.2624759674072266, [-1.2870597839355469, -1.2378921508789062])",355412057,roberta-large
Cranberry is a,fruit.,cranberry,fruit,33,"(-5.425968170166016, -2.712984085083008, [-4.494850158691406, -0.9311180114746094])",355412057,roberta-large
Passion fruit is a,fruit.,passion fruit,fruit,34,"(-6.7449951171875, -3.37249755859375, [-4.705532073974609, -2.0394630432128906])",355412057,roberta-large
Prune is a,fruit.,prune,fruit,35,"(-8.919425964355469, -4.459712982177734, [-7.464302062988281, -1.4551239013671875])",355412057,roberta-large
Gooseberry is a,fruit.,gooseberry,fruit,36,"(-6.593841552734375, -3.2969207763671875, [-5.7282257080078125, -0.8656158447265625])",355412057,roberta-large
Date is a,fruit.,date,fruit,37,"(-13.31447982788086, -6.65723991394043, [-12.759258270263672, -0.5552215576171875])",355412057,roberta-large
Kumquat is a,fruit.,kumquat,fruit,38,"(-10.190570831298828, -5.095285415649414, [-9.411540985107422, -0.7790298461914062])",355412057,roberta-large
Raisin is a,fruit.,raisin,fruit,39,"(-6.608791351318359, -3.3043956756591797, [-5.597347259521484, -1.011444091796875])",355412057,roberta-large
Muskmelon is a,fruit.,muskmelon,fruit,40,"(-10.424842834472656, -5.212421417236328, [-9.716381072998047, -0.7084617614746094])",355412057,roberta-large
Persimmon is a,fruit.,persimmon,fruit,41,"(-6.869853973388672, -3.434926986694336, [-5.711261749267578, -1.1585922241210938])",355412057,roberta-large
Pawpaw is a,fruit.,pawpaw,fruit,42,"(-13.936656951904297, -6.968328475952148, [-11.067394256591797, -2.8692626953125])",355412057,roberta-large
Coconut is a,fruit.,coconut,fruit,43,"(-3.395751953125, -1.6978759765625, [-2.5144729614257812, -0.8812789916992188])",355412057,roberta-large
Avocado is a,fruit.,avocado,fruit,44,"(-2.1789894104003906, -1.0894947052001953, [-1.59088134765625, -0.5881080627441406])",355412057,roberta-large
Pumpkin is a,fruit.,pumpkin,fruit,45,"(-8.339706420898438, -4.169853210449219, [-7.18011474609375, -1.1595916748046875])",355412057,roberta-large
Tomato is a,fruit.,tomato,fruit,46,"(-9.845916748046875, -4.9229583740234375, [-8.839065551757812, -1.0068511962890625])",355412057,roberta-large
Nut is a,fruit.,nut,fruit,47,"(-7.316005706787109, -3.6580028533935547, [-6.4532928466796875, -0.8627128601074219])",355412057,roberta-large
Gourd is a,fruit.,gourd,fruit,48,"(-7.7276153564453125, -3.8638076782226562, [-7.160972595214844, -0.5666427612304688])",355412057,roberta-large
Olive is a,fruit.,olive,fruit,49,"(-13.018817901611328, -6.509408950805664, [-11.964561462402344, -1.0542564392089844])",355412057,roberta-large
Pickle is a,fruit.,pickle,fruit,50,"(-7.215694427490234, -3.607847213745117, [-6.330432891845703, -0.8852615356445312])",355412057,roberta-large
Squash is a,fruit.,squash,fruit,51,"(-8.502471923828125, -4.2512359619140625, [-7.878864288330078, -0.6236076354980469])",355412057,roberta-large
A pant is a,clothing.,pant,clothing,1,"(-11.468002319335938, -5.734001159667969, [-6.581821441650391, -4.886180877685547])",355412057,roberta-large
A shirt is a,clothing.,shirt,clothing,2,"(-11.011604309082031, -5.505802154541016, [-5.694332122802734, -5.317272186279297])",355412057,roberta-large
A dress is a,clothing.,dress,clothing,3,"(-9.972679138183594, -4.986339569091797, [-6.205303192138672, -3.767375946044922])",355412057,roberta-large
A skirt is a,clothing.,skirt,clothing,4,"(-10.765838623046875, -5.3829193115234375, [-5.9593048095703125, -4.8065338134765625])",355412057,roberta-large
A blouse is a,clothing.,blouse,clothing,5,"(-11.75152587890625, -5.875762939453125, [-6.114475250244141, -5.637050628662109])",355412057,roberta-large
A suit is a,clothing.,suit,clothing,6,"(-10.280841827392578, -5.140420913696289, [-6.454074859619141, -3.8267669677734375])",355412057,roberta-large
A slack is a,clothing.,slack,clothing,7,"(-17.261459350585938, -8.630729675292969, [-13.864322662353516, -3.397136688232422])",355412057,roberta-large
A jacket is a,clothing.,jacket,clothing,8,"(-11.127532958984375, -5.5637664794921875, [-6.162193298339844, -4.965339660644531])",355412057,roberta-large
A coat is a,clothing.,coat,clothing,9,"(-10.176467895507812, -5.088233947753906, [-6.045360565185547, -4.131107330322266])",355412057,roberta-large
A sweater is a,clothing.,sweater,clothing,10,"(-10.563392639160156, -5.281696319580078, [-5.711204528808594, -4.8521881103515625])",355412057,roberta-large
A sweatshirt is a,clothing.,sweatshirt,clothing,11,"(-11.71188735961914, -5.85594367980957, [-6.132110595703125, -5.579776763916016])",355412057,roberta-large
An underpant is a,clothing.,underpant,clothing,12,"(-13.101348876953125, -6.5506744384765625, [-7.053424835205078, -6.047924041748047])",355412057,roberta-large
A sports jacket is a,clothing.,sports jacket,clothing,13,"(-11.620677947998047, -5.810338973999023, [-6.748500823974609, -4.8721771240234375])",355412057,roberta-large
A jumper is a,clothing.,jumper,clothing,14,"(-20.720378875732422, -10.360189437866211, [-14.833816528320312, -5.886562347412109])",355412057,roberta-large
A panty is a,clothing.,panty,clothing,15,"(-11.48794937133789, -5.743974685668945, [-6.343662261962891, -5.144287109375])",355412057,roberta-large
A sock is a,clothing.,sock,clothing,16,"(-13.255485534667969, -6.627742767333984, [-7.167278289794922, -6.088207244873047])",355412057,roberta-large
A parka is a,clothing.,parka,clothing,17,"(-11.60986328125, -5.804931640625, [-5.532947540283203, -6.076915740966797])",355412057,roberta-large
A pajama is a,clothing.,pajama,clothing,18,"(-9.769065856933594, -4.884532928466797, [-5.388027191162109, -4.381038665771484])",355412057,roberta-large
An undershirt is a,clothing.,undershirt,clothing,19,"(-12.323974609375, -6.1619873046875, [-7.041496276855469, -5.282478332519531])",355412057,roberta-large
An overcoat is a,clothing.,overcoat,clothing,20,"(-13.256690979003906, -6.628345489501953, [-8.118614196777344, -5.1380767822265625])",355412057,roberta-large
A nightgown is a,clothing.,nightgown,clothing,21,"(-10.96286392211914, -5.48143196105957, [-6.402912139892578, -4.5599517822265625])",355412057,roberta-large
A raincoat is a,clothing.,raincoat,clothing,22,"(-12.297832489013672, -6.148916244506836, [-7.159671783447266, -5.138160705566406])",355412057,roberta-large
A bathing suit is a,clothing.,bathing suit,clothing,23,"(-9.759876251220703, -4.879938125610352, [-5.682582855224609, -4.077293395996094])",355412057,roberta-large
A bathrobe is a,clothing.,bathrobe,clothing,24,"(-10.405067443847656, -5.202533721923828, [-6.2654876708984375, -4.139579772949219])",355412057,roberta-large
A slip is a,clothing.,slip,clothing,25,"(-20.488059997558594, -10.244029998779297, [-15.724529266357422, -4.763530731201172])",355412057,roberta-large
A bra is a,clothing.,bra,clothing,26,"(-12.68130874633789, -6.340654373168945, [-7.2908935546875, -5.390415191650391])",355412057,roberta-large
A shoe is a,clothing.,shoe,clothing,27,"(-12.549175262451172, -6.274587631225586, [-6.974391937255859, -5.5747833251953125])",355412057,roberta-large
A tuxedo is a,clothing.,tuxedo,clothing,28,"(-12.389583587646484, -6.194791793823242, [-7.372795104980469, -5.016788482666016])",355412057,roberta-large
A stocking is a,clothing.,stocking,clothing,29,"(-12.366008758544922, -6.183004379272461, [-8.311431884765625, -4.054576873779297])",355412057,roberta-large
A vest is a,clothing.,vest,clothing,30,"(-12.491313934326172, -6.245656967163086, [-6.693428039550781, -5.797885894775391])",355412057,roberta-large
A nylon is a,clothing.,nylon,clothing,31,"(-11.020866394042969, -5.510433197021484, [-8.167984008789062, -2.8528823852539062])",355412057,roberta-large
A cape is a,clothing.,cape,clothing,32,"(-11.412128448486328, -5.706064224243164, [-6.756015777587891, -4.6561126708984375])",355412057,roberta-large
A boot is a,clothing.,boot,clothing,33,"(-18.279632568359375, -9.139816284179688, [-11.783271789550781, -6.496360778808594])",355412057,roberta-large
A sandal is a,clothing.,sandal,clothing,34,"(-14.763782501220703, -7.381891250610352, [-9.044261932373047, -5.719520568847656])",355412057,roberta-large
A tie is a,clothing.,tie,clothing,35,"(-16.46057891845703, -8.230289459228516, [-9.901424407958984, -6.559154510498047])",355412057,roberta-large
A girdle is a,clothing.,girdle,clothing,36,"(-14.054313659667969, -7.027156829833984, [-7.609886169433594, -6.444427490234375])",355412057,roberta-large
A belt is a,clothing.,belt,clothing,37,"(-14.034568786621094, -7.017284393310547, [-7.347919464111328, -6.686649322509766])",355412057,roberta-large
A scarf is a,clothing.,scarf,clothing,38,"(-12.982521057128906, -6.491260528564453, [-6.6880645751953125, -6.294456481933594])",355412057,roberta-large
A mitten is a,clothing.,mitten,clothing,39,"(-15.20743179321289, -7.603715896606445, [-7.700042724609375, -7.507389068603516])",355412057,roberta-large
