preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Car racing is a,sport.,car racing,sport,38,"[(-2.8136215209960938, -1.4068107604980469, [-2.4643707275390625, -0.34925079345703125]), (-3.4658203125, -1.73291015625, [-3.159221649169922, -0.3065986633300781]), (-3.4890823364257812, -1.7445411682128906, [-3.3658370971679688, -0.1232452392578125]), (-2.8952102661132812, -1.4476051330566406, [-2.3154945373535156, -0.5797157287597656]), (-1.9806442260742188, -0.9903221130371094, [-1.8181228637695312, -0.1625213623046875])]",355412057,roberta-large
Ping pong is a,sport.,ping pong,sport,39,"[(-1.8700828552246094, -0.9350414276123047, [-1.2441482543945312, -0.6259346008300781]), (-3.1215171813964844, -1.5607585906982422, [-2.3921241760253906, -0.7293930053710938]), (-3.0917510986328125, -1.5458755493164062, [-1.6735649108886719, -1.4181861877441406]), (-2.4477806091308594, -1.2238903045654297, [-2.1466407775878906, -0.30113983154296875]), (-2.3499183654785156, -1.1749591827392578, [-1.6778450012207031, -0.6720733642578125])]",355412057,roberta-large
Rowing is a,sport.,rowing,sport,40,"[(-0.7837486267089844, -0.3918743133544922, [-0.3078880310058594, -0.475860595703125]), (-3.7014083862304688, -1.8507041931152344, [-3.3941078186035156, -0.3073005676269531]), (-1.7930679321289062, -0.8965339660644531, [-1.3853225708007812, -0.407745361328125]), (-2.243011474609375, -1.1215057373046875, [-1.9356918334960938, -0.30731964111328125]), (-1.1005859375, -0.55029296875, [-0.7757949829101562, -0.32479095458984375])]",355412057,roberta-large
Fishing is a,sport.,fishing,sport,41,"[(-2.680011749267578, -1.340005874633789, [-1.8099136352539062, -0.8700981140136719]), (-3.42645263671875, -1.713226318359375, [-2.2308387756347656, -1.1956138610839844]), (-2.4863357543945312, -1.2431678771972656, [-2.0734939575195312, -0.412841796875]), (-3.049877166748047, -1.5249385833740234, [-2.7892227172851562, -0.2606544494628906]), (-2.263957977294922, -1.131978988647461, [-1.8743171691894531, -0.38964080810546875])]",355412057,roberta-large
Horseback riding is a,sport.,horseback riding,sport,42,"[(-1.9092559814453125, -0.9546279907226562, [-1.6608963012695312, -0.24835968017578125]), (-1.3865966796875, -0.69329833984375, [-1.2787437438964844, -0.10785293579101562]), (-1.2641754150390625, -0.6320877075195312, [-1.229522705078125, -0.0346527099609375]), (-0.9202079772949219, -0.46010398864746094, [-0.3485565185546875, -0.5716514587402344]), (-1.9902572631835938, -0.9951286315917969, [-1.7463912963867188, -0.243865966796875])]",355412057,roberta-large
Running is a,sport.,running,sport,43,"[(-4.635707855224609, -2.3178539276123047, [-4.543308258056641, -0.09239959716796875]), (-2.0698776245117188, -1.0349388122558594, [-1.99798583984375, -0.07189178466796875]), (-3.2960739135742188, -1.6480369567871094, [-3.1954269409179688, -0.10064697265625]), (-1.6417198181152344, -0.8208599090576172, [-1.5107002258300781, -0.13101959228515625]), (-5.071372985839844, -2.535686492919922, [-4.7888336181640625, -0.28253936767578125])]",355412057,roberta-large
Horse racing is a,sport.,horse racing,sport,44,"[(-1.742279052734375, -0.8711395263671875, [-1.6145401000976562, -0.12773895263671875]), (-1.7024765014648438, -0.8512382507324219, [-1.52105712890625, -0.18141937255859375]), (-1.3115463256835938, -0.6557731628417969, [-1.1919326782226562, -0.1196136474609375]), (-1.5851211547851562, -0.7925605773925781, [-1.2262649536132812, -0.358856201171875]), (-2.9958343505859375, -1.4979171752929688, [-2.890167236328125, -0.1056671142578125])]",355412057,roberta-large
Hiking is a,sport.,hiking,sport,45,"[(-3.7654685974121094, -1.8827342987060547, [-3.4185409545898438, -0.3469276428222656]), (-3.7118072509765625, -1.8559036254882812, [-3.574981689453125, -0.1368255615234375]), (-3.0055770874023438, -1.5027885437011719, [-2.7628402709960938, -0.24273681640625]), (-5.809173583984375, -2.9045867919921875, [-5.348640441894531, -0.46053314208984375]), (-4.269405364990234, -2.134702682495117, [-3.954814910888672, -0.3145904541015625])]",355412057,roberta-large
Weight lifting is a,sport.,weight lifting,sport,46,"[(-2.469799041748047, -1.2348995208740234, [-2.2064781188964844, -0.2633209228515625]), (-2.698986053466797, -1.3494930267333984, [-2.231494903564453, -0.46749114990234375]), (-3.522705078125, -1.7613525390625, [-3.2371139526367188, -0.28559112548828125]), (-2.0292129516601562, -1.0146064758300781, [-1.7395706176757812, -0.289642333984375]), (-2.4721298217773438, -1.2360649108886719, [-2.3370285034179688, -0.135101318359375])]",355412057,roberta-large
Croquet is a,sport.,croquet,sport,47,"[(-9.266498565673828, -4.633249282836914, [-8.951435089111328, -0.3150634765625]), (-3.5005569458007812, -1.7502784729003906, [-2.6220016479492188, -0.8785552978515625]), (-6.626323699951172, -3.313161849975586, [-6.338993072509766, -0.28733062744140625]), (-4.721050262451172, -2.360525131225586, [-2.3796424865722656, -2.3414077758789062]), (-4.0889892578125, -2.04449462890625, [-3.6741790771484375, -0.4148101806640625])]",355412057,roberta-large
Horseshoes is a,sport.,horseshoes,sport,48,"[(-6.833133697509766, -3.416566848754883, [-6.5641326904296875, -0.2690010070800781]), (-6.698246002197266, -3.349123001098633, [-6.454627990722656, -0.24361801147460938]), (-8.07366943359375, -4.036834716796875, [-6.787651062011719, -1.2860183715820312]), (-8.276603698730469, -4.138301849365234, [-7.883888244628906, -0.3927154541015625]), (-6.338325500488281, -3.1691627502441406, [-5.70465087890625, -0.6336746215820312])]",355412057,roberta-large
Boating is a,sport.,boating,sport,49,"[(-2.220447540283203, -1.1102237701416016, [-2.130390167236328, -0.090057373046875]), (-3.0032615661621094, -1.5016307830810547, [-2.3108863830566406, -0.6923751831054688]), (-3.0575180053710938, -1.5287590026855469, [-2.488525390625, -0.5689926147460938]), (-2.9661102294921875, -1.4830551147460938, [-2.71990966796875, -0.2462005615234375]), (-4.269886016845703, -2.1349430084228516, [-3.1399803161621094, -1.1299057006835938])]",355412057,roberta-large
Pool is a,sport.,pool,sport,50,"[(-7.498638153076172, -3.749319076538086, [-5.917274475097656, -1.5813636779785156]), (-7.829017639160156, -3.914508819580078, [-6.328525543212891, -1.5004920959472656]), (-7.399486541748047, -3.6997432708740234, [-7.167148590087891, -0.23233795166015625]), (-5.605991363525391, -2.8029956817626953, [-5.389072418212891, -0.2169189453125]), (-6.258796691894531, -3.1293983459472656, [-5.734699249267578, -0.5240974426269531])]",355412057,roberta-large
Billiards is a,sport.,billiards,sport,51,"[(-4.8724365234375, -2.43621826171875, [-4.377193450927734, -0.4952430725097656]), (-3.9345550537109375, -1.9672775268554688, [-3.8337783813476562, -0.10077667236328125]), (-9.525142669677734, -4.762571334838867, [-9.319107055664062, -0.20603561401367188]), (-1.8204002380371094, -0.9102001190185547, [-1.5234870910644531, -0.29691314697265625]), (-8.094486236572266, -4.047243118286133, [-7.054962158203125, -1.0395240783691406])]",355412057,roberta-large
Hunting is a,sport.,hunting,sport,52,"[(-3.6834678649902344, -1.8417339324951172, [-3.350940704345703, -0.33252716064453125]), (-3.3962669372558594, -1.6981334686279297, [-3.1708946228027344, -0.225372314453125]), (-4.169429779052734, -2.084714889526367, [-4.080341339111328, -0.08908843994140625]), (-3.3680572509765625, -1.6840286254882812, [-2.5684890747070312, -0.7995681762695312]), (-5.067806243896484, -2.533903121948242, [-4.917514801025391, -0.15029144287109375])]",355412057,roberta-large
Jump rope is a,sport.,jump rope,sport,53,"[(-3.1231155395507812, -1.5615577697753906, [-2.7479248046875, -0.37519073486328125]), (-4.299552917480469, -2.1497764587402344, [-3.9033660888671875, -0.39618682861328125]), (-2.956348419189453, -1.4781742095947266, [-2.749797821044922, -0.20655059814453125]), (-3.4813232421875, -1.74066162109375, [-3.3265457153320312, -0.15477752685546875]), (-5.005405426025391, -2.5027027130126953, [-4.547740936279297, -0.45766448974609375])]",355412057,roberta-large
Camping is a,sport.,camping,sport,54,"[(-4.994571685791016, -2.497285842895508, [-3.6156005859375, -1.3789710998535156]), (-3.858722686767578, -1.929361343383789, [-3.605854034423828, -0.25286865234375]), (-4.706356048583984, -2.353178024291992, [-4.534900665283203, -0.17145538330078125]), (-5.229160308837891, -2.6145801544189453, [-4.956325531005859, -0.27283477783203125]), (-4.094684600830078, -2.047342300415039, [-3.9291725158691406, -0.1655120849609375])]",355412057,roberta-large
Chess is a,sport.,chess,sport,55,"[(-3.582691192626953, -1.7913455963134766, [-3.322834014892578, -0.259857177734375]), (-3.350116729736328, -1.675058364868164, [-2.5037841796875, -0.8463325500488281]), (-2.596637725830078, -1.298318862915039, [-2.2194175720214844, -0.37722015380859375]), (-5.304866790771484, -2.652433395385742, [-5.174526214599609, -0.130340576171875]), (-6.447574615478516, -3.223787307739258, [-6.364048004150391, -0.083526611328125])]",355412057,roberta-large
Dancing is a,sport.,dancing,sport,56,"[(-3.2896652221679688, -1.6448326110839844, [-2.8836212158203125, -0.40604400634765625]), (-3.1735458374023438, -1.5867729187011719, [-2.9860610961914062, -0.1874847412109375]), (-5.726768493652344, -2.863384246826172, [-5.384429931640625, -0.34233856201171875]), (-4.51910400390625, -2.259552001953125, [-4.335548400878906, -0.18355560302734375]), (-2.2451400756835938, -1.1225700378417969, [-2.037811279296875, -0.20732879638671875])]",355412057,roberta-large
Checkers is a,sport.,checkers,sport,57,"[(-4.419322967529297, -2.2096614837646484, [-3.9301719665527344, -0.4891510009765625]), (-7.662376403808594, -3.831188201904297, [-7.373817443847656, -0.2885589599609375]), (-8.374031066894531, -4.187015533447266, [-8.092567443847656, -0.281463623046875]), (-8.314537048339844, -4.157268524169922, [-7.758567810058594, -0.55596923828125]), (-7.473716735839844, -3.736858367919922, [-6.913627624511719, -0.560089111328125])]",355412057,roberta-large
Cards is a,sport.,cards,sport,58,"[(-8.741859436035156, -4.370929718017578, [-7.733451843261719, -1.0084075927734375]), (-7.242183685302734, -3.621091842651367, [-6.700199127197266, -0.5419845581054688]), (-8.150959014892578, -4.075479507446289, [-7.799770355224609, -0.35118865966796875]), (-7.789562225341797, -3.8947811126708984, [-6.7319793701171875, -1.0575828552246094]), (-8.036991119384766, -4.018495559692383, [-7.091831207275391, -0.945159912109375])]",355412057,roberta-large
Sunbathing is a,sport.,sunbathing,sport,59,"[(-6.2122344970703125, -3.1061172485351562, [-5.910850524902344, -0.30138397216796875]), (-4.927700042724609, -2.4638500213623047, [-4.050201416015625, -0.8774986267089844]), (-5.418754577636719, -2.7093772888183594, [-5.002128601074219, -0.4166259765625]), (-7.860099792480469, -3.9300498962402344, [-7.7830657958984375, -0.07703399658203125]), (-5.030612945556641, -2.5153064727783203, [-4.873798370361328, -0.1568145751953125])]",355412057,roberta-large
Pea is a,vegetable.,pea,vegetable,1,"[(-3.2369728088378906, -1.6184864044189453, [-2.463733673095703, -0.7732391357421875]), (-2.6298751831054688, -1.3149375915527344, [-2.4664077758789062, -0.1634674072265625]), (-7.721214294433594, -3.860607147216797, [-7.234397888183594, -0.48681640625]), (-4.245159149169922, -2.122579574584961, [-3.4047393798828125, -0.8404197692871094]), (-5.848384857177734, -2.924192428588867, [-4.068061828613281, -1.7803230285644531])]",355412057,roberta-large
Carrot is a,vegetable.,carrot,vegetable,2,"[(-5.373813629150391, -2.6869068145751953, [-5.027149200439453, -0.3466644287109375]), (-6.275005340576172, -3.137502670288086, [-4.971347808837891, -1.3036575317382812]), (-7.587108612060547, -3.7935543060302734, [-6.812427520751953, -0.7746810913085938]), (-5.437343597412109, -2.7186717987060547, [-3.8549423217773438, -1.5824012756347656]), (-5.561119079589844, -2.780559539794922, [-4.992733001708984, -0.5683860778808594])]",355412057,roberta-large
Green bean is a,vegetable.,green bean,vegetable,3,"[(-2.6375503540039062, -1.3187751770019531, [-1.925506591796875, -0.7120437622070312]), (-2.73126220703125, -1.365631103515625, [-2.4537582397460938, -0.27750396728515625]), (-3.5734405517578125, -1.7867202758789062, [-3.176116943359375, -0.3973236083984375]), (-4.1240997314453125, -2.0620498657226562, [-3.50018310546875, -0.6239166259765625]), (-1.3250923156738281, -0.6625461578369141, [-1.1533927917480469, -0.17169952392578125])]",355412057,roberta-large
String bean is a,vegetable.,string bean,vegetable,4,"[(-3.5856590270996094, -1.7928295135498047, [-3.387420654296875, -0.19823837280273438]), (-5.733684539794922, -2.866842269897461, [-3.8399085998535156, -1.8937759399414062]), (-2.7977676391601562, -1.3988838195800781, [-1.9887847900390625, -0.8089828491210938]), (-2.9165687561035156, -1.4582843780517578, [-2.6352386474609375, -0.2813301086425781]), (-5.355354309082031, -2.6776771545410156, [-4.989311218261719, -0.3660430908203125])]",355412057,roberta-large
Spinach is a,vegetable.,spinach,vegetable,5,"[(-2.1454696655273438, -1.0727348327636719, [-1.3803787231445312, -0.7650909423828125]), (-2.1471633911132812, -1.0735816955566406, [-1.65655517578125, -0.49060821533203125]), (-8.420520782470703, -4.210260391235352, [-7.8560943603515625, -0.5644264221191406]), (-8.597480773925781, -4.298740386962891, [-8.51953125, -0.07794952392578125]), (-4.1118316650390625, -2.0559158325195312, [-3.7353858947753906, -0.3764457702636719])]",355412057,roberta-large
Broccoli is a,vegetable.,broccoli,vegetable,6,"[(-1.9387168884277344, -0.9693584442138672, [-1.1633148193359375, -0.7754020690917969]), (-5.245006561279297, -2.6225032806396484, [-3.3697433471679688, -1.8752632141113281]), (-2.413623809814453, -1.2068119049072266, [-2.1669845581054688, -0.24663925170898438]), (-2.394561767578125, -1.1972808837890625, [-1.994903564453125, -0.399658203125]), (-6.526470184326172, -3.263235092163086, [-6.43310546875, -0.09336471557617188])]",355412057,roberta-large
Asparagus is a,vegetable.,asparagus,vegetable,7,"[(-1.7709007263183594, -0.8854503631591797, [-1.5967292785644531, -0.17417144775390625]), (-1.673736572265625, -0.8368682861328125, [-1.4759635925292969, -0.19777297973632812]), (-2.7890052795410156, -1.3945026397705078, [-2.2826881408691406, -0.506317138671875]), (-5.958118438720703, -2.9790592193603516, [-4.838504791259766, -1.1196136474609375]), (-7.285930633544922, -3.642965316772461, [-6.597248077392578, -0.6886825561523438])]",355412057,roberta-large
Corn is a,vegetable.,corn,vegetable,8,"[(-2.1736679077148438, -1.0868339538574219, [-2.0842361450195312, -0.0894317626953125]), (-3.4054718017578125, -1.7027359008789062, [-3.2558364868164062, -0.14963531494140625]), (-3.4503211975097656, -1.7251605987548828, [-3.2908935546875, -0.15942764282226562]), (-4.290653228759766, -2.145326614379883, [-3.4743309020996094, -0.8163223266601562]), (-2.8161582946777344, -1.4080791473388672, [-2.728557586669922, -0.0876007080078125])]",355412057,roberta-large
Cauliflower is a,vegetable.,cauliflower,vegetable,9,"[(-2.9190330505371094, -1.4595165252685547, [-2.1870574951171875, -0.7319755554199219]), (-2.6718597412109375, -1.3359298706054688, [-2.617095947265625, -0.0547637939453125]), (-1.2573661804199219, -0.6286830902099609, [-0.9183349609375, -0.3390312194824219]), (-1.3135948181152344, -0.6567974090576172, [-1.1669998168945312, -0.14659500122070312]), (-1.6438560485839844, -0.8219280242919922, [-1.4857597351074219, -0.1580963134765625])]",355412057,roberta-large
Brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,"[(-7.587558746337891, -3.7937793731689453, [-7.004398345947266, -0.583160400390625]), (-8.22043228149414, -4.11021614074707, [-8.028011322021484, -0.19242095947265625]), (-8.166244506835938, -4.083122253417969, [-6.499420166015625, -1.6668243408203125]), (-8.213436126708984, -4.106718063354492, [-7.255046844482422, -0.9583892822265625]), (-7.483970642089844, -3.741985321044922, [-7.226753234863281, -0.2572174072265625])]",355412057,roberta-large
Squash is a,vegetable.,squash,vegetable,11,"[(-7.325103759765625, -3.6625518798828125, [-7.0382232666015625, -0.2868804931640625]), (-6.568103790283203, -3.2840518951416016, [-5.288944244384766, -1.2791595458984375]), (-5.7022857666015625, -2.8511428833007812, [-5.500038146972656, -0.20224761962890625]), (-8.475467681884766, -4.237733840942383, [-7.38836669921875, -1.0871009826660156]), (-5.043247222900391, -2.5216236114501953, [-4.730888366699219, -0.3123588562011719])]",355412057,roberta-large
Lettuce is a,vegetable.,lettuce,vegetable,12,"[(-2.0619964599609375, -1.0309982299804688, [-1.7767982482910156, -0.2851982116699219]), (-4.290168762207031, -2.1450843811035156, [-4.022010803222656, -0.268157958984375]), (-2.774505615234375, -1.3872528076171875, [-2.4290084838867188, -0.34549713134765625]), (-1.7900772094726562, -0.8950386047363281, [-1.4855537414550781, -0.3045234680175781]), (-4.674461364746094, -2.337230682373047, [-4.435028076171875, -0.23943328857421875])]",355412057,roberta-large
Celery is a,vegetable.,celery,vegetable,13,"[(-6.865184783935547, -3.4325923919677734, [-5.9556884765625, -0.9094963073730469]), (-8.598663330078125, -4.2993316650390625, [-6.482540130615234, -2.1161231994628906]), (-9.827014923095703, -4.913507461547852, [-9.296653747558594, -0.5303611755371094]), (-7.805870056152344, -3.902935028076172, [-7.277988433837891, -0.5278816223144531]), (-8.848201751708984, -4.424100875854492, [-8.139938354492188, -0.7082633972167969])]",355412057,roberta-large
Cucumber is a,vegetable.,cucumber,vegetable,14,"[(-5.2213134765625, -2.61065673828125, [-5.097450256347656, -0.12386322021484375]), (-4.4381561279296875, -2.2190780639648438, [-4.251701354980469, -0.18645477294921875]), (-3.511066436767578, -1.755533218383789, [-3.0261306762695312, -0.4849357604980469]), (-4.909904479980469, -2.4549522399902344, [-4.342227935791016, -0.5676765441894531]), (-7.8467864990234375, -3.9233932495117188, [-7.460964202880859, -0.3858222961425781])]",355412057,roberta-large
Beet is a,vegetable.,beet,vegetable,15,"[(-7.725811004638672, -3.862905502319336, [-7.596385955810547, -0.129425048828125]), (-5.747779846191406, -2.873889923095703, [-5.619010925292969, -0.1287689208984375]), (-3.7433624267578125, -1.8716812133789062, [-3.5033187866210938, -0.24004364013671875]), (-3.279041290283203, -1.6395206451416016, [-3.0706825256347656, -0.2083587646484375]), (-2.3788681030273438, -1.1894340515136719, [-2.1385726928710938, -0.24029541015625])]",355412057,roberta-large
Green is a,vegetable.,green,vegetable,16,"[(-7.640827178955078, -3.820413589477539, [-6.888111114501953, -0.752716064453125]), (-5.748680114746094, -2.874340057373047, [-5.424388885498047, -0.3242912292480469]), (-5.781101226806641, -2.8905506134033203, [-5.112102508544922, -0.6689987182617188]), (-6.659568786621094, -3.329784393310547, [-6.435935974121094, -0.2236328125]), (-6.487083435058594, -3.243541717529297, [-4.449710845947266, -2.037372589111328])]",355412057,roberta-large
Tomato is a,vegetable.,tomato,vegetable,17,"[(-8.204730987548828, -4.102365493774414, [-7.979576110839844, -0.22515487670898438]), (-9.424972534179688, -4.712486267089844, [-8.444587707519531, -0.9803848266601562]), (-8.50356674194336, -4.25178337097168, [-8.037971496582031, -0.4655952453613281]), (-3.819019317626953, -1.9095096588134766, [-3.629791259765625, -0.18922805786132812]), (-8.645862579345703, -4.322931289672852, [-8.358654022216797, -0.28720855712890625])]",355412057,roberta-large
Lima bean is a,vegetable.,lima bean,vegetable,18,"[(-5.0846405029296875, -2.5423202514648438, [-4.421619415283203, -0.6630210876464844]), (-4.455539703369141, -2.2277698516845703, [-3.8044166564941406, -0.651123046875]), (-6.133800506591797, -3.0669002532958984, [-3.974071502685547, -2.15972900390625]), (-3.7322769165039062, -1.8661384582519531, [-3.28558349609375, -0.44669342041015625]), (-6.298488616943359, -3.1492443084716797, [-5.082752227783203, -1.2157363891601562])]",355412057,roberta-large
Artichoke is a,vegetable.,artichoke,vegetable,19,"[(-8.590599060058594, -4.295299530029297, [-7.969032287597656, -0.6215667724609375]), (-5.203746795654297, -2.6018733978271484, [-4.377677917480469, -0.8260688781738281]), (-7.8480987548828125, -3.9240493774414062, [-7.225788116455078, -0.6223106384277344]), (-4.427898406982422, -2.213949203491211, [-3.2547683715820312, -1.1731300354003906]), (-3.4803390502929688, -1.7401695251464844, [-2.5902175903320312, -0.8901214599609375])]",355412057,roberta-large
Turnip is a,vegetable.,turnip,vegetable,20,"[(-7.981544494628906, -3.990772247314453, [-6.813880920410156, -1.16766357421875]), (-10.383243560791016, -5.191621780395508, [-9.999950408935547, -0.38329315185546875]), (-6.039234161376953, -3.0196170806884766, [-4.509235382080078, -1.529998779296875]), (-7.485187530517578, -3.742593765258789, [-6.784660339355469, -0.7005271911621094]), (-7.949249267578125, -3.9746246337890625, [-7.4052886962890625, -0.5439605712890625])]",355412057,roberta-large
Eggplant is a,vegetable.,eggplant,vegetable,21,"[(-2.1537551879882812, -1.0768775939941406, [-1.8968544006347656, -0.2569007873535156]), (-4.567070007324219, -2.2835350036621094, [-4.385662078857422, -0.18140792846679688]), (-7.278339385986328, -3.639169692993164, [-6.238739013671875, -1.0396003723144531]), (-3.5977630615234375, -1.7988815307617188, [-2.8621864318847656, -0.7355766296386719]), (-3.6140785217285156, -1.8070392608642578, [-2.892932891845703, -0.7211456298828125])]",355412057,roberta-large
Romaine is a,vegetable.,romaine,vegetable,22,"[(-8.126670837402344, -4.063335418701172, [-7.0687255859375, -1.0579452514648438]), (-9.147823333740234, -4.573911666870117, [-8.367450714111328, -0.7803726196289062]), (-8.80661392211914, -4.40330696105957, [-8.454898834228516, -0.351715087890625]), (-7.946266174316406, -3.973133087158203, [-7.696979522705078, -0.24928665161132812]), (-8.178905487060547, -4.089452743530273, [-7.719902038574219, -0.4590034484863281])]",355412057,roberta-large
Green pepper is a,vegetable.,green pepper,vegetable,23,"[(-3.1935348510742188, -1.5967674255371094, [-3.0464248657226562, -0.1471099853515625]), (-1.8344917297363281, -0.9172458648681641, [-1.413421630859375, -0.4210700988769531]), (-2.954906463623047, -1.4774532318115234, [-2.3562774658203125, -0.5986289978027344]), (-1.8142890930175781, -0.9071445465087891, [-1.5702438354492188, -0.24404525756835938]), (-5.062416076660156, -2.531208038330078, [-4.972175598144531, -0.090240478515625])]",355412057,roberta-large
Okra is a,vegetable.,okra,vegetable,24,"[(-7.045986175537109, -3.5229930877685547, [-6.986614227294922, -0.0593719482421875]), (-6.664379119873047, -3.3321895599365234, [-6.464069366455078, -0.20030975341796875]), (-4.576023101806641, -2.2880115509033203, [-4.263118743896484, -0.31290435791015625]), (-2.2995071411132812, -1.1497535705566406, [-1.9037628173828125, -0.39574432373046875]), (-7.935924530029297, -3.9679622650146484, [-7.417213439941406, -0.5187110900878906])]",355412057,roberta-large
Radish is a,vegetable.,radish,vegetable,25,"[(-5.285495758056641, -2.6427478790283203, [-4.790935516357422, -0.49456024169921875]), (-8.145988464355469, -4.072994232177734, [-7.282432556152344, -0.863555908203125]), (-4.798267364501953, -2.3991336822509766, [-4.439220428466797, -0.35904693603515625]), (-2.537403106689453, -1.2687015533447266, [-1.9691886901855469, -0.5682144165039062]), (-6.630939483642578, -3.315469741821289, [-6.23199462890625, -0.3989448547363281])]",355412057,roberta-large
Onion is a,vegetable.,onion,vegetable,26,"[(-4.754631042480469, -2.3773155212402344, [-3.85809326171875, -0.8965377807617188]), (-8.544963836669922, -4.272481918334961, [-8.07177734375, -0.4731864929199219]), (-2.1746749877929688, -1.0873374938964844, [-1.6600570678710938, -0.514617919921875]), (-8.369102478027344, -4.184551239013672, [-7.915042877197266, -0.4540596008300781]), (-4.489833831787109, -2.2449169158935547, [-3.6403350830078125, -0.8494987487792969])]",355412057,roberta-large
Bean is a,vegetable.,bean,vegetable,27,"[(-8.377887725830078, -4.188943862915039, [-7.2176666259765625, -1.1602210998535156]), (-7.1602630615234375, -3.5801315307617188, [-6.351810455322266, -0.8084526062011719]), (-6.324321746826172, -3.162160873413086, [-6.052940368652344, -0.2713813781738281]), (-7.672996520996094, -3.836498260498047, [-7.0550994873046875, -0.6178970336914062]), (-4.391380310058594, -2.195690155029297, [-4.129581451416016, -0.2617988586425781])]",355412057,roberta-large
Green onion is a,vegetable.,green onion,vegetable,28,"[(-4.303977966308594, -2.151988983154297, [-3.295787811279297, -1.0081901550292969]), (-3.918445587158203, -1.9592227935791016, [-3.5562400817871094, -0.36220550537109375]), (-1.8830757141113281, -0.9415378570556641, [-1.7594718933105469, -0.12360382080078125]), (-3.380237579345703, -1.6901187896728516, [-3.1181869506835938, -0.2620506286621094]), (-1.7049827575683594, -0.8524913787841797, [-1.5028915405273438, -0.20209121704101562])]",355412057,roberta-large
Potato is a,vegetable.,potato,vegetable,29,"[(-2.6849517822265625, -1.3424758911132812, [-1.80242919921875, -0.8825225830078125]), (-2.664794921875, -1.3323974609375, [-2.4507484436035156, -0.21404647827148438]), (-6.920955657958984, -3.460477828979492, [-6.533164978027344, -0.3877906799316406]), (-5.554141998291016, -2.777070999145508, [-5.417850494384766, -0.13629150390625]), (-2.883983612060547, -1.4419918060302734, [-2.4509506225585938, -0.4330329895019531])]",355412057,roberta-large
Parsnip is a,vegetable.,parsnip,vegetable,30,"[(-5.6600341796875, -2.83001708984375, [-3.305419921875, -2.3546142578125]), (-10.043048858642578, -5.021524429321289, [-8.482337951660156, -1.5607109069824219]), (-8.19942855834961, -4.099714279174805, [-7.6165771484375, -0.5828514099121094]), (-7.824596405029297, -3.9122982025146484, [-6.9855499267578125, -0.8390464782714844]), (-6.391632080078125, -3.1958160400390625, [-5.598270416259766, -0.7933616638183594])]",355412057,roberta-large
Turnip green is a,vegetable.,turnip green,vegetable,31,"[(-7.983287811279297, -3.9916439056396484, [-5.252952575683594, -2.730335235595703]), (-5.2305755615234375, -2.6152877807617188, [-4.165851593017578, -1.0647239685058594]), (-6.572761535644531, -3.2863807678222656, [-6.087501525878906, -0.485260009765625]), (-6.016567230224609, -3.0082836151123047, [-4.643146514892578, -1.3734207153320312]), (-6.308830261230469, -3.1544151306152344, [-5.163600921630859, -1.1452293395996094])]",355412057,roberta-large
Collard is a,vegetable.,collard,vegetable,32,"[(-10.717132568359375, -5.3585662841796875, [-9.757801055908203, -0.9593315124511719]), (-8.97115707397461, -4.485578536987305, [-8.471668243408203, -0.49948883056640625]), (-8.862297058105469, -4.431148529052734, [-7.992008209228516, -0.8702888488769531]), (-4.9716644287109375, -2.4858322143554688, [-4.811393737792969, -0.16027069091796875]), (-10.385246276855469, -5.192623138427734, [-9.973396301269531, -0.4118499755859375])]",355412057,roberta-large
Wax bean is a,vegetable.,wax bean,vegetable,33,"[(-3.9520187377929688, -1.9760093688964844, [-3.1795082092285156, -0.7725105285644531]), (-4.260616302490234, -2.130308151245117, [-3.3207740783691406, -0.9398422241210938]), (-5.927398681640625, -2.9636993408203125, [-5.006671905517578, -0.9207267761230469]), (-6.115734100341797, -3.0578670501708984, [-3.973560333251953, -2.1421737670898438]), (-4.7101287841796875, -2.3550643920898438, [-4.241809844970703, -0.4683189392089844])]",355412057,roberta-large
Watercress is a,vegetable.,watercress,vegetable,34,"[(-5.898647308349609, -2.9493236541748047, [-5.130710601806641, -0.7679367065429688]), (-5.116573333740234, -2.558286666870117, [-4.665203094482422, -0.4513702392578125]), (-5.780864715576172, -2.890432357788086, [-5.483188629150391, -0.29767608642578125]), (-4.420982360839844, -2.210491180419922, [-4.256755828857422, -0.16422653198242188]), (-5.786346435546875, -2.8931732177734375, [-5.22967529296875, -0.556671142578125])]",355412057,roberta-large
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,"[(-2.7105712890625, -1.35528564453125, [-1.639129638671875, -1.071441650390625]), (-3.8642921447753906, -1.9321460723876953, [-3.507293701171875, -0.3569984436035156]), (-4.273769378662109, -2.1368846893310547, [-3.98272705078125, -0.2910423278808594]), (-5.102775573730469, -2.5513877868652344, [-4.415485382080078, -0.6872901916503906]), (-5.421352386474609, -2.7106761932373047, [-4.873348236083984, -0.548004150390625])]",355412057,roberta-large
